TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
1623,2554,2554,6555,13920,14455,55103,258943,336127,7748,11599,13055,13671,13959
1624,2207,2207,6462,13656,14191,14551,259839,337151,6652,12127,12759,13871,13911
1625,3112,3112,6722,12664,13431,13575,260735,338175,7252,12359,12903,13783,14199
1626,2998,2998,6757,11488,12791,13167,338431,338943,8116,12559,13191,13775,13807
1627,1958,1958,6708,11344,11871,198911,339455,340223,8920,11775,12231,12751,13263
1628,2267,2267,6650,11536,12015,60127,262655,340991,7828,12007,12423,12935,12967
1629,2188,2188,6326,11960,12535,200575,341503,342015,8100,12311,12927,13695,13727
1630,1594,1594,6676,11960,12719,200959,342271,342783,8984,10743,12487,13207,13471
1631,1188,1188,6455,12144,12511,62815,343295,343551,8928,11855,12423,12807,13031
1632,1117,1117,6665,12600,13223,63199,343551,344063,8784,12287,12695,13367,13407
1633,1096,1096,6598,12832,13415,13775,267263,344831,9000,12215,12839,13943,13991
1634,1306,1306,6519,13208,13815,14007,268287,346111,8944,12287,12711,13039,13087
1635,1102,1102,6722,13560,13911,66239,269311,347135,8840,12375,12687,13271,13311
1636,997,997,6680,13768,14239,14375,270335,348159,8728,12535,13231,13959,13991
1637,1333,1333,6456,14392,14991,208127,271359,349183,8928,12719,13095,13607,13887
1638,1207,1207,6728,14616,15415,68863,272639,349951,8568,12679,13231,13759,13879
1639,1157,1157,6674,14632,15183,15383,273151,350975,8036,12247,12855,13655,13687
1640,1738,1738,6724,15160,15751,70783,274431,352255,8036,12511,12895,13447,13591
1641,2311,2311,6653,15360,15711,71551,352767,353279,8840,12391,12919,13327,13575
1642,2220,2220,6300,14960,15431,15855,276479,354303,7792,12327,12919,13847,13871
1643,2249,2249,6743,14640,15327,73151,277503,355071,8076,11887,13487,14191,14479
1644,2233,2233,6259,14328,14863,74431,278527,356351,8288,12455,12863,14079,14367
1645,2231,2231,5589,14160,14903,15023,278783,357375,9224,12431,13095,13623,13943
1646,2258,2258,5808,13640,14015,75967,357631,358143,8600,12711,13263,13679,13887
1647,2942,2942,7348,13160,13551,13703,280831,359167,8872,12495,13087,13895,13935
1648,2995,2995,7223,12416,13151,13415,281343,359423,8992,12279,12863,14183,14247
1649,2330,2330,6632,12120,12599,78911,359935,360447,8888,12487,13151,14319,14375
1650,1275,1275,6342,12120,12727,13055,283647,361215,7840,11983,13255,13887,13919
1651,1278,1278,6394,12136,12319,12463,284671,362239,7128,12015,12639,14207,14255
1652,1194,1194,6503,12264,12743,81343,285439,363519,7060,12279,12599,12855,13119
1653,1139,1139,6488,12832,13471,13575,364031,364287,8280,12487,13087,13967,14007
1654,1056,1056,6495,13560,14031,83263,286975,365311,8232,12959,13511,14335,14639
1655,1215,1215,6938,13976,14439,14759,287999,366591,8020,12879,13407,13767,14071
1656,1116,1116,6275,14360,15143,85375,288767,367359,8036,12503,13407,13943,14063
1657,1284,1284,6028,14520,15223,226303,367871,368383,8672,12535,13047,13927,14239
1658,1273,1273,6769,15200,15663,87167,291071,369151,8272,13079,13631,14191,14231
1659,1326,1326,6245,14952,15655,228095,292095,370431,9120,12711,13303,14207,14247
1660,1680,1680,6369,15448,16023,89023,370687,371199,9400,12903,13711,14471,14511
1661,2247,2247,6354,15016,15695,16055,293887,372223,8704,12823,13623,14439,14471
1662,1999,1999,6280,14704,15311,91007,372991,373503,9296,13183,13711,14103,14415
1663,2051,2051,6479,14520,15151,91519,295423,374271,9552,12783,13511,14055,14327
1664,2021,2021,6482,14760,15127,92735,373759,374527,8504,13071,13551,14135,14167
1665,2254,2254,6350,14488,14695,92991,297215,375551,9088,12927,13679,14159,14199
1666,2781,2781,6393,13608,14431,14783,297983,376319,8992,12535,13631,14151,14311
1667,2386,2386,6425,13368,13967,14271,377087,377343,7956,12999,13703,14367,14575
1668,3033,3033,6244,12848,13511,95743,300031,378367,8240,13335,13839,14527,14815
1669,2254,2254,6387,12368,13215,13463,300799,379391,9192,12975,13631,14447,14479
1670,1940,1940,6518,12200,12935,97919,379647,380415,8768,12895,13271,13575,14215
1671,1641,1641,6314,12320,12719,238207,380671,381439,9048,12559,13207,13647,13951
1672,968,968,6288,12744,13007,99263,303871,382207,8960,12719,13295,13887,13935
1673,1069,1069,6691,12832,13231,13407,304383,383487,8848,13183,13543,14215,14247
1674,899,899,6511,13336,13783,13919,305407,384255,8800,13055,14031,14847,14895
1675,930,930,6554,13832,14551,102271,385023,385535,9016,12583,13215,13951,14151
1676,1070,1070,6310,14280,14855,103487,307711,386303,9032,12799,13591,14271,14311
1677,1415,1415,6568,14832,15415,244351,308479,387327,9608,13095,13647,14063,14231
1678,1140,1140,6643,14960,15591,15903,309247,387583,9176,12639,13135,13759,14015
1679,1193,1193,6563,14976,15367,15687,309759,388351,9120,12871,13375,13935,13975
1680,1085,1085,6489,15632,15951,16175,311039,389631,8928,13079,13663,14247,14271
1681,1303,1303,6586,15888,16335,16607,312063,390655,9200,12383,13503,14167,14279
1682,1348,1348,6525,15840,16383,16543,391167,391935,9432,13215,13583,14087,14207
1683,2084,2084,6400,15936,16671,110143,314367,392703,9016,12575,13175,14119,14151
1684,1993,1993,6577,15656,16231,110591,393471,393983,8648,12495,12967,13559,13591
1685,1772,1772,6585,15624,16175,16527,393983,394751,9208,12407,13151,13775,13815
1686,1969,1969,6471,15384,16111,16327,315903,395519,8760,12327,12847,14103,14399
1687,1929,1929,6620,15480,15823,16095,316927,396543,8984,12727,13287,13911,13943
1688,1905,1905,6330,15208,15871,16167,317951,397823,9224,13015,13519,13975,14207
1689,2205,2205,6291,14984,15591,15895,318719,398591,8264,13015,13519,13927,14143
1690,2288,2288,6412,14824,15303,115711,319999,399871,8792,12871,13407,13847,14095
1691,2604,2604,6218,14000,14743,14943,320767,400639,9032,12679,13223,14055,14359
1692,2576,2576,6607,13224,14383,14583,321791,400895,7920,12167,13111,13735,13767
1693,3032,3032,6223,13104,13527,13703,322559,401407,8224,11551,13007,13471,13775
1694,2178,2178,6174,12104,12591,13367,401919,402431,8920,10807,13039,13975,14007
1695,1045,1045,6440,12272,12863,13191,324863,403455,9192,11719,13063,13911,13951
1696,979,979,6708,13032,13271,13431,325631,404223,9768,12319,12927,13839,14223
1697,1032,1032,6852,13464,13767,13887,326399,405503,9352,12511,13159,14111,14127
1698,1129,1129,6626,13896,14519,123327,327679,406527,9240,12591,12991,13367,13639
1699,892,892,6436,14336,14983,123583,328703,407295,9448,12423,13183,13575,13839
1700,1017,1017,6252,14712,15335,124543,407807,408575,9408,12607,12975,13447,13527
1701,1142,1142,6736,15072,15623,15959,408575,409343,9680,12999,13407,13871,13967
1702,1086,1086,6545,15320,16031,126655,331519,410367,9832,12711,13471,13911,14151
1703,1015,1015,6434,16104,16367,16527,332287,411391,9160,13023,13543,14079,14223
1704,1008,1008,6463,16480,17023,129087,333567,412159,9392,12863,13327,13775,14143
1705,1050,1050,5892,16624,17279,17615,334591,413439,9608,12815,13583,14079,14367
1706,1671,1671,5832,16816,17279,17775,335615,414463,9016,12855,13783,14335,14375
1707,1929,1929,6591,16816,17423,131327,414975,415487,9032,12839,13583,14407,14439
1708,2107,2107,6892,16464,17263,17391,337663,416255,9808,12935,13343,13879,13919
1709,2189,2189,6845,16272,16687,16847,338431,417279,9384,12711,13111,13895,14151
1710,2077,2077,6683,15944,16151,16959,338687,418303,9592,12103,12703,13167,13255
1711,1851,1851,6618,15696,16087,16303,339967,419327,8808,12479,12903,13663,13951
1712,2680,2680,6404,15104,15943,16103,340991,420351,9120,12895,13415,13999,14031
1713,2490,2490,6614,14776,15111,15639,341759,420863,9704,12887,13487,14319,14351
1714,2360,2360,6422,13936,14199,15207,342527,421887,9896,12775,13159,13799,14207
1715,2739,2739,6858,13592,14351,14463,343807,422655,9488,12895,13327,13751,14031
1716,2582,2582,6836,13056,13751,14135,345087,423935,9080,12775,13351,14055,14335
1717,2700,2700,6605,12216,12887,140415,345343,424703,9336,12663,13183,13839,14239
1718,2010,2010,6373,11528,12111,12327,345855,425727,9216,12599,13143,13799,14135
1719,1253,1253,6814,11760,12359,12487,346623,426751,9448,12807,13199,13687,14063
1720,1166,1166,6517,12384,12863,13095,347647,427775,9368,12751,13135,13591,13719
1721,1044,1044,6363,12584,13183,13439,348671,428799,9544,12423,12847,13303,13471
1722,1074,1074,6513,12600,13039,13359,349951,429823,9504,12463,13039,13591,13871
1723,1075,1075,6750,12872,13295,13535,350463,430591,9704,12183,12967,13639,13679
1724,976,976,6725,13280,13855,14087,351999,431871,9280,12471,12951,13351,13631
1725,1181,1181,6493,13824,14351,14647,352511,432895,8480,12631,12983,13431,13567
1726,1138,1138,6396,13904,14399,14615,353535,433919,9104,12639,13103,13679,13711
1727,1154,1154,6764,14640,15127,15207,354559,434687,9080,12623,13015,13439,13719
1728,991,991,6389,14824,15503,15775,356095,435967,9272,13007,13327,13823,13863
1729,995,995,6430,15128,15535,15967,357119,436991,9480,12655,13247,13767,14135
1730,985,985,6552,15608,15815,15943,357887,437247,9728,12799,13071,13663,13703
1731,1810,1810,6629,15784,16079,16375,358655,437503,9616,12767,13351,13991,14031
1732,1865,1865,6490,15880,16463,154751,438015,438783,9240,12095,13055,13623,14327
1733,1777,1777,6513,15576,15935,155135,360959,439551,9192,12295,12911,13455,13767
1734,1883,1883,6181,15640,16191,16527,361727,440575,10072,12559,12911,13543,13655
1735,1798,1798,6644,15608,15831,157439,441087,441599,9648,12623,13031,13463,13727
1736,1787,1787,6370,15552,15983,16191,363263,442623,9288,12687,13087,13967,13999
1737,1614,1614,6418,15584,15975,16271,364287,443647,8872,12599,12959,14303,14335
1738,2812,2812,6737,15056,15591,16431,365311,444927,9128,12687,13191,13791,13831
1739,2233,2233,6571,14808,15303,161279,366079,445695,9648,13159,13687,14127,14415
1740,1903,1903,6649,14760,15247,15399,367359,446719,9824,12743,13527,14319,14359
1741,2326,2326,6877,14416,14831,162175,368383,447487,9472,12599,12983,14071,14111
1742,2650,2650,6796,13808,14591,14719,368895,448767,9304,11959,13239,14095,14367
1743,2664,2664,6568,13160,14023,14215,370175,449535,9824,12031,12439,12935,13047
1744,2472,2472,6786,12592,13023,13471,370431,450559,9408,12319,12831,13935,13967
1745,1255,1255,6674,12480,13103,13423,371455,451583,9320,12543,13063,13711,13999
1746,1241,1241,6398,12648,12823,13023,372223,452607,8856,12487,13167,13895,13927
1747,1356,1356,6508,12672,13199,13447,372991,453631,9128,12335,13119,13559,13727
1748,1519,1519,6440,12992,13311,13447,373759,454399,9392,12151,12543,12863,13199
1749,1387,1387,6220,13088,13623,13831,375295,455423,9968,12471,12927,13751,14031
1750,1455,1455,6560,12944,13159,13399,376063,456703,10256,12695,13351,13847,14047
1751,1428,1428,6652,12968,13303,13463,377343,457727,9776,12735,13279,13839,13871
1752,1597,1597,6081,13112,13423,13543,314367,457727,9136,12703,13351,13815,14143
1753,1503,1503,6384,12816,13359,13703,315391,458495,9992,12671,13359,14143,14175
1754,1801,1801,6207,12680,12983,13295,316159,459519,10000,12559,13279,14079,14111
1755,1633,1633,6284,12760,13031,13191,380671,460287,9928,12743,13399,14023,14071
1756,1603,1603,6375,12616,13191,13383,318719,461823,10232,13055,13551,13967,14335
1757,1728,1728,6805,12864,13175,13391,382975,462335,10480,13031,13583,14519,14559
1758,2108,2108,6650,12424,12911,13255,383743,463871,9984,13223,13639,14039,14151
1759,2075,2075,6534,12064,12647,179583,464127,464895,9904,12951,13551,14351,14647
1760,2035,2035,6428,11840,12119,321023,385791,465919,10152,12599,13151,13743,13799
1761,1620,1620,6387,11688,12039,181247,466175,466943,10104,11863,12719,13375,13671
1762,1674,1674,6268,11728,12071,182271,387583,467967,10072,12503,12823,13319,13359
1763,1632,1632,6532,11880,12431,183039,388863,468735,7944,12447,13119,13887,13935
1764,1844,1844,6213,12440,12807,183807,469247,469759,8248,12695,13423,14007,14215
1765,1903,1903,6517,12168,12471,12559,390399,471039,9184,12935,13447,13911,14143
1766,1633,1633,5627,12152,12463,326655,471295,471807,9176,12855,13415,14583,14631
1767,1871,1871,6416,12184,12671,186879,392447,472831,9512,12967,13615,14271,14559
1768,1966,1966,6049,12184,12823,329215,473343,473855,10120,12935,13903,14607,14607
1769,1361,1361,6700,12240,12719,189055,474367,474879,10008,12575,13815,14479,14527
1770,2154,2154,6673,12360,12887,189567,474879,475391,10032,13103,13671,14111,14271
1771,1861,1861,6344,12272,12879,190463,475647,476159,10224,13359,13927,14559,14599
1772,1987,1987,6629,12328,12951,191359,397311,476927,9464,13279,13823,14519,14551
1773,1470,1470,6303,12056,12559,12967,398079,477951,10048,12903,14135,14631,14751
1774,1375,1375,6195,12552,12919,13055,398079,478719,9984,13151,13943,14423,14599
1775,1424,1424,6369,12408,12975,13271,399103,479743,10264,13359,13751,14231,14255
1776,1425,1425,6240,12264,12623,12895,399871,480767,10240,13023,13495,13855,14199
1777,1526,1526,6138,12408,12871,13143,400639,482047,10544,13015,13487,13839,14143
1778,1587,1587,6691,12616,12879,13007,338431,482815,10512,12967,13551,14039,14143
1779,1443,1443,6368,11968,12607,12855,402687,483583,10096,12895,14183,14767,14799
1780,1390,1390,6347,12192,12567,12871,403455,484863,9968,13119,13711,14591,15087
1781,1373,1373,6194,12240,12815,13079,341247,485887,8952,13255,13695,14023,14063
1782,1486,1486,6453,12168,12575,12879,405503,486655,9232,13119,13519,13927,13967
1783,1592,1592,6747,12376,12711,12895,406527,487679,10152,12327,13111,14231,14271
1784,1542,1542,6344,12168,12615,13007,488191,488959,9720,12247,12887,13783,14119
1785,1425,1425,6453,12424,12695,12975,408831,489471,10032,12791,13391,14031,14063
1786,1623,1623,6416,12304,12831,13127,409855,491007,10280,12687,13151,14655,14935
1787,1884,1884,6387,12056,12399,204671,491775,492031,10544,12487,12975,13871,13903
1788,1566,1566,6400,12464,12815,13119,411903,493055,10128,13247,13863,14791,14823
1789,1597,1597,6525,12248,12895,13199,413183,493823,10408,13183,13919,14471,14751
1790,1546,1546,6215,12096,12719,13031,413951,494847,9944,12727,13031,14391,14695
1791,1781,1781,6422,12048,12639,12839,414975,495871,10232,13031,13495,13935,13967
1792,1806,1806,6245,12128,12767,209791,496383,496895,8004,12911,13759,14455,14575
1793,1745,1745,6360,12224,12575,210175,496895,497407,7992,13111,13567,14031,14087
1794,1691,1691,6594,12144,12831,211839,497407,497919,8092,13199,13967,14463,14623
1795,1835,1835,6628,12352,12583,212479,498431,498943,9032,12719,13847,14375,14535
1796,1887,1887,6738,12056,12743,12927,419839,499967,9672,11559,13503,13759,14143
1797,1827,1827,6846,12112,12903,214911,500223,500991,9992,12455,13031,13815,14063
1798,1836,1836,6524,12024,12599,215423,421887,501759,10256,12695,13063,13511,13719
1799,1905,1905,6507,12056,12607,216191,421887,503039,9832,12695,13255,13599,13767
1800,1721,1721,6394,11776,12663,217087,503295,504063,9776,12951,13399,13975,14015
1801,1439,1439,6750,11952,12335,12711,423423,504831,9064,12607,13143,13727,14119
1802,1412,1412,6437,12136,12679,12935,424191,505855,9896,13079,13535,13935,13975
1803,1340,1340,6535,12000,12535,12807,424959,506879,10176,12959,13543,13887,14135
1804,1984,1984,7880,11584,12167,12479,362751,507135,6292,12767,13335,13887,14047
1805,1643,1643,7102,11744,12079,12327,363519,508671,7152,12335,13295,14191,14247
1806,1494,1494,6971,11552,12055,12319,364799,509695,8036,12695,13127,14087,14359
1807,1611,1611,6961,11488,12031,12239,365567,510719,9144,12415,12863,13503,13535
1808,1516,1516,6752,11392,12167,12367,430335,511999,9288,12207,13151,13719,13759
1809,1522,1522,6928,11504,11839,12079,367615,512255,9216,12119,12591,12895,12927
1810,1587,1587,6988,11608,11927,12159,432127,512767,8624,12303,12767,13399,13439
1811,1560,1560,7173,11448,11991,12151,432895,513791,8776,12351,12807,13279,13311
1812,1665,1665,6812,11304,11743,12015,433919,514815,8376,11767,12311,13167,13423
1813,1536,1536,6946,11256,11743,12015,370943,515839,9200,11879,12295,12615,12655
1814,1547,1547,6756,11368,11663,11895,371711,516351,9136,11855,12447,12815,13031
1815,1546,1546,6912,10944,11375,11671,372479,517375,7724,10311,11751,13127,13359
1816,1827,1827,6845,11112,11391,11791,438271,518911,7568,8727,10231,12343,12599
1817,1556,1556,6722,11080,11463,11535,519167,519679,8076,9279,9879,11831,12231
1818,1954,1954,6932,11072,11735,11927,440575,520703,8328,10191,10991,12087,12367
1819,1512,1512,6912,11000,11687,11959,441599,521727,9096,9991,10607,12559,12839
1820,1819,1819,7088,11096,11543,11743,442623,522495,9472,10887,11671,12095,12127
1821,1718,1718,6877,11352,11847,11927,523007,523775,8368,11207,11895,12815,12855
1822,1969,1969,7292,11064,11807,12143,444159,524799,9200,11823,12183,12655,13111
1823,1631,1631,6944,11008,11559,238975,525311,525823,9640,11807,12199,12959,12991
1824,2032,2032,6742,11176,11567,239999,446719,526847,9480,11847,12167,13239,13271
1825,1745,1745,6700,11264,11751,240767,526847,527871,8992,11639,12151,12799,12839
1826,1665,1665,6344,11336,11903,242047,527871,528895,9248,12159,12455,12975,13111
1827,1791,1791,6609,11336,11695,12175,528895,529919,9280,12175,12647,12959,13095
1828,1337,1337,6492,11696,243327,385279,530431,530431,9136,12335,12783,13239,13399
1829,2252,2252,5781,11744,12295,12359,530943,530943,9976,12279,12647,13575,13799
1830,1278,1278,6547,11840,12247,12495,451583,531967,9936,12119,12527,12871,13215
1831,1666,1666,6287,11632,12015,12407,388095,532991,9608,12447,13063,13719,14015
1832,1590,1590,6769,11648,12135,12439,533503,534527,9800,12455,13047,13671,13703
1833,1490,1490,6649,11792,12095,12271,454143,535039,10024,12343,13303,13871,13911
1834,1571,1571,6911,11760,12247,12535,391167,536063,8888,12079,13039,14207,14423
1835,1547,1547,6754,11872,12231,12495,391935,537087,9128,12511,12927,13615,13655
1836,1438,1438,6582,11896,12303,12583,392191,538111,7656,12495,12871,13311,13471
1837,1527,1527,6793,11784,12495,12591,392703,538623,7260,12527,13151,13959,13999
1838,1475,1475,6350,11904,12143,12375,459263,540159,8112,12415,13359,14287,14583
1839,1534,1534,6427,11960,12375,12575,395263,541183,9064,12375,12991,14255,14543
1840,1454,1454,6655,11472,12063,12327,461311,542207,7656,12263,13231,14447,14479
1841,1443,1443,6402,11608,11967,12207,462335,543231,8200,12295,13023,13975,14015
1842,1472,1472,6586,11600,12231,12415,398335,544255,9144,12023,12439,14287,14327
1843,1505,1505,6448,11760,12055,12215,464127,544767,9696,10735,12599,13255,13287
1844,1575,1575,6579,11760,12175,12471,465151,546303,9312,11735,13183,13791,13823
1845,1534,1534,6344,11680,12175,12471,546815,547327,10232,12391,12815,13191,14103
1846,1575,1575,6482,12192,12519,12623,466943,547839,8224,12663,13023,13623,13911
1847,1878,1878,6463,11864,12215,12495,467455,548863,9088,12343,12799,13303,13599
1848,1630,1630,6591,12016,12511,261759,468991,549887,9920,12399,12911,13559,13807
1849,1631,1631,6677,11736,12335,12623,469759,550911,9856,12327,13071,13711,13751
1850,1702,1702,6731,11808,12535,12647,470783,551423,9096,12399,12967,13911,13943
1851,1767,1767,6620,11816,12511,12647,472063,552447,5528,10959,12495,13039,14239
1852,1552,1552,6651,11864,12231,12367,473087,553471,5776,10543,12671,13079,13367
1853,1782,1782,6404,11720,12207,266495,474111,554495,6036,10495,12903,13599,13871
1854,1908,1908,6675,11928,12495,12807,474623,555519,6240,10415,13047,13599,13799
1855,1645,1645,6567,11880,12479,268799,555519,556543,5488,9919,12847,13711,13751
1856,1566,1566,6514,12104,12623,269823,475903,557055,6056,10583,12783,13495,13775
1857,2120,2120,6659,11904,12487,270847,558079,558079,7284,11503,13255,13839,13879
1858,1662,1662,6684,11856,12391,12455,558591,559103,8192,12359,12727,13255,14127
1859,1601,1601,7114,11824,12423,12695,478719,560127,9064,12063,12599,13263,13295
1860,1559,1559,6392,12024,12351,12471,479743,561151,9992,12151,12599,12927,13095
1861,1542,1542,6584,11736,12303,12599,561663,561663,9600,12375,12831,13127,13399
1862,1430,1430,6639,11792,12231,12447,480767,562687,10184,12575,12879,13319,13359
1863,1502,1502,6577,11848,12207,12559,417791,563199,10032,12383,12943,13535,13575
1864,1680,1680,6512,11864,12335,12471,483071,564735,9656,12383,12863,13743,13783
1865,1428,1428,6647,11824,12295,12519,419583,565247,8888,12175,13127,14407,14671
1866,1566,1566,6774,11840,12423,12583,485119,566783,9176,11639,12415,13559,13599
1867,1545,1545,6619,11856,12399,12671,421887,567807,9056,11743,12535,13559,13591
1868,1511,1511,6412,11760,12271,12519,422911,568831,9248,11935,13135,13759,13791
1869,1408,1408,6732,11752,12279,12415,487423,569343,9776,12319,12655,13151,14047
1870,1542,1542,6416,11840,12343,12639,424959,570367,10000,11831,12567,13231,13535
1871,1449,1449,6591,11856,12343,12535,425727,571391,8880,12271,12639,12847,13031
1872,1443,1443,6720,11624,12095,12319,427007,572415,9192,12159,12663,13111,13391
1873,1470,1470,6980,11776,12095,12159,427775,573439,9968,11751,12335,12903,12935
1874,1576,1576,6427,11656,12175,12367,492799,574463,9904,12191,12687,13031,13079
1875,1404,1404,6608,11744,11959,12231,430079,575487,9784,12519,12927,13303,13351
1876,1859,1859,6482,11656,11975,12239,495103,576511,9736,11991,12575,13527,13567
1877,1503,1503,6734,11584,12047,12239,496127,577535,9944,12215,12815,13735,13767
1878,1485,1485,6631,11816,12191,12431,497151,579071,9544,11879,12495,12983,13119
1879,1972,1972,6599,11544,12023,12639,497919,579583,10096,11911,12631,13535,13831
1880,1703,1703,7151,11760,12143,292607,499199,580607,8624,12279,12863,13991,14015
1881,1647,1647,6605,11656,12263,12423,499711,581631,8456,12535,12895,13303,14279
1882,1822,1822,6914,11664,11975,12199,582143,582655,8976,12023,12503,13279,13567
1883,1566,1566,6735,11664,12119,12383,502015,583679,9232,12311,12719,13087,13375
1884,1937,1937,6645,11344,12135,12271,584191,584703,10104,11895,12655,13087,13319
1885,1699,1699,6850,11696,12015,12287,504063,585727,9896,12279,12575,13031,13223
1886,1635,1635,6292,11672,12135,297727,505087,586239,9856,11975,12487,13663,13687
1887,1587,1587,5574,11760,12303,12687,586239,586751,10144,11799,12735,13127,13487
1888,1593,1593,6609,11816,12439,299775,507135,587775,9920,12375,12935,13175,13463
1889,1863,1863,6453,11808,12423,12695,588287,588799,7752,12703,13079,13615,13895
1890,1879,1879,6559,11880,12479,12767,508671,589823,8040,12335,12791,13551,13591
1891,1634,1634,6725,11920,12591,301823,510207,590847,9248,12535,13007,13679,13719
1892,1961,1961,7033,11888,12407,302847,510207,591871,9744,12631,13111,13591,13855
1893,1745,1745,6483,11864,12471,12703,591871,592895,9936,12487,12903,13807,13839
1894,1543,1543,6410,12040,12559,12911,592895,593407,10232,12495,12855,13407,13703
1895,1420,1420,6617,12024,12487,12783,447231,594431,10168,12671,13071,13447,13727
1896,1476,1476,6421,12160,12487,12783,447999,594943,10720,12575,13063,13639,13679
1897,1403,1403,6513,12088,12471,12791,449023,596479,8976,12559,13151,13615,13799
1898,1498,1498,6628,12216,12567,12703,449791,597503,9240,12703,13071,13415,13463
1899,1538,1538,6530,12104,12671,12855,598015,598527,10128,12399,12983,13615,13903
1900,1421,1421,6765,11952,12439,12927,451839,599551,9672,12279,12791,13215,13487
1901,1597,1597,6502,11784,12191,12343,452607,600575,9256,12423,13031,13455,13495
1902,1495,1495,6869,11600,12079,12399,519423,602111,9480,11967,12655,13119,13279
1903,1443,1443,8054,57,12335,12551,453887,602623,371,10831,11943,12751,13039
1904,1449,1449,8109,763,12735,12823,455167,603647,163,11031,12735,13471,13871
1905,1282,1282,7689,1649,12767,12975,316159,603647,89,11367,12959,14167,14559
1906,1601,1601,6575,2674,12783,13039,316927,604671,9,11567,12343,13719,13951
1907,1364,1364,8772,3732,12791,13047,457983,605695,144,6407,12079,13479,13871
1908,1464,1464,8270,4684,12839,12975,318975,606719,136,7095,11751,13559,13935
1909,1477,1477,8384,5736,12951,13239,460287,607743,230,7763,12015,13543,13815
1910,1467,1467,7923,6628,12815,13111,461311,608767,180,8391,11983,13495,13799
1911,1511,1511,7197,7728,12639,12871,461823,609791,23,10991,12671,13167,13455
1912,1880,1880,8592,448,12671,12887,323327,463359,31,7143,11767,13087,13215
1913,1950,1950,8399,601,12319,12607,323839,464383,219,10455,12303,13391,13663
1914,2152,2152,8598,1669,12199,12567,464895,465151,86,10671,12367,13111,13343
1915,1902,1902,8522,2546,12063,12239,326399,466431,112,7787,11471,12727,13007
1916,1579,1579,8787,3582,11287,12223,327423,466943,117,3841,10527,11967,12063
1917,1567,1567,9301,4588,11447,11767,467455,467967,448,1414,7519,12367,12703
1918,1700,1700,9177,5508,12015,12287,468223,468991,824,5303,10975,12479,12743
1919,2048,2048,8347,6540,11871,12239,330495,470015,36,8191,11671,12399,12695
1920,1710,1710,9076,7520,11591,11751,331007,470783,103,7835,9751,12095,12191
1921,1486,1486,8945,8520,11551,11823,471295,471807,290,1287,9815,12375,12687
1922,2092,2092,8675,9512,11583,12175,472575,472831,348,8887,10695,12431,12735
1923,2152,2152,8582,10456,11463,11751,333823,473599,50,9743,10647,11919,12199
1924,1568,1568,9383,11104,11463,11591,474367,474879,39,1016,10727,12143,12479
1925,1641,1641,9055,11456,11847,21407,475391,475903,860,1783,11439,12183,12543
1926,1109,1109,9042,11584,11983,12159,336639,476927,768,1671,10807,12679,12943
1927,1441,1441,8086,11976,12351,12551,23903,477439,448,10567,12375,13079,13471
1928,1668,1668,9060,12400,12655,12831,338431,478719,82,10223,11623,12943,13159
1929,1573,1573,8416,11848,12551,12759,25647,479743,108,10071,11047,12575,12743
1930,1918,1918,7670,11736,12095,12215,26271,480511,98,10895,11991,12767,12967
1931,1687,1687,7375,11496,11839,12255,341503,481535,130,10255,11599,12399,12439
1932,1588,1588,7347,11560,11879,12039,342015,482559,17,9919,11311,11735,12079
1933,1557,1557,8036,11056,11647,12031,29775,483583,197,9263,10575,11143,11183
1934,1666,1666,7383,11024,11295,11599,343807,484863,88,9111,10503,11287,11495
1935,1627,1627,8315,11344,11679,11807,344575,485631,107,5671,10503,11351,11383
1936,1923,1923,8291,10760,11655,11927,32767,486911,135,5115,6111,9615,11183
1937,1520,1520,8809,10344,11143,11391,33887,487679,134,4915,6567,9783,10015
1938,1834,1834,9273,10328,10807,10911,34847,488703,51,5995,6679,10223,10279
1939,2005,2005,8456,10416,10647,10831,35583,489727,167,6535,7771,9967,10103
1940,2179,2179,7614,9976,10431,10783,36703,490239,15,5947,8863,10191,10383
1941,1875,1875,8126,10088,10519,10655,491263,491775,32,6551,8703,10039,10095
1942,1767,1767,7460,10048,10183,10279,38559,492543,190,8115,9503,10279,10487
1943,1768,1768,8528,10328,10671,10751,39487,493567,40,7371,7983,9831,10127
1944,2068,2068,7500,10096,10191,10263,31871,494591,6,7735,8639,10679,10719
1945,2587,2587,7607,10168,10383,10687,41599,495615,394,5967,9575,10367,10551
1946,2636,2636,8177,9784,10039,10343,355071,496639,66,6771,7723,10415,10455
1947,2227,2227,7667,9200,9791,9967,43647,497663,145,7199,7863,10247,10455
1948,2008,2008,7162,9120,9823,35775,357631,498687,38,8391,8919,10007,10247
1949,2103,2103,8067,9320,9639,9871,358399,499455,124,6783,8711,10407,10655
1950,2315,2315,7467,9120,9455,9799,359935,500991,53,7827,9343,10111,10151
1951,1855,1855,8307,9096,9359,9415,360191,501503,43,6559,8703,10199,10407
