TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
1658,6116,6116,6090,9456,12151,12527,13119,13423,9736,12007,12999,13575,13647
1659,6551,6551,6604,9384,12255,12815,13127,13391,9376,12495,12911,13327,13567
1660,6032,6032,6007,9064,12287,12903,13167,13503,8984,12415,12887,13215,13511
1661,6344,6344,6603,9112,12335,12951,13255,13487,9248,13047,13487,14095,14135
1662,6483,6483,6434,9336,12223,12615,13575,13831,9232,12423,12775,13351,14399
1663,6516,6516,6259,9368,12191,12791,13159,13215,9744,12335,12695,13039,13223
1664,6126,6126,6047,9464,12223,12863,13167,13463,9736,12375,12991,13559,13887
1665,5600,5600,5779,9560,12247,12911,13263,13527,9768,12343,13239,13983,14031
1666,5869,5869,6114,9624,12311,12975,13311,13623,9432,12591,13215,13991,14055
1667,6005,6005,5956,9664,12487,12871,13319,13647,9792,12239,12967,14039,14319
1668,6304,6304,6024,9728,12319,12887,13471,13487,9792,12727,13359,13999,14047
1669,6042,6042,5916,9992,12359,13223,13567,13831,10104,12919,13391,13991,14311
1670,6373,6373,6474,9768,12639,13007,13863,13887,10080,12383,13231,14279,14343
1671,6085,6085,6542,9768,12287,13263,13887,14159,9968,12639,13615,14287,14567
1672,6750,6750,6196,9816,12391,13271,13607,13871,10320,12887,13551,14239,14535
1673,6566,6566,6886,10056,12271,12895,13623,13911,9840,12215,12943,14223,14511
1674,6930,6930,6968,9616,12215,13135,13471,13751,9752,11983,13159,13639,13855
1675,6691,6691,6608,9520,12191,13079,13407,13703,9328,12535,13071,13487,13759
1676,6678,6678,6664,9344,12055,12791,13391,13671,9128,12495,13327,14023,14063
1677,6697,6697,6767,9208,12351,12951,13607,13639,9408,12239,13143,14319,14367
1678,6409,6409,6266,9192,11847,12847,13527,13559,8968,12255,13447,14191,14247
1679,6196,6196,6238,9144,12119,12791,13127,13495,9248,12399,13039,13839,14103
1680,6404,6404,6398,9168,11831,12727,13111,13463,9256,12119,12567,13079,13111
1681,6761,6761,6619,9416,11735,12335,13311,13351,9472,11719,12455,12935,12991
1682,6328,6328,6493,9096,11951,12599,12951,13255,9056,12351,12879,13271,13551
1683,6747,6747,6794,9176,11847,12527,12903,13191,9280,12135,12575,13127,13215
1684,6822,6822,6540,9176,11807,12175,13095,13119,9208,11615,12311,12967,13007
1685,6361,6361,6738,9456,11831,12415,13023,13063,9392,11967,12375,12847,12927
1686,6775,6775,6580,9232,11895,12247,13031,13047,8968,12215,12583,13103,13159
1687,6567,6567,6734,8896,11583,12207,13055,13327,9208,12087,12911,13743,14015
1688,6779,6779,6800,9128,11871,12487,13327,13367,9456,11879,12551,13623,13911
1689,6797,6797,6800,9288,11855,12175,12983,13031,9280,11991,12423,13055,13119
1690,7057,7057,6810,8976,11775,12167,13023,13071,8744,11543,12271,13647,13695
1691,6850,6850,7128,8920,11967,12319,12943,12991,8920,12047,12487,13527,13575
1692,6972,6972,6544,9136,11599,11919,12535,12551,9096,11639,12039,12439,12599
1693,6524,6524,6754,8912,11879,12175,12495,12799,9016,11943,12351,12799,12855
1694,6746,6746,6867,8880,11551,11895,12495,12767,8600,11855,12231,12703,12791
1695,6908,6908,7005,8520,11567,11863,12423,12679,8472,11631,12263,12847,13127
1696,6721,6721,6320,9040,11535,12119,12463,12735,8920,11871,12439,12871,13159
1697,6880,6880,7050,8832,11471,11783,12695,12727,8840,11519,12023,13431,13479
1698,6678,6678,6892,8816,11487,12055,12359,12639,9016,11623,11959,12335,12599
1699,6721,6721,6668,9120,11479,12079,12383,12639,9304,11775,12431,13095,13135
1700,7021,7021,6402,9088,11215,12023,12375,12415,9136,11711,12319,13015,13071
1701,5979,5979,6315,8912,11487,12159,12471,12727,9088,11551,12559,13047,13383
1702,6029,6029,6323,9112,11399,12087,12623,12959,9160,11695,12535,13063,13415
1703,6971,6971,6731,9080,11463,12047,12655,12679,8968,11743,12335,12919,12935
1704,6437,6437,6613,9152,11455,12207,12967,12991,9304,11823,12687,13271,13303
1705,6763,6763,6855,9208,11735,12359,12807,13087,9184,11711,12575,13247,13479
1706,6826,6826,6820,9408,11431,12031,12767,13039,9520,11567,12623,13047,13343
1707,7387,7387,7134,9384,11431,12319,13007,13039,9144,11727,12623,13207,13327
1708,6787,6787,6987,9080,11359,12023,12975,12991,9160,11295,12199,12943,12975
1709,7116,7116,6814,9024,11255,12191,12983,13007,9272,11751,12527,12927,13071
1710,6728,6728,6800,8928,11335,12087,12671,12879,8736,11607,12391,12967,13199
1711,6559,6559,6699,8840,11415,12231,12943,12967,8952,11551,12359,12879,12999
1712,6891,6891,7000,8832,11439,12231,12879,12927,9088,11871,12455,13031,13063
1713,7057,7057,6925,9008,11183,12159,12855,12903,9048,11559,12119,13615,13671
1714,7050,7050,7046,8688,10831,11727,12687,12727,8528,10959,12007,12447,12495
1715,6665,6665,6883,8720,11071,11719,12263,12527,8688,11151,11935,12463,12743
1716,7019,7019,6564,8648,11295,11887,12191,12223,8832,11439,11887,12303,12567
1717,6915,6915,7205,8680,11071,11863,12255,12495,8712,11343,11895,12207,12407
1718,7131,7131,6762,8712,11303,11855,12167,12383,8896,11783,12359,12895,13119
1719,6120,6120,6621,8760,11311,11903,12255,12455,8768,11647,12231,12719,13039
1720,6749,6749,6468,8752,11375,11711,12279,12543,9000,11463,12063,12671,12959
1721,6883,6883,6853,8776,11479,12007,12567,12583,8624,11951,12367,12847,13111
1722,6796,6796,6799,8816,11399,12023,12607,12839,8744,11511,12087,12695,12975
1723,6732,6732,6902,8816,11399,11959,12591,12871,8952,11527,12135,12647,12695
1724,6496,6496,6393,8856,11415,11775,12303,12607,9144,11687,12103,12471,12759
1725,6467,6467,6646,9200,11551,12055,12343,12367,9160,11703,12231,12823,13103
1726,7591,7591,7268,9136,11519,12087,12391,12631,9328,11839,12303,12639,12799
1727,6362,6362,6367,8912,11543,12063,12703,12735,8808,11543,12231,13079,13127
1728,6278,6278,6572,8992,11327,12183,12775,13031,9040,11951,12727,13375,13687
1729,6406,6406,6377,8992,11671,12255,12807,12831,9328,11575,12447,13295,13311
1730,6189,6189,6047,9328,11543,12391,12719,12919,9328,11871,12615,13095,13263
1731,6371,6371,6627,9424,12087,12479,12991,13047,9312,12199,12863,13375,13423
1732,6286,6286,6204,9472,11559,12191,13039,13071,9528,11727,12615,13175,13295
1733,6493,6493,6120,9304,11959,12503,12839,13151,9544,11735,12663,13159,13479
1734,6621,6621,6681,9560,11727,12559,13087,13143,9760,11983,12847,13415,13503
1735,6337,6337,6736,9600,12015,12623,13159,13215,9352,12159,12719,13271,13407
1736,6920,6920,6529,9416,11695,12623,13183,13239,9280,12015,12623,13199,13239
1737,6172,6172,6605,9344,11959,12615,12951,13231,9096,12423,12975,13535,13567
1738,6673,6673,6248,9320,11783,12591,13167,13231,9360,12263,12647,13095,13199
1739,6127,6127,6357,9360,12151,12791,13095,13231,9344,12415,13055,13919,13943
1740,6247,6247,6365,9280,12223,12815,13391,13639,9632,12263,12911,13687,14207
1741,6911,6911,6631,9312,12175,12807,13135,13407,9552,12095,13119,13527,13815
1742,6835,6835,6806,9456,11791,12743,13047,13367,9728,12111,12663,13695,13711
1743,6268,6268,6615,9160,12023,12327,13279,13303,9328,12119,12759,13583,13607
1744,6555,6555,6455,9184,11967,12591,12959,13263,9256,11783,13127,13519,13839
1745,6759,6759,6795,9184,11895,12615,12911,13207,9464,11951,12831,13423,13711
1746,6686,6686,6497,9480,11623,12495,13079,13127,9648,11831,13023,13623,13895
1747,6466,6466,6674,9208,11935,12527,13143,13383,9296,12111,12935,13543,13855
1748,6673,6673,6570,9168,11959,12727,13087,13383,9216,12231,12743,13439,13711
1749,6777,6777,6529,9096,11623,12487,13119,13151,9448,12175,12655,13351,13383
1750,6450,6450,6685,9312,11855,12527,13095,13103,9440,11799,12687,13327,13375
1751,6702,6702,6323,9088,11855,12735,13383,13455,9200,12423,12879,13463,13511
1752,6805,6805,7106,9344,11711,12367,13079,13335,9408,12055,12551,13071,13383
1753,6266,6266,6280,9392,12039,12327,13007,13055,9160,11831,12399,12919,13063
1754,6829,6829,6869,9112,11551,12359,12719,12983,8888,11943,12455,13103,13231
1755,6487,6487,6610,9120,11815,12151,12727,13007,9160,11863,12423,13015,13031
1756,6457,6457,6351,9392,11863,12407,13015,13031,9016,12095,12575,12951,13087
1757,6860,6860,7103,9128,11871,12423,13047,13055,9320,12223,12615,13135,13151
1758,6700,6700,6328,9120,11607,12159,12759,13031,9128,11703,12271,12919,13471
1759,6604,6604,6592,9392,11831,12175,12727,12767,9160,11951,12399,12831,13199
1760,6680,6680,6653,9392,11807,12143,12727,12975,8976,11911,12311,12799,12855
1761,7133,7133,6745,9112,11767,12311,12743,13015,9216,12087,12543,12855,13095
1762,5237,5237,5581,9472,11767,12151,12655,12863,9888,11631,12199,12751,12847
1763,6813,6813,6894,9264,11871,12255,12815,12839,9256,11919,12495,13047,13087
1764,6055,6055,6343,9256,11887,12439,12815,13071,9424,12167,12623,12999,13343
1765,6538,6538,6464,9608,11879,12503,12959,13215,9720,11735,12655,13655,13935
1766,7012,7012,6852,9240,11967,12519,13103,13127,9616,12359,13095,13767,13815
1767,6583,6583,6753,9248,11847,12207,12847,13111,9088,12103,12711,13399,13663
1768,6612,6612,6419,9232,12127,12479,12847,13143,9344,12063,12743,13543,13583
1769,6499,6499,6604,9232,11895,12455,12855,13127,9280,12223,12831,13231,13503
1770,6624,6624,6466,9256,11831,12215,12791,13087,9128,12327,12775,13247,13431
1771,6700,6700,6914,9088,11831,12391,12831,13103,9160,12071,12591,12959,13319
1772,6542,6542,6304,9088,11895,12239,12783,13087,9352,12023,12815,13215,13503
1773,6835,6835,6816,9400,11927,12223,12855,13127,9136,12351,12807,13215,13455
1774,7110,7110,7077,9024,11711,12519,13039,13063,9160,11919,12591,13327,13367
1775,6390,6390,6658,9240,11719,12271,12607,13039,9272,12127,12511,13031,13175
1776,6510,6510,6570,9016,11687,12319,12887,12951,9080,11887,12551,13039,13071
1777,6543,6543,6575,9288,11695,12319,12639,12903,9368,11487,12591,12975,13343
1778,6721,6721,6792,9256,11719,12543,12927,13183,8912,12167,12543,13159,13215
1779,6726,6726,6620,8992,11727,12047,12871,12887,9120,11831,12471,13031,13071
1780,6600,6600,6580,9264,11695,12319,12935,13207,9160,11495,12655,13335,13375
1781,6677,6677,6800,9288,11983,12335,12623,12903,9312,12151,12791,13215,13255
1782,6764,6764,6611,9216,11639,11999,12847,12887,9048,11567,12399,12991,13047
1783,6981,6981,6746,9208,11623,11991,12559,12623,9336,11695,12319,12879,13159
1784,6991,6991,7225,8984,11543,12135,12479,12831,9104,11607,12447,12783,13031
1785,6418,6418,6444,9256,11583,12151,12719,12815,9400,11535,12319,12687,12935
1786,6769,6769,6692,9240,11727,12199,12495,12767,8984,11855,12303,12887,13159
1787,6844,6844,6814,8968,11359,12231,12567,12839,9104,11639,12175,12783,13183
1788,7072,7072,6868,9200,11583,12199,12791,12815,9160,11791,12375,12911,13151
1789,6765,6765,6859,9400,11287,12095,12695,12735,9152,11879,12751,13439,13487
1790,6890,6890,6974,9128,11527,12071,12711,12975,9120,11703,12207,13343,13607
1791,6637,6637,6732,8832,11759,12079,12623,12927,8624,11639,12543,13119,13151
1792,6246,6246,6174,9104,11463,12167,12759,13071,9160,11575,12759,13447,13727
1793,6823,6823,6866,9176,11551,12159,13031,13055,9160,11807,12399,13663,13711
1794,6573,6573,6235,9208,11615,12143,13015,13031,8944,11863,12423,13503,13535
1795,6901,6901,7012,9176,11599,12175,12807,13063,9240,11919,12791,13223,13503
1796,6430,6430,6948,9408,11367,12151,12471,12743,9280,11487,12335,12959,13327
1797,7158,7158,6816,9192,11839,12175,12767,13047,9304,12143,12815,13247,13503
1798,6787,6787,7088,9216,11479,12055,12975,13015,9056,11831,12639,13367,13407
1799,6809,6809,6431,9168,11799,12343,12423,12663,9296,11871,12519,13159,13279
1800,6865,6865,6889,9240,11535,12151,12703,12727,9256,11607,12223,13023,13071
1801,6291,6291,6357,9200,11575,12111,13007,13039,9424,11671,12199,12647,12951
1802,6061,6061,7402,233,11895,12231,12799,13071,902,10631,12303,12863,12895
1803,10654,10654,10556,267,1100,11471,11911,11967,1208,2045,11895,12415,12527
1804,10385,10385,10335,1263,1996,10983,11527,11727,1633,2905,11279,11871,12455
1805,9815,9815,9650,2068,2849,10343,10871,11071,2166,3035,10687,11151,11255
1806,10000,10000,9923,3022,3805,9887,10399,10559,3166,3993,10279,10735,11271
1807,9598,9598,9327,3992,4755,9487,10087,10287,4164,4927,9511,10023,10367
1808,9458,9458,9596,4952,5651,9303,9735,9807,5184,5951,9511,10175,10375
1809,8749,8749,8517,5872,6615,9015,9327,9503,6164,7055,9327,9983,10415
1810,8214,8214,8219,6820,7511,8527,9119,9343,7256,8043,8903,9383,9687
1811,8593,8593,8815,7444,8187,8583,8823,8919,7296,8687,9015,9407,9607
1812,9450,9450,9218,7556,8343,8599,8879,9087,7860,8663,8975,9487,9759
1813,8538,8538,8779,7936,8567,8791,9039,9191,7768,8799,9151,9591,9879
1814,9327,9327,9124,8008,8655,8887,9239,9303,8176,8999,9263,9623,9991
1815,8139,8139,8075,8172,8823,9031,9303,9407,8360,9295,9599,9863,10031
1816,8009,8009,8045,8480,8911,9135,9391,9615,8304,9311,9639,10031,10191
1817,8400,8400,8401,8384,9079,9287,9503,9543,8288,9495,9807,10063,10191
1818,8940,8940,9120,8352,9071,9279,9543,9751,8248,9527,9879,10135,10343
1819,9222,9222,9069,8352,9063,9287,9527,9743,8400,9407,9775,10247,10495
1820,8363,8363,8507,8344,9039,9263,9471,9679,8304,9295,9599,10239,10655
1821,8400,8400,8706,8568,9023,9231,9487,9679,8432,9327,9647,10023,10159
1822,9773,9773,9381,8376,9055,9255,9463,9495,8464,9335,9615,9991,10247
1823,8030,8030,7698,8504,9183,9407,9759,9823,8360,9591,9871,10207,10487
1824,8621,8621,9124,8432,9167,9391,9823,9847,8544,9551,9871,10415,10599
1825,7976,7976,8034,8408,9119,9407,9615,9823,8116,9399,9719,10047,10207
1826,10019,10019,9471,8192,9023,9247,9527,9583,8304,9303,9607,10031,10319
1827,8845,8845,9102,8160,8991,9271,9527,9719,8336,9319,9631,10071,10255
1828,9096,9096,9030,8160,8879,9255,9495,9535,7948,9343,9559,9983,10023
1829,8800,8800,8699,8160,9047,9255,9471,9687,8068,9287,9631,9967,10207
1830,8748,8748,8944,8256,8895,9247,9495,9695,8272,9279,9647,10063,10103
1831,9329,9329,9116,8328,8975,9247,9639,9671,8100,9415,9719,10263,10303
1832,8762,8762,9066,8024,8671,9127,9431,9647,8024,9135,9519,10175,10399
1833,9405,9405,9034,7624,8815,9087,9319,9503,7628,9079,9439,9783,9935
1834,8816,8816,9313,7824,8639,8975,9095,9271,7984,8919,9231,9647,9711
1835,8898,8898,8763,8080,8767,8991,9223,9431,7904,9015,9351,9663,9855
1836,8494,8494,8469,8320,8815,9031,9255,9487,8304,9119,9487,9887,10143
1837,9186,9186,9174,8140,8815,9047,9271,9519,8240,9151,9423,9847,10031
1838,9166,9166,9194,8248,8775,9015,9399,9463,8328,9247,9503,9895,10103
1839,9695,9695,9420,8224,8711,8919,9167,9399,8116,9023,9335,9623,9743
1840,9322,9322,9571,8192,8687,8911,9135,9327,7984,9055,9303,9647,9703
1841,9529,9529,9572,8144,8599,8823,9071,9127,8168,8959,9263,9559,9767
1842,10069,10069,9699,7876,8551,8807,9015,9031,7840,8911,9199,9591,9655
1843,8671,8671,8951,8036,8551,8767,8999,9015,7908,8943,9279,9639,9719
1844,8913,8913,8912,7988,8535,8775,9039,9215,7924,8911,9207,9687,9823
1845,8031,8031,8019,7888,8599,8839,9063,9079,8280,9111,9463,9847,10031
1846,9006,9006,9048,8004,8647,8871,9079,9303,7856,9095,9367,9615,9983
1847,8893,8893,8994,7836,8687,8927,9151,9367,8116,9111,9423,9847,9911
1848,9152,9152,9311,7860,8719,8943,9183,9383,8076,9151,9431,9743,9951
1849,9426,9426,9103,7844,8703,8919,9143,9335,8216,9151,9431,9823,9887
1850,8974,8974,8975,8076,8799,8991,9359,9391,8068,9095,9359,9735,9935
1851,9026,9026,9127,8160,8863,9063,9239,9463,7976,9183,9559,9999,10087
1852,9129,9129,9196,8152,8855,9055,9303,9327,8172,9135,9495,9975,10023
1853,9631,9631,9749,7996,8775,8967,9223,9239,8132,9063,9375,9767,10143
1854,8769,8769,8587,7752,8671,8895,9183,9319,8280,8967,9255,9519,9671
1855,9377,9377,9067,7944,8639,8855,9111,9311,8256,9079,9359,9623,9815
1856,9196,9196,9683,7960,8607,8871,9103,9287,8032,9087,9327,9639,9711
1857,9372,9372,9049,7972,8607,8831,9047,9071,8104,9095,9487,9791,10007
1858,9056,9056,9148,7940,8647,8847,9087,9279,7996,9087,9311,9607,9735
1859,9169,9169,9014,7728,8631,8847,9079,9263,8140,8935,9271,9559,9735
1860,8862,8862,8888,7948,8655,8871,9087,9263,8060,9063,9343,9655,9751
1861,9638,9638,9511,7976,8623,8863,9087,9319,7928,9039,9319,9759,9807
1862,9482,9482,9782,7740,8623,8895,9199,9407,7552,9063,9303,9663,9839
1863,9265,9265,9211,7888,8631,8815,9095,9119,7816,8807,9159,9503,9671
1864,10101,10101,9884,7660,8519,8783,9039,9143,7692,8783,9023,9399,9567
1865,8926,8926,9203,7700,8503,8783,9095,9199,7944,8823,9103,9439,9655
1866,8982,8982,8774,7824,8511,8727,9015,9127,8024,8863,9167,9527,9751
1867,9327,9327,9543,7844,8471,8815,9119,9215,7976,9007,9263,9647,9863
1868,9392,9392,9720,7816,8471,8727,8967,9135,7980,8943,9255,9703,9927
1869,10262,10262,9563,7692,8375,8647,8847,9047,7676,8759,9039,9487,9607
1870,9343,9343,9556,7564,8391,8615,8879,8991,7896,8823,9039,9407,9663
1871,9915,9915,10096,7480,8367,8591,8831,8983,7908,8823,9143,9415,9591
1872,8930,8930,9052,7672,8399,8623,8847,8999,7604,8799,9111,9495,9599
1873,9027,9027,8923,7584,8455,8711,9119,9143,7528,8999,9415,9879,9935
1874,9787,9787,9579,7612,8455,8711,8959,9079,7648,8711,9007,9407,9647
1875,9114,9114,9308,7444,8455,8679,8911,9079,7500,8647,8975,9375,9471
1876,9873,9873,9806,7388,8279,8655,8895,8911,7352,8551,8911,9279,9327
1877,8614,8614,8921,7488,8503,8743,8975,9111,7736,8743,9071,9607,9815
1878,9665,9665,9239,7580,8383,8815,9047,9215,7408,8735,9167,9607,9783
1879,9035,9035,9102,7816,8599,8847,9047,9255,7944,8919,9175,9647,9831
1880,9165,9165,9026,7832,8471,8839,9151,9359,7860,8943,9215,9719,9967
1881,8768,8768,9107,7748,8647,8887,9111,9127,7744,8975,9343,9855,10087
1882,9339,9339,8847,7976,8647,8855,9063,9287,7948,9015,9359,9695,9871
1883,8688,8688,8854,7864,8503,8799,9007,9231,7996,9023,9303,9647,9687
1884,8372,8372,8700,7860,8751,9007,9431,9471,8208,9159,9463,9855,9927
1885,8865,8865,8743,8144,8799,9039,9287,9319,8120,9087,9375,9767,9991
1886,9401,9401,9053,8108,8751,9079,9279,9495,8064,9215,9535,9951,10159
1887,8874,8874,9230,8132,8751,9007,9247,9471,8224,9143,9407,9975,10015
1888,8935,8935,8523,8184,8855,9071,9431,9487,8180,9055,9343,9687,10207
1889,9265,9265,9664,8192,8847,9079,9511,9527,8352,9239,9487,9823,9887
1890,8811,8811,8746,7852,8815,9095,9511,9551,7880,9255,9535,9935,10135
1891,8738,8738,8559,7988,8863,9327,9599,9759,7840,9255,9607,9959,10135
1892,9434,9434,9709,7980,8847,9215,9455,9623,7772,9119,9447,9863,10295
1893,9262,9262,9008,7928,8847,9079,9311,9671,8056,9319,9583,9951,9999
1894,9432,9432,9608,7876,8727,9215,9463,9695,7732,9143,9455,9831,10063
1895,9113,9113,9079,7880,8791,9031,9447,9455,7860,9063,9455,9743,9927
1896,9379,9379,9488,7856,8543,9007,9239,9415,7848,9119,9407,9783,9991
1897,8910,8910,8795,7892,8527,9207,9463,9663,7784,8999,9375,9743,10231
1898,8839,8839,9134,7840,8735,9039,9415,9463,8028,9079,9463,9847,9959
1899,9221,9221,8890,7664,8767,9007,9415,9455,8116,9087,9415,9775,9847
1900,8493,8493,8670,7836,8775,9023,9255,9447,8088,9087,9479,9911,10143
1901,8811,8811,8873,7892,8815,9199,9415,9447,8232,9271,9631,10007,10055
1902,9556,9556,9456,8028,8807,9207,9431,9463,7892,9055,9391,9783,9967
1903,8938,8938,8817,8112,8823,9215,9447,9495,8000,9247,9671,10063,10103
1904,9095,9095,9066,8100,8823,9215,9487,9503,8040,9055,9519,9991,10279
1905,9053,9053,9139,8164,8863,9263,9503,9519,8240,9375,9751,10127,10199
1906,9567,9567,9424,7896,8615,9047,9503,9535,7728,9127,9511,10015,10175
1907,8788,8788,9055,8092,9015,9247,9471,9687,7984,9199,9671,10023,10167
1908,9262,9262,9143,7856,8799,9047,9463,9479,7880,8999,9455,10055,10207
1909,9341,9341,9446,7584,8919,9191,9447,9479,7772,9015,9439,9879,10295
1910,8853,8853,8685,7760,8735,9151,9367,9399,7712,9071,9439,9847,9999
1911,8866,8866,8639,7872,8791,9023,9247,9423,8036,9143,9615,10007,10183
1912,8532,8532,8828,7908,8823,9079,9455,9495,7740,9047,9479,9951,10175
1913,8829,8829,8870,7704,8863,9143,9543,9559,7784,9351,9759,10135,10191
1914,9147,9147,8950,7992,9063,9335,9575,9791,7856,9191,9647,10079,10343
1915,8155,8155,8205,7984,9095,9207,9519,9623,8208,9319,9767,10159,10295
1916,8447,8447,8379,8100,8999,9431,9663,9679,8076,9471,9751,10295,10407
1917,9204,9204,9404,8116,9039,9431,9671,9895,7988,9399,9679,10031,10071
1918,9357,9357,9218,8080,9183,9239,9455,9623,8168,9439,9743,10111,10159
1919,9121,9121,9165,7948,9007,9231,9463,9671,7732,9263,9623,10031,10095
1920,8554,8554,8529,8040,9207,9439,9671,9687,8164,9375,9743,10159,10255
1921,8518,8518,8751,7844,9191,9423,9655,9695,7796,9447,9831,10255,10415
1922,9648,9648,9152,8192,8919,9191,9583,9623,8152,9319,9607,9967,10023
1923,9620,9620,9921,7876,8871,9087,9519,9559,7788,9271,9639,10007,10087
1924,9389,9389,9249,8032,8751,8967,9263,9287,8084,8895,9239,9511,9567
1925,8935,8935,9125,8004,8703,8951,9343,9407,7980,9103,9399,9847,10063
1926,8875,8875,8975,8036,8719,8935,9327,9359,7880,9031,9327,9695,9935
1927,8948,8948,8882,8076,8759,8983,9191,9199,8280,9239,9615,9927,10111
1928,9494,9494,9096,8036,8711,8943,9351,9399,8040,9111,9423,9823,9943
1929,8964,8964,9458,7768,8671,8903,9135,9327,7788,9079,9431,9935,10103
1930,9054,9054,8830,7976,8663,8903,9295,9351,8048,9015,9383,9735,9839
1931,8902,8902,9232,7996,8671,8935,9135,9335,8240,9215,9551,9975,10159
1932,9543,9543,9344,7924,8695,8943,9335,9551,8084,9175,9543,10071,10351
1933,8823,8823,8487,8084,8783,9007,9231,9255,8028,9127,9431,9903,9975
1934,8913,8913,9299,7840,8823,9191,9423,9439,7908,9175,9503,9911,10119
1935,8494,8494,8569,8048,8775,9199,9463,9671,8056,9079,9375,9783,9919
1936,9383,9383,9211,8108,8783,9183,9415,9439,7932,9079,9487,9839,9911
1937,9229,9229,9227,8112,8807,9031,9223,9407,8164,9159,9495,9815,9975
1938,8905,8905,9007,7920,8791,9007,9239,9415,8160,9231,9567,9879,10087
1939,9011,9011,8890,7740,8815,9047,9439,9487,7660,9191,9575,9999,10079
1940,8403,8403,8409,7952,8855,9119,9327,9503,7836,9119,9551,10023,10199
1941,7831,7831,8025,8180,9007,9255,9583,9639,8120,9367,9663,10055,10103
1942,7628,7628,7220,8336,9135,9343,9695,9711,8344,9399,9615,9983,10183
1943,9931,9931,9946,7848,9167,9399,9615,9775,7856,9551,9903,10359,10399
1944,6893,6893,7231,7976,9367,9591,9815,9911,8240,9487,9895,10255,10335
1945,8980,8980,9234,8248,9335,9599,9839,10047,8256,9551,10007,10351,10535
1946,9373,9373,8872,8296,9367,9799,10031,10039,8328,9655,10127,10503,10543
1947,9716,9716,9734,8208,9199,9639,10031,10047,8512,9631,10015,10431,10615
1948,8723,8723,8677,8368,9127,9807,10071,10087,8384,9567,10135,10503,10663
1949,8927,8927,9094,8288,9095,9599,10015,10063,8148,9607,10015,10431,10655
1950,8469,8469,8526,8084,9015,9559,10007,10039,8096,9447,9807,10247,10295
1951,9063,9063,8961,8116,8919,9599,9847,10015,8056,9359,10063,10447,10647
1952,9279,9279,9124,8112,8935,9431,9735,9943,8248,9455,9823,10367,10575
1953,8846,8846,9020,8076,8839,9247,9647,9671,8172,9263,9527,9911,10127
1954,9170,9170,9181,8060,8735,8975,9415,9463,8200,9215,9559,9999,10055
1955,8329,8329,8485,8304,8815,9223,9463,9639,8168,9287,9599,10103,10247
1956,8755,8755,8724,8440,9023,9271,9495,9543,8072,9399,9679,10007,10231
1957,9471,9471,9114,8192,9055,9295,9535,9543,8256,9311,9623,10031,10079
1958,8942,8942,9333,8128,9023,9231,9463,9487,8296,9399,9663,10111,10159
1959,7969,7969,8134,8304,9007,9119,9511,9543,8180,9215,9591,10023,10191
1960,8914,8914,8668,8248,8903,9335,9599,9807,8200,9295,9719,10255,10327
1961,9459,9459,9167,8288,8943,9367,9607,9807,8352,9287,9583,9951,9999
1962,8830,8830,8911,8448,8935,9375,9615,9839,8536,9407,9679,10095,10127
1963,8789,8789,9259,8280,8983,9271,9631,9711,8128,9351,9679,10071,10231
1964,8978,8978,8512,8076,8983,9415,9679,9711,8108,9359,9735,10231,10311
1965,8394,8394,8491,8304,8999,9431,9703,9927,8272,9303,9743,10231,10463
1966,8758,8758,8814,8360,8847,9271,9503,9703,8448,9383,9695,10095,10183
1967,9042,9042,8957,8320,9079,9327,9695,9719,8424,9495,9791,10071,10327
1968,9352,9352,9513,8312,8943,9231,9663,9743,7976,9431,9687,10207,10255
1969,8561,8561,8374,8172,8879,9127,9415,9639,8168,9239,9591,10111,10311
1970,8972,8972,9000,8320,8943,9191,9423,9631,8408,9263,9575,9967,10207
1971,9130,9130,9390,8088,8991,9239,9463,9663,8480,9335,9647,10031,10191
1972,9062,9062,8905,8048,8927,9231,9679,9895,7920,9367,9647,10015,10151
1973,8967,8967,9184,7968,9103,9351,9599,9615,7816,9415,9719,10127,10223
1974,9876,9876,9382,7904,8575,9271,9559,9575,7896,8903,9527,10287,10343
1975,9112,9112,9365,8092,8759,9263,9511,9719,8016,9207,9543,10231,10439
1976,9268,9268,9130,8000,8599,9239,9479,9495,7920,9087,9463,9975,10071
1977,9117,9117,9263,7896,8695,9247,9487,9687,7844,9167,9527,10231,10287
1978,9011,9011,9061,7828,8583,9095,9527,9567,7884,8887,9383,9863,10047
1979,8859,8859,8708,7840,8639,9087,9527,9575,8072,9079,9519,10159,10271
1980,8631,8631,8611,7696,8655,9119,9495,9575,8028,9079,9479,9935,10135
1981,9679,9679,9773,7800,8703,9143,9351,9543,7948,9175,9623,10055,10231
1982,8845,8845,8729,7976,8831,9111,9527,9551,8044,9175,9567,9991,10135
1983,9197,9197,9379,7976,8919,9327,9559,9775,7808,9287,9679,10111,10159
1984,9387,9387,9037,7948,8847,9103,9543,9607,7888,9167,9527,10007,10287
