TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
970,10414,10414,10924,10536,14479,15271,16039,16087,9832,14119,15647,16207,16959,node1
971,11188,11188,10803,10120,13743,15231,16007,16431,10008,13551,15471,16127,16799,node1
972,10452,10452,11011,10136,14503,15279,15687,16047,10352,14567,15359,16151,16319,node1
973,10713,10713,11177,10216,13887,15407,16063,16103,10672,14479,15887,16575,16927,node1
974,11895,11895,11177,10656,12663,15415,16167,16183,10424,13527,15679,16351,16735,node1
975,11000,11000,10961,10248,14943,15447,16175,16207,10648,15055,15927,16575,17007,node1
976,11417,11417,11130,10952,14247,15423,15839,16199,10856,13647,15655,16703,16735,node1
977,11097,11097,10774,10520,14671,15559,16231,16279,10608,14767,15943,16559,17103,node1
978,10891,10891,10961,10488,15015,15575,15991,16359,10472,14591,15735,16431,16783,node1
979,10634,10634,10862,9720,12671,15399,16039,16383,9672,14703,15495,16167,16527,node1
980,11161,11161,11304,9672,14839,15351,15919,16415,10296,14527,15295,15775,16327,node1
981,10619,10619,10960,10112,14199,15599,15983,16383,10328,14783,16119,16639,16927,node1
982,11560,11560,11041,10136,14151,15591,16327,16375,10144,14431,15735,16703,17007,node1
983,9973,9973,10775,9992,14887,15535,15967,16383,10280,15063,15807,16231,16607,node1
984,11448,11448,10736,10400,14847,15575,15951,16319,10080,14655,15735,16687,16783,node1
985,10493,10493,10700,10384,14807,15607,16327,16383,10624,15079,16143,16895,17119,node1
986,10880,10880,10542,10800,14511,15575,16319,16359,10464,14303,15783,16703,16975,node1
987,9238,9239,10220,10936,14879,15591,16039,16415,11136,15087,15975,16607,16895,node1
988,11287,11286,10773,11272,14447,15623,16079,16431,10912,14439,15471,16527,17119,node1
989,10158,10158,10404,10864,14535,15575,16319,16431,11280,14599,15679,16279,16671,node1
990,10967,10967,11055,11648,14135,15639,16039,16351,11680,13783,16023,16623,16943,node1
991,10577,10577,10938,11376,14175,15719,16415,16447,10952,13879,16279,16863,16959,node1
992,11733,11733,11074,10536,13871,15671,16479,16543,10656,14431,15975,16751,17151,node1
993,10339,10339,10480,10296,14311,15751,16303,16703,10048,14367,16127,16895,17167,node1
994,9708,9708,9480,10088,14607,15767,16671,17071,10512,14391,16447,17327,17727,node1
995,10423,10423,10524,10520,14463,15759,16527,16975,9784,14231,16279,17535,17951,node1
996,10876,10876,10604,9264,14383,16023,16495,17375,9632,14471,16151,16911,17103,node1
997,10625,10625,11331,8944,15055,15863,16703,17103,9472,14735,15943,16751,17215,node1
998,11380,11380,10645,8936,14679,15727,16591,17039,9040,15135,16143,16975,17439,node1
999,11446,11446,11748,8560,14311,15719,16527,17103,8504,13807,16151,17183,17615,node1
1000,11290,11290,11311,8608,14327,15959,16447,16527,8776,14951,16303,17023,17391,node1
1001,11529,11529,11011,8600,14231,15639,16447,16543,8520,14391,15943,16943,17407,node1
1002,10659,10659,10998,9248,14639,15647,16447,16559,9328,14839,15671,16815,17215,node1
1003,11392,11392,11342,9432,14591,15679,16159,16559,9528,14711,15879,16911,17055,node1
1004,10447,10447,10688,9816,14351,15271,16479,16543,10384,14255,15695,16751,17503,node1
1005,10925,10925,10376,9912,14623,15703,16167,16199,10064,14471,15751,16623,16975,node1
1006,10228,10228,10893,10312,14367,15631,16223,16543,10152,14383,15471,16815,16895,node1
1007,11059,11059,10915,10312,14183,15519,16591,16975,10384,13871,15839,17295,17695,node1
1008,11541,11541,11903,10384,14063,15375,16247,16623,10656,14087,15927,17103,17167,node1
1009,10838,10838,10161,10760,14087,15703,16231,16687,10856,14103,15535,16767,17103,node1
1010,10184,10184,11032,10440,14103,15711,16527,16607,10800,14591,16183,16831,17039,node1
1011,11178,11178,10578,10856,13719,15799,16575,16687,10720,13791,16015,16831,17103,node1
1012,11266,11266,11076,10848,14055,15415,16215,16295,10952,12991,15447,16415,16671,node1
1013,10734,10734,10736,10536,14151,15639,16199,16271,10208,14927,16103,16735,16991,node1
1014,11291,11291,11045,10872,14447,15791,16263,16639,11040,14687,15967,17007,17519,node1
1015,10610,10610,10669,10680,14207,15711,16215,16639,10408,14767,16039,17007,17391,node1
1016,10631,10631,10659,10840,14159,15399,16183,16239,11160,14367,15527,16799,17055,node1
1017,11324,11324,11219,10552,14207,15583,16215,16295,10448,14191,16015,16623,16831,node1
1018,10868,10868,10955,10720,13727,15855,16279,16703,10968,13831,16223,16879,17231,node1
1019,10906,10906,10786,10520,14119,15759,16255,16607,10488,14223,16415,16815,17071,node1
1020,11217,11217,11352,10904,13991,15687,16303,16511,10616,13831,16015,16847,17439,node1
1021,10212,10212,11008,11008,13959,15591,16063,16463,10880,14159,15799,16655,17119,node1
1022,10941,10941,10803,10832,14431,15735,16447,16559,11352,14575,15999,16943,17103,node1
1023,10608,10608,10909,10656,14167,15775,16215,16543,10232,14375,16183,17071,17391,node1
1024,10992,10992,10188,10768,12791,15775,16255,16607,9960,14231,16175,16799,17311,node1
1025,10513,10513,10795,10352,14175,15855,16447,16767,9832,14303,16039,16799,17023,node1
1026,10976,10976,10725,9144,13807,16023,16511,16863,9312,14391,15975,17071,17263,node1
1027,10518,10518,10999,9544,14151,15887,16415,16783,9504,14215,16095,16751,16927,node1
1028,11240,11240,10772,10008,13799,15991,16783,16879,10160,14711,16559,17151,17567,node1
1029,9953,9953,10848,10176,13823,15983,16687,16783,10224,13983,16047,17135,17423,node1
1030,11096,11096,10461,10120,15111,16015,16511,16719,10480,14007,15935,16703,17183,node1
1031,11539,11539,10331,10440,13559,15951,16415,16879,10720,14151,16495,16991,17135,node1
1032,10025,10025,11061,10928,14103,16079,16479,16751,11104,14375,16399,16991,17167,node1
1033,11377,11377,10725,11104,15343,15775,16447,16815,11336,14767,16007,17199,17599,node1
1034,10520,10520,11085,11088,13959,15599,16007,16375,11152,13743,15999,16783,16831,node1
1035,11619,11619,10817,11368,13527,15903,16415,16719,11336,13559,16167,16831,17199,node1
1036,10949,10949,11381,11488,13351,15895,16359,16415,11520,13671,16015,16847,17247,node1
1037,10319,10319,11303,11168,13759,15943,16335,16447,11424,14375,16231,17039,17263,node1
1038,11341,11341,10975,11200,13527,15455,16223,16415,11008,13543,15447,16703,17247,node1
1039,11485,11485,10785,11136,13663,15639,16071,16175,11352,13735,15975,16623,16959,node1
1040,10869,10869,10766,11632,13383,15503,16039,16079,11952,13903,15655,16783,16847,node1
1041,11254,11254,10729,11568,13743,15119,15751,15863,11752,14279,15799,16431,16639,node1
1042,11007,11007,11445,11528,13311,15095,15639,15679,11864,13215,15327,16335,16399,node1
1043,10751,10751,11103,11560,14599,15015,16007,16031,11696,14143,15391,16031,16207,node1
1044,10546,10546,10681,11600,13215,15223,15607,15639,11536,13279,15383,15895,16207,node1
1045,11302,11302,10706,11512,13591,15143,15567,15647,11248,14527,15407,16007,16055,node1
1046,10716,10716,10762,11568,12879,15135,15551,15703,11336,13039,15223,16359,16431,node1
1047,10549,10549,10867,11648,14423,15271,15935,16015,11736,14167,15431,16167,16399,node1
1048,11226,11226,11119,11544,12767,15183,15607,15983,11512,13255,15367,16399,16831,node1
1049,10803,10803,10957,11584,14231,15215,15631,15647,11776,14031,15455,16111,16255,node1
1050,10759,10759,11101,11616,13255,15223,15655,15983,11536,13415,15551,16255,16479,node1
1051,10733,10733,10744,11640,13959,15271,16015,16071,11328,14159,15695,16295,16863,node1
1052,11237,11237,11081,11320,14743,15271,15959,16055,11992,13735,15759,16479,16815,node1
1053,11403,11403,10640,11584,14015,15127,15535,15911,11928,14471,15591,16047,16383,node1
1054,10937,10937,10795,11640,13327,15191,15703,15975,12112,13519,15615,16351,16447,node1
1055,8459,8459,9700,11712,13735,15679,16087,16135,11968,13855,15751,16351,16703,node1
1056,11387,11387,10549,11696,13759,15335,16063,16087,11760,14039,15719,16479,16879,node1
1057,9923,9923,11198,11696,13711,15335,16063,16079,11904,14007,15535,16343,16703,node1
1058,11669,11669,10760,11744,14079,15335,16111,16135,12280,14191,15863,16527,16911,node1
1059,10412,10412,10967,12136,13399,15303,16135,16167,12216,13639,15031,16575,16991,node1
1060,11160,11160,10812,12120,13791,15351,15775,16119,12288,14327,15575,16183,16575,node1
1061,11504,11504,10633,11768,13663,15375,16095,16151,12152,13887,15455,16735,16959,node1
1062,10524,10524,11025,12032,14111,15207,15743,16111,12256,14391,15559,16511,17071,node1
1063,10501,10501,10823,11624,14335,15159,16047,16071,11912,14375,15815,16303,16623,node1
1064,11517,11517,10955,11632,13927,15215,15679,15951,11680,14007,15423,16239,16559,node1
1065,10387,10387,10995,11624,13735,15151,15519,15631,12064,14135,15239,15791,15959,node1
1066,10586,10586,11078,11512,13975,15127,15591,15935,11696,13967,15383,16023,16447,node1
1067,11734,11734,10370,11488,14023,15167,15583,15935,11376,14111,15591,16431,16831,node1
1068,11241,11241,11392,11536,13919,15167,15631,15951,11488,13815,15535,16199,16559,node1
1069,10834,10834,11574,11800,13783,15503,15599,15951,11688,14143,15535,16207,16527,node1
1070,10832,10832,11236,11736,13775,14967,15447,15935,12048,14031,15263,15951,16287,node1
1071,11432,11432,10735,11720,13791,15015,15711,15751,11640,13839,15247,15919,16271,node1
1072,10352,10352,10329,11776,13367,15031,15743,15879,11800,13487,15487,16327,16767,node1
1073,11276,11276,10831,11472,13887,15063,15831,15879,11824,14111,15503,16359,16767,node1
1074,9919,9919,10974,11520,13815,14719,15463,15855,11536,13711,15199,16039,16415,node1
1075,11656,11656,10765,11560,14207,15431,15855,15935,11360,13943,15607,16351,16431,node1
1076,11110,11110,10712,11560,13471,15047,15783,15807,11600,13447,15367,15967,16311,node1
1077,10423,10423,10864,11576,14599,15415,15823,16127,11632,14831,15535,16119,16511,node1
1078,10806,10806,10826,11608,13559,15111,15487,16223,12032,13703,15527,16015,16335,node1
1079,10342,10342,10534,11944,14351,15143,15871,15895,12424,14511,15663,16191,16415,node1
1080,10264,10264,11004,11648,13823,15119,15567,15943,12048,14095,15383,16199,16415,node1
1081,11788,11788,10907,11704,14223,15151,15543,15575,12280,14143,15535,16175,16415,node1
1082,10800,10800,11098,11952,13919,15167,15567,15895,11896,13631,15383,16271,16319,node1
1083,10983,10983,10889,11648,14039,15151,15567,15927,11752,14079,15519,16039,16175,node1
1084,11430,11430,10812,11672,13687,14879,15671,15975,11568,14263,15583,16183,16783,node1
1085,10591,10591,10886,11592,14431,15327,15807,15831,11288,14463,15615,16215,16543,node1
1086,10196,10196,10643,11896,14311,15359,15807,16167,11984,14311,15343,16343,16575,node1
1087,10968,10968,10651,11952,13575,15399,16183,16207,12160,14303,15879,16543,16959,node1
1088,10232,10232,10874,12008,13783,15343,15823,16223,11904,13615,15447,16191,16431,node1
1089,10922,10922,10725,11688,13591,15239,15663,15751,11296,13759,15599,16111,16287,node1
1090,10291,10291,10479,11680,13327,15607,16031,16287,11928,13559,15815,16479,16767,node1
1091,11284,11284,10144,11616,13911,15247,16447,16799,11416,14407,15839,16591,16975,node1
1092,10176,10176,11419,11664,13671,15607,16415,16815,11904,13327,15655,16783,17359,node1
1093,10284,10284,10765,11352,13535,15663,16543,16911,11368,13983,15983,16975,17231,node1
1094,11237,11237,11149,11696,13935,15399,16111,16911,11008,13543,15631,16495,16863,node1
1095,11900,11900,10848,11312,13943,15615,16463,16527,11352,15095,16023,16591,16687,node1
1096,10306,10306,10981,11376,14935,15695,16351,16831,11904,14775,15711,16415,16831,node1
1097,10838,10838,11080,12016,13759,15407,16559,16895,12072,14039,15927,16431,16799,node1
1098,11606,11606,10515,11736,13679,15439,16207,16591,11936,14039,16183,16719,16847,node1
1099,11273,11273,11410,11672,13735,15375,16559,16943,11728,13655,16087,17055,17231,node1
1100,10883,10883,10617,11328,13823,15719,16239,16975,10928,13463,15991,16895,17439,node1
1101,10465,10465,10903,11336,13807,15487,16271,16591,11080,13759,15895,16447,16783,node1
1102,11494,11494,11132,11408,14239,15695,16639,16671,11480,14519,15983,16607,16991,node1
1103,9915,9915,10873,11248,13495,15343,16375,16719,11344,13839,15663,16399,16815,node1
1104,10852,10852,10905,10472,13495,15591,16719,16735,10576,14039,16087,16719,17103,node1
1105,11309,11309,11159,10440,13871,15503,16335,16415,9808,13855,15703,16463,16863,node1
1106,10968,10968,10168,10152,13487,15535,16367,16751,10192,13695,16151,16671,16751,node1
1107,10971,10971,11565,10056,13519,15519,16263,16703,9776,14031,16079,16831,17103,node1
1108,10629,10629,10792,9944,13551,15535,16751,17119,9600,13695,16087,17263,17647,node1
1109,10997,10997,10696,10328,14719,15543,16263,16655,10032,14495,15999,16559,16895,node1
1110,10400,10400,10454,9688,14591,15535,16655,16703,9648,14703,15871,16703,17311,node1
1111,11200,11200,10630,10048,14727,15895,16327,16687,9872,14543,16135,16879,17119,node1
1112,10715,10715,10964,9648,15111,15863,16319,16751,10240,14399,15983,16591,16751,node1
1113,10631,10631,10896,10472,12695,15535,16335,16351,10088,15183,16199,16351,17103,
1114,2451,2451,1458,11872,15007,15831,16223,16687,434,12447,16415,16447,16463,
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1135,21,21,0,36,408,476,552,593,0,0,0,0,0,node1
1136,7886,7886,0,600,954,1018,1059,1071,0,0,0,0,0,node1
1137,7888,7888,0,1270,2113,2227,2409,2429,0,0,0,0,0,node1
1138,6244,6244,0,2420,2647,2945,3261,3267,0,0,0,0,0,node1
1139,5638,5638,7161,3200,3395,3591,3933,3937,3512,4119,4219,4291,4303,node1
1140,129,129,19691,4884,4911,4983,4987,4987,4304,4855,5103,5255,5303,node1
1141,9692,9692,12772,5324,5799,6019,6259,6455,5308,5787,6079,6431,6475,node1
1142,6362,6362,7428,6296,7003,7207,7495,7555,6496,7103,7403,7603,7647,node1
1143,7859,7859,7782,7272,7699,7867,8075,8083,7648,7919,8123,8287,8319,node1
1144,8170,8170,7604,7936,8695,9079,9551,9575,8320,9031,9375,9647,9703,node1
1145,7550,7550,7930,9288,9847,10063,10127,10135,9704,10127,10327,10487,10519,node1
1146,7391,7391,7396,10128,10751,11111,11263,11495,10520,11151,11439,11655,11719,node1
1147,7431,7431,7611,11232,11799,12039,12167,12207,11728,12175,12431,12599,12631,node1
1148,7028,7028,6953,12272,12583,12719,12799,13143,12640,12951,13143,13287,13303,node1
1149,7398,7398,7094,12912,13695,13991,14231,14303,13312,14063,14423,14671,14719,node1
1150,7703,7703,8095,14264,14839,15191,15303,15383,14728,15247,15583,15759,15799,node1
1151,6964,6964,7048,15312,15759,15847,15943,15967,15808,16135,16271,16415,16431,node1
1152,8833,8833,8072,15920,16463,16767,16943,17167,16280,16959,17279,17455,17519,node1
1153,7643,7643,8005,16344,17375,17567,17871,17919,16624,17823,18015,18287,18319,node1
1154,7156,7156,7336,16832,18303,18623,18927,19039,16224,18751,19087,19455,19487,node1
1155,7401,7401,7263,16376,19263,19551,19935,20095,15256,19599,20047,20351,20415,node1
1156,7139,7139,7317,15016,19887,20447,20975,21167,14832,20143,20783,21439,21535,node1
1157,7755,7755,7410,15344,20191,21087,22015,22143,14448,20127,21471,22239,22607,node1
1158,7814,7814,8380,14848,20143,21199,22623,23135,14672,20127,21263,23103,23647,node1
1159,8272,8272,7646,15272,18575,20735,23615,23647,14984,18943,21215,24095,24399,node1
1160,6626,6626,7142,15880,19167,19535,23471,24207,15072,19103,20047,24255,24479,node1
1161,8227,8227,8135,15368,19279,19823,23951,24415,15400,19599,20191,24847,25231,node1
1162,7660,7660,7221,15848,19631,20303,21759,24927,15144,19551,20671,22287,25647,node1
1163,7046,7046,7480,15376,19631,20287,22287,22847,15328,19551,20767,22431,22879,node1
1164,6863,6863,6918,15792,19679,20335,22463,22479,14800,19567,20447,22799,23055,node1
1165,7532,7532,7653,15360,19503,20463,23103,23647,15032,19679,20623,23359,23839,node1
1166,7297,7297,6993,15568,19519,20463,22543,22607,15080,19727,20623,23215,23327,node1
1167,6572,6572,6711,15512,19631,20511,23103,23615,15520,19679,20783,23599,23855,node1
1168,7786,7786,7705,15688,19871,20687,23263,23295,15808,19311,20959,24047,24175,node1
1169,7651,7651,7782,15128,19503,21039,24159,24223,15344,19743,20335,24479,24703,node1
1170,7429,7429,7384,15656,19551,20415,23183,23263,15416,19759,20575,23567,24159,node1
1171,7951,7951,8132,15664,19759,20399,23759,24223,15520,19679,20879,23167,24639,node1
1172,7795,7795,7543,15616,19855,20479,23487,24015,15464,19823,20719,23583,24207,node1
1173,7962,7962,7823,15904,19359,20719,23023,23055,15760,19311,20879,23135,23407,node1
1174,7279,7279,7786,16072,19983,20607,24031,24111,15984,19855,20671,23647,24031,node1
1175,7584,7584,7017,16104,19791,20495,23023,23551,16080,19647,20415,24095,24383,node1
1176,7802,7802,8110,16064,19375,20367,24015,24079,15664,19839,20543,23119,23375,node1
1177,7961,7961,7844,16016,19807,20367,23503,23551,16136,19791,20863,23743,24207,node1
1178,6350,6350,7042,15976,19375,20287,22975,23023,15800,19631,20303,23871,24031,node1
1179,6948,6948,6475,15808,19999,20511,24143,24159,15464,19951,20815,24607,25215,node1
1180,8302,8302,7860,16056,19775,20543,23023,24655,16072,19903,20415,22879,23407,node1
1181,7641,7641,7611,15952,19903,20687,23487,24015,16008,19583,20415,23023,23647,node1
1182,7775,7775,7850,16016,19855,20543,23071,23567,16024,19951,20703,23951,24143,node1
1183,7617,7617,7875,15840,19711,20559,24031,24575,15584,19775,20815,23407,24783,node1
1184,8080,8080,7630,15800,19215,20239,22975,23423,15648,19487,20191,23839,24399,node1
1185,7847,7847,8552,15864,19663,20175,22943,23919,16144,19775,20303,23135,23279,node1
1186,7991,7991,8092,15664,18959,19839,23951,23983,15688,19055,19983,23743,24207,node1
1187,7644,7644,7197,15824,19087,20111,22831,23343,15776,19471,20335,23823,24335,node1
1188,7694,7694,7290,15840,19471,19967,23871,23887,15344,19519,20287,23407,23871,node1
1189,6993,6993,7274,15792,19199,20047,23151,23215,15416,19071,20639,23935,24415,node1
1190,6914,6914,7030,15552,19375,20431,23823,24351,15400,19423,20383,23439,24991,node1
1191,7059,7059,6800,15968,19711,20159,23279,23343,15912,19407,20335,24031,24335,node1
1192,6915,6915,6857,16104,19487,20655,23903,23951,15848,19727,20671,23327,24895,node1
1193,6732,6732,6744,15800,19615,20415,23023,23599,15976,19887,20447,23535,24111,node1
1194,8204,8204,8265,15456,19951,20751,23391,24095,16000,19935,20911,23343,23567,node1
1195,7665,7665,8295,15416,19695,20287,23935,24447,15392,19951,20543,23775,24159,node1
1196,7987,7987,7450,15888,19759,20655,22911,22943,15784,20095,20447,23087,23391,node1
1197,7912,7912,7610,15880,20079,20591,23455,23935,15512,19935,20575,23215,23711,node1
1198,7915,7915,8289,15968,20223,20687,23391,23423,15600,20271,20959,24111,24175,node1
1199,6784,6784,7116,15904,19407,20527,23951,24447,14984,19727,20863,23231,24687,node1
1200,7593,7593,7621,15408,19423,20127,23487,23583,15392,19647,20431,23775,24287,node1
1201,7874,7874,7386,15816,20063,20559,22847,24063,15576,19999,21023,23327,24623,node1
1202,7531,7531,7952,15800,19551,20623,23343,23871,15616,19663,20447,23823,24239,node1
1203,8095,8095,7966,15936,19663,20303,22287,22815,15688,19759,20671,22879,23231,node1
1204,8070,8070,8129,15392,19487,20143,23295,23759,15776,19791,20559,23407,23903,node1
1205,7285,7285,6978,15920,19759,20543,22863,23839,15808,19999,20831,22719,23007,node1
1206,6586,6586,6903,15920,20095,20751,23999,24031,16528,20095,20895,23567,24127,node1
1207,7397,7397,7314,15392,19759,20431,23455,23503,15408,19487,20319,23727,24239,node1
1208,7231,7231,7432,15776,19839,20863,24015,24063,15224,19983,20623,23359,24607,node1
1209,8423,8423,7833,15208,19775,20399,23631,24095,15696,20143,20799,23823,24047,node1
1210,7997,7997,8457,15272,19935,20463,22927,24543,15712,19919,20783,23183,23311,node1
1211,8049,8049,7965,15704,19311,19967,23375,23423,15472,19215,20383,23311,23743,node1
1212,7929,7929,7701,15184,19247,19903,23343,23407,15160,19247,20111,23983,24399,node1
1213,7514,7514,7697,15600,18991,19759,22111,23935,15568,19519,20239,22111,22671,node1
1214,7467,7467,7336,15808,19503,20303,23183,23215,15824,19327,20367,23215,23727,node1
1215,7555,7555,7564,15752,19391,19887,22495,23727,15456,19135,20143,22287,22591,node1
1216,7477,7477,7745,15768,18783,19887,22943,23007,15696,19023,20127,22799,23087,node1
1217,7956,7956,7462,15280,19279,20047,22559,23535,15032,19487,20239,22159,23439,node1
1218,7826,7826,7990,15728,19263,19807,23119,23631,15576,19631,20239,22703,23247,node1
1219,6986,6986,7582,16256,19295,20031,22719,22767,15928,19679,20399,23327,23471,node1
1220,6358,6358,6439,15992,19503,20239,23391,23999,15792,19439,20287,22015,23999,node1
1221,6634,6634,6455,16736,19823,20367,23055,23087,16048,19247,20303,22735,23231,node1
1222,7498,7498,6967,16160,19071,20015,23599,24143,15696,19519,20431,23551,23935,node1
1223,7203,7203,7322,16144,19679,20479,23615,23631,15808,19887,20463,24063,24447,node1
1224,7929,7929,7993,16056,19679,20479,24127,24607,16016,19855,20527,23615,24863,node1
1225,7278,7278,7359,16088,19567,20607,23183,23663,15848,19903,20687,24191,24703,node1
1226,6890,6890,7010,16656,20015,20655,24255,24271,15920,20079,21135,23295,23311,node1
1227,7226,7226,7395,16376,19711,20607,23871,23903,16168,19407,20511,23887,24271,node1
1228,8236,8236,7914,15960,19391,20591,24319,24351,16184,19631,20863,24255,24767,node1
1229,7672,7672,7918,16448,19679,20591,24303,24319,16208,19631,20239,24591,25103,node1
1230,7555,7555,7209,16416,20031,20559,23119,23167,16096,19935,20639,22879,23391,node1
1231,7802,7802,7809,16320,20111,20623,23583,23647,16128,19679,20799,23391,23807,node1
1232,7517,7517,7618,15864,19631,20607,23551,23567,16192,19951,20927,23887,24399,node1
1233,8192,8192,7968,16352,20063,20623,23071,24079,16216,20303,21007,23279,24831,node1
1234,8336,8336,8600,15784,19839,20447,23535,24047,15848,19263,20175,23903,24303,node1
1235,7722,7722,7193,15616,19887,20575,23631,23679,15192,19759,20383,23967,24479,node1
1236,8093,8093,8223,15224,19551,20623,24159,24639,15408,19807,20335,23503,25295,node1
1237,7919,7919,8271,15672,19455,20543,22959,23007,15648,19903,20319,23807,23967,node1
1238,7930,7930,7862,15088,19743,20287,23503,24031,14656,19343,20687,24447,24895,node1
1239,7921,7921,7937,15568,19743,20591,23455,24511,15184,19775,20735,24015,24319,node1
1240,6790,6790,6895,15128,19343,20415,24031,24575,15016,19423,20095,23535,24975,node1
1241,7766,7766,7842,15104,19215,19935,23471,23503,15368,19439,20111,24015,24479,node1
1242,7746,7746,7464,14936,19183,19903,22895,24047,15584,19519,20335,22959,23503,node1
1243,7577,7577,7778,15560,19583,20271,23407,23903,15608,19215,20175,22271,23743,node1
1244,7226,7226,7439,15520,19087,19743,22623,22655,15256,19231,20127,22815,23135,node1
1245,7974,7974,7229,15600,19343,20207,23231,23759,15128,19663,20207,23375,23775,node1
1246,6995,6995,7841,15536,19263,19903,23103,23167,14880,19247,20079,23887,24319,node1
1247,6847,6847,6386,15168,19231,19775,23231,23711,15368,19823,20463,23135,23663,node1
1248,7488,7488,7499,15200,19343,20159,23743,23807,15352,18975,20287,24015,24191,node1
1249,7843,7843,8166,15656,19359,19919,22575,24335,15856,19471,20207,23231,24623,node1
1250,7924,7924,7801,15840,19231,19823,23119,23599,16168,19551,20079,23663,24175,node1
1251,7162,7162,7372,15776,19103,19951,22575,23183,16240,19103,20495,23103,23455,node1
1252,8223,8223,8058,15784,19391,19967,23631,23663,15272,19247,19791,23343,23663,node1
1253,7791,7791,7241,15432,19455,19887,23503,23535,15712,19599,20191,23919,24383,node1
1254,8127,8127,7842,15424,19279,20063,23007,24015,15848,19263,20191,23263,24719,node1
1255,7930,7930,8136,15880,19247,19935,23535,23983,15648,19519,20191,22431,24063,node1
1256,8134,8134,8412,15312,19391,20015,22511,22991,15368,19807,20319,22943,23407,node1
1257,8265,8265,7421,15184,19071,20015,22415,23503,14888,19295,20271,23247,23535,node1
1258,7592,7592,8157,14768,18991,19951,23007,23567,14944,19247,19855,24031,24511,node1
1259,7504,7504,7298,15168,19343,19903,22607,24047,14928,19423,20143,23359,24799,node1
1260,7696,7696,8013,15144,18927,19951,23103,23599,14944,19327,19951,23759,24095,node1
1261,7265,7265,7748,15592,19375,19903,22575,23055,15512,19423,19999,23087,23183,node1
1262,7613,7613,7726,15080,19007,19903,23151,23695,15112,19727,20383,22223,23807,node1
1263,7852,7852,7424,14544,19359,19919,22591,23023,14600,18959,19807,22703,23199,node1
1264,7643,7643,7857,14936,19279,19935,23087,23167,14144,19279,20015,23183,23535,node1
1265,7766,7766,7951,14560,18863,19407,23055,23535,14536,19055,19983,23647,23807,node1
1266,8416,8416,8311,14928,18783,19759,22463,22975,15112,18991,19919,22831,23439,node1
1267,7798,7798,7640,14992,19135,19743,23423,23951,14672,19343,19887,22335,23743,node1
1268,7871,7871,7939,14888,19055,19615,22895,23391,15208,18815,20079,23007,23519,node1
1269,7458,7458,7819,15376,18639,19183,21791,23951,15232,19119,20047,20287,22047,node1
1270,7579,7579,7127,14992,18639,19679,22351,22879,14792,18959,19855,22975,23599,node1
1271,7616,7616,7691,15112,19135,19615,22767,23375,14880,19087,19775,23519,23711,node1
1272,8202,8202,8160,15000,18959,19599,23263,23727,15352,19007,19599,22671,24191,node1
1273,8679,8679,8651,14904,18863,19503,22143,22639,14864,18975,19951,23119,23471,node1
1274,8609,8609,8738,15264,18879,19423,23023,23071,15208,18207,19823,22127,22335,node1
1275,7554,7554,7447,14768,18447,19439,22495,22975,15232,18911,19823,22415,22831,node1
1276,7862,7862,8138,15296,18975,19919,22447,22447,15712,18655,19903,22863,23327,node1
1277,8590,8590,7855,15040,18495,19375,21855,22943,14736,18655,19439,22143,23711,node1
1278,7909,7909,8338,15064,18415,19359,22815,22847,14680,18783,19663,22783,23167,node1
1279,8284,8284,8424,15024,18751,19599,21855,23343,14968,18703,19615,22191,23663,node1
1280,8247,8247,8308,14984,18255,19039,21727,22367,14192,18143,19391,22447,22671,node1
1281,7291,7291,7635,14544,18719,19631,22799,22831,14616,18623,19567,22943,23327,node1
1282,8080,8080,7515,15072,18511,19119,21711,23279,15216,18671,19439,22287,23391,node1
