TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
767,10636,10636,10892,9752,10839,11303,11327,11327,9960,10063,10959,14935,14935,node2
768,10461,10461,10541,9120,13479,15215,16527,16943,9256,13247,15615,17119,17583,node2
769,10912,10912,10800,9520,15231,16495,17343,17359,10048,13943,16031,17935,17967,node2
770,11007,11007,11147,9480,12975,15183,16927,17359,9496,13095,15671,17279,17679,node2
771,10398,10398,10288,9128,13431,15151,16495,16511,9288,13847,15631,16559,16623,node2
772,10797,10797,10760,9488,15143,16031,16927,16943,10040,15975,16055,17023,17023,node2
773,10997,10997,11109,9480,13407,15175,16911,17359,9136,13575,15391,17327,17743,node2
774,10611,10611,10649,9496,13415,14743,16479,16911,9320,13439,15255,17183,17647,node2
775,10897,10897,10756,9512,13439,15159,16863,17327,9152,13719,14839,17055,17471,node2
776,11664,11664,11238,9440,11191,15567,17295,17295,9936,14839,14951,16895,17871,node2
777,10237,10237,10487,9016,13335,15127,16447,16863,9304,13423,15535,16751,17311,node2
778,10804,10804,11159,9464,13743,15511,16847,17279,9560,13807,15407,17023,17439,node2
779,11159,11159,10873,9432,13327,14639,16415,16847,9968,13575,14831,17327,17759,node2
780,10259,10259,10313,9936,12447,12511,13767,13791,9880,10967,13007,13071,13071,node2
781,9979,9979,10145,9472,13351,15079,16367,16847,9200,13399,15143,16215,17087,node2
782,11078,11078,11065,9936,14663,15559,16415,16415,10024,15015,15967,16943,16959,node2
783,10526,10526,10277,9440,13335,15079,16815,17407,9520,13215,15191,16815,17359,node2
784,10872,10872,10681,12480,13799,15503,16751,16767,9864,13911,14023,16039,16055,node2
785,11012,11012,11286,8992,13439,15119,16831,17711,9216,13655,15455,16975,17423,node2
786,10550,10550,10461,9464,12951,14647,16831,17279,9360,13143,15311,17231,17647,node2
787,10414,10414,10705,12448,13335,13463,13791,15079,9840,13007,13927,14039,18031,node2
788,9240,9240,8971,9488,13487,15127,17279,17839,9656,13455,15567,17519,17567,node2
789,10520,10520,10595,9632,13583,14847,17439,17871,10056,13711,15431,17455,17871,node2
790,11150,11150,10930,10056,10551,15215,16527,16543,9968,11055,14927,16895,16895,node2
791,10421,10421,10674,9176,13503,15199,17391,17855,8840,13551,15527,17663,18271,node2
792,10753,10753,11043,9632,13543,15279,17439,17871,9560,13391,15487,17455,18015,node2
793,11130,11130,10413,9224,13487,15439,17935,18415,9904,14223,15911,17919,18415,node2
794,9296,9296,9615,10568,10623,14095,14111,14111,9984,10975,11047,11063,11967,node2
795,10200,10200,10500,9344,13663,15439,17999,18431,9440,13551,15143,18303,18751,node2
796,10622,10622,10645,9400,13695,15375,18431,18863,9592,13887,15503,18927,19023,node2
797,10810,10810,10570,9800,11951,14111,16735,16735,9984,12007,15959,16959,17935,node2
798,10773,10773,10587,9616,13711,15375,18015,18431,9432,13607,15583,17615,18783,node2
799,10700,10700,10804,13184,15807,16639,17951,17951,12928,15007,18015,18063,18063,node2
800,11516,11516,11426,9552,13599,15343,17503,18335,9424,13695,15463,17295,18463,node2
801,10220,10220,10348,9576,13471,15359,17119,17951,9296,13519,15631,17567,17615,node2
802,10667,10667,10920,13840,15791,16175,17551,17551,12048,15999,16991,18031,18031,node2
803,11048,11048,10778,9432,13391,15767,17919,18351,9440,13631,15711,17775,18335,node2
804,9953,9953,10185,9456,13375,15199,17535,17983,9304,13063,14919,17247,18655,node2
805,10307,10307,10329,12424,13919,15623,15631,15639,12936,13015,15991,19055,19055,node2
806,10545,10545,10694,9496,13599,15727,17423,18399,9128,13743,15943,17535,18815,node2
807,10650,10650,10404,9184,13399,15679,17039,17487,9424,13607,15823,17279,17327,node2
808,9965,9965,10085,9592,12959,13807,14311,14319,9864,10975,13055,14039,14047,node2
809,10514,10514,10247,9224,13367,15623,17503,17951,9280,13439,15663,17647,18511,node2
810,11804,11804,11067,9224,13815,15671,17935,18383,9984,13671,15439,17823,18943,node2
811,9688,9688,10464,10040,10095,10095,13903,13911,8920,10983,11887,14047,14055,node2
812,10723,10723,10812,9224,13399,15575,17375,17823,9304,13535,15599,17647,18223,node2
813,11311,11311,11022,9240,13863,16015,17775,18207,9120,14215,15975,17951,18383,node2
814,10050,10050,10408,9232,12735,15295,17343,17775,8984,13159,15335,17695,18271,node2
815,10778,10778,10521,9568,13487,15279,17359,17807,9272,13471,15167,18143,18591,node2
816,9928,9928,10094,12280,14903,16639,18255,18255,12912,15007,15023,17055,17055,node2
817,10300,10300,10473,9224,13607,15727,17519,17967,9520,13687,15967,17503,17935,node2
818,10530,10530,10165,9640,13551,15375,17967,18399,9384,13551,15655,17695,18239,node2
819,10649,10649,10652,9664,13143,13615,13655,15767,9872,13047,13991,14007,14007,node2
820,10915,10915,10878,9232,13623,15775,17551,17999,9520,13847,15599,18015,18447,node2
821,10859,10859,10870,9560,13103,15735,17103,17535,9512,13599,15871,17295,17727,node2
822,10491,10491,10599,9632,13055,13583,13959,14359,8856,12071,14023,14055,16071,node2
823,10781,10781,10989,9216,13543,15679,17471,17903,9232,13839,16031,17471,18111,node2
824,10288,10288,10436,9584,13503,15687,17887,17903,9440,13671,15791,18335,18767,node2
825,10105,10105,10304,10056,13999,14383,14383,14383,10936,14015,14031,14055,15031,node2
826,10694,10694,10150,9160,13559,15679,17903,18335,9208,13815,15623,17535,18095,node2
827,11203,11203,10589,9504,13983,16143,17503,17935,9624,13719,15911,17871,18383,node2
828,10213,10213,10799,9528,10463,11367,16655,16655,9968,10943,14055,15935,16927,node2
829,9855,9855,10003,9240,13583,15767,17903,17983,9312,14007,15711,17743,18287,node2
830,10931,10931,10612,9624,13575,15775,17519,18367,9632,13767,15535,17919,18063,node2
831,11040,11040,11128,9632,12191,15767,16255,16263,10008,14935,16975,17935,17935,node2
832,9855,9855,10456,9600,13319,15663,17503,17919,9296,13543,15823,17791,18335,node2
833,11159,11159,10757,9568,13463,15231,17439,17839,9664,13879,15463,17055,17503,node2
834,11760,11760,11279,9504,11735,15639,16911,17839,10008,11943,14919,16911,17887,node2
835,9587,9587,10139,9544,13471,15215,17375,18223,9720,13607,15367,17631,18191,node2
836,10911,10911,10872,12192,13903,15655,17375,17375,12920,14887,16023,18047,18047,node2
837,11383,11383,11155,9032,13439,15607,16959,17775,9168,13663,15439,17743,18319,node2
838,10252,10252,10461,10312,13231,13863,13879,13887,9856,9975,13999,14023,14031,node2
839,10656,10656,10453,9408,13407,15599,17375,17807,9288,13447,15583,17631,18495,node2
840,11644,11644,11474,9016,13359,15591,17775,18175,9040,13631,15887,17935,18847,node2
841,9686,9686,10473,9448,10223,13783,14167,14207,9872,10879,14015,14039,14935,node2
842,10536,10536,10227,9392,13367,15559,17327,17791,9232,13391,15631,17103,18575,node2
843,8616,8616,9362,238,702,10183,12375,12631,990,1454,10015,12279,12879,node1
844,11838,11838,11263,865,1631,9727,12359,12375,1727,2507,10191,12655,12703,node1
845,10137,10137,10532,1885,2689,10535,13151,13567,2330,3541,10839,12831,13263,node1
846,8876,8876,9022,2880,3553,10543,13151,13159,2882,4367,10271,13135,13527,node1
847,10365,10365,9933,3738,4611,11039,13583,13631,3886,5291,11407,13807,13847,node1
848,9179,9179,9629,4680,5667,11551,14175,14183,4872,6103,11551,13375,13823,node1
849,8365,8365,8188,5872,6495,11959,13727,14151,5972,6863,12279,14231,14663,node1
850,9077,9077,9114,6760,7351,11951,14119,14543,6940,7823,12127,14087,14511,node1
851,9756,9756,9373,7668,8503,12623,14975,15375,7856,8671,12991,14951,15359,node1
852,9525,9525,9860,8576,9343,12359,15319,15335,8624,9551,12919,15183,15575,node1
853,10164,10164,9970,8560,10247,13143,15335,15735,8488,10527,13039,15031,15431,node1
854,10083,10083,10269,8344,11383,13527,15159,15759,8872,11519,13735,15711,15847,node1
855,8972,8972,9617,9000,12239,13775,15575,15975,9152,12439,13551,15527,16119,node1
856,10688,10688,9807,8968,13159,13903,15679,16079,8776,13503,14351,16335,16751,node1
857,9596,9596,9850,8312,13935,14271,15903,16463,8192,14263,14631,16143,16559,node1
858,10497,10497,10272,8240,14775,15199,16703,16831,8416,15103,15559,16927,17359,node1
859,9474,9474,9872,8624,15527,15967,16575,16911,7648,15983,16479,17199,17599,node1
860,10320,10320,9654,7832,15943,16751,17311,17727,8024,16223,17247,17855,17999,node1
861,9686,9686,10157,8036,15575,16815,17407,17839,8320,16071,17119,17695,18255,node1
862,9381,9381,9380,8216,15927,16383,17631,18015,8148,16023,16815,18319,18495,node1
863,10301,10301,9918,8216,15951,16815,18047,18479,8392,16447,17311,18591,18911,node1
864,9113,9113,9695,8288,16335,16799,17647,18015,8240,16175,17119,17823,18175,node1
865,10513,10513,9923,8280,15775,16623,17791,17983,8052,16359,17295,17887,18255,node1
866,9808,9808,10225,8640,15679,16927,17391,17807,8672,15815,17087,18223,18623,node1
867,9789,9789,9521,8076,16071,16911,18207,18607,8496,16399,17119,17903,19023,node1
868,9968,9968,10213,8256,15703,16511,17759,18175,7924,16167,16703,18127,18527,node1
869,9421,9421,9531,8192,16063,16511,16895,16895,8128,16247,16975,17279,17311,node1
870,7092,7092,8583,8224,16039,17007,17263,17471,8536,16591,16863,17743,17807,node1
871,9819,9819,8247,8536,16215,16991,18047,18095,8696,16463,17295,18255,18751,node1
872,8390,8390,8266,8832,16343,17375,17759,18607,8696,16591,17311,18063,18543,node1
873,8450,8450,8554,15496,16767,18079,18079,18079,16992,17071,18991,19007,19007,node1
874,7878,7878,8086,8696,16751,17503,18591,18703,8184,16639,17567,18527,19023,node1
875,8072,8072,7875,9720,16527,17375,18639,19231,9776,17151,17823,18575,19279,node1
876,7916,7916,7957,10056,17071,17999,18767,18783,9912,17119,18367,19167,19711,node1
877,8197,8197,8352,9896,17071,17887,19263,19295,9928,17327,18447,18975,19423,node1
878,8068,8068,8071,9672,17487,18351,19535,19551,9920,17615,19231,19807,19999,node1
879,8117,8117,8117,17248,17263,17263,17263,17263,18144,18159,18159,18159,18159,node1
880,7665,7665,7243,10312,17967,18591,19839,20095,10400,18303,18799,19743,20255,node1
881,8314,8314,8222,12600,15495,15879,16687,16687,12008,13007,16055,16063,16063,node1
882,8230,8230,8273,10408,18111,18975,19743,20175,10896,18335,19247,20015,20927,node1
883,8614,8614,8612,11176,17935,19055,19631,19983,10920,18399,19487,20239,20255,node1
884,7762,7762,7842,12704,16863,16879,16879,16879,12000,12039,12047,13007,13015,node1
885,8445,8445,8623,10664,18415,19391,20383,20879,10392,18671,19727,20879,21647,node1
886,8346,8346,8407,10424,18767,19231,20623,21311,10288,18991,19567,20607,21327,node1
887,8110,8110,8113,18928,19679,19695,19695,20463,18992,20031,20047,20063,20063,node1
888,8902,8902,8830,10272,18927,19839,20607,20927,10704,19167,20239,21007,21231,node1
889,8624,8624,8571,10680,18911,19615,20687,21135,10608,19407,19967,21183,21695,node1
890,8592,8592,8539,18352,19743,19743,19759,19759,19008,19039,19039,19055,20015,node1
891,8672,8672,8462,10160,18927,19903,21183,21407,10088,19471,20191,21151,21695,node1
892,8066,8066,7961,10616,19247,19903,20367,20383,10592,19503,20415,20895,20927,node1
893,8571,8571,8780,10176,17855,18239,19743,19743,11048,18047,19007,19023,19023,node1
894,8330,8330,8434,10608,18911,19903,20895,20911,10568,19039,20607,21455,21903,node1
895,8102,8102,8177,10216,19039,19743,21359,21391,10104,18959,19855,20911,22143,node1
896,8601,8601,8586,10672,16671,19519,19519,19519,11040,17039,19967,19983,19999,node1
897,8356,8356,8274,10256,18911,19631,20767,21215,10032,18975,19935,21359,21855,node1
898,8538,8538,8877,10224,18527,19023,20959,21007,10432,18623,19647,21263,21471,node1
899,9260,9260,9048,12568,15935,19407,19455,19455,12928,15991,19071,19935,19935,node1
900,8430,8430,8534,9712,18655,19327,19903,20367,9320,19071,19679,20783,20847,node1
901,8683,8683,8583,10552,18687,19535,20463,20719,9648,18815,19999,21199,21247,node1
902,8892,8892,8586,10000,18671,19215,19711,21151,10096,18943,19535,20607,21151,node1
903,8597,8597,8823,10936,18015,18703,19551,19551,16056,18047,18063,18991,18991,node1
904,8581,8581,8829,9976,18671,19247,20191,20623,9560,18495,19423,20623,21599,node1
905,8425,8425,8126,10008,18815,19311,20655,20703,9600,18911,19519,21119,21167,node1
906,8773,8773,8453,10440,17151,17151,17423,17423,16992,17999,18031,18047,18047,node1
907,8416,8416,8715,10008,17967,19343,20095,20799,9592,18063,19839,20607,21135,node1
908,8658,8658,8809,10504,17199,17215,20271,20271,10016,15999,17967,21039,21055,node1
909,6910,6910,7143,10048,18591,19551,20383,20975,10480,19215,20223,20959,21551,node1
910,8270,8270,8200,18864,18895,18895,18895,18895,19040,19071,19071,19071,19071,node1
911,8589,8589,8076,10480,18895,19551,20511,20975,9624,19295,19919,20975,21679,node1
912,8284,8284,8408,10056,18511,19503,20015,21007,10112,18543,19679,20831,21151,node1
913,8693,8693,8557,10928,17983,18015,19519,19535,17984,18031,18063,19967,19967,node1
914,8399,8399,8206,10760,18463,19439,20479,20735,10560,18767,19887,20623,20879,node1
915,8442,8442,8859,10944,17567,19391,20863,20895,10488,17951,19727,21359,21535,node1
916,8331,8331,8477,10872,10887,19903,19935,19935,10960,10999,20031,20063,20063,node1
917,8641,8641,8538,10352,18511,19423,20847,20895,9888,18607,19807,20783,20991,node1
918,8588,8588,8539,10352,17967,19535,20863,21343,10360,18815,19727,21439,21919,node1
919,8280,8280,8436,12296,16735,19039,19071,19071,11976,16015,16031,20047,20047,node1
920,8109,8109,8103,10192,18639,19583,20527,20991,9800,19023,19727,20687,21375,node1
921,8211,8211,8299,9696,18655,19183,20175,20591,10240,18703,19631,20591,20815,node1
922,8732,8732,8508,18656,19631,20639,20639,20639,19024,19999,20015,20031,20031,node1
923,8668,8668,8694,9672,18671,19615,20543,21055,9744,19071,19935,20751,21295,node1
924,8791,8791,8886,10080,18831,19583,20319,21007,10128,19087,20207,20943,21183,node1
925,8633,8633,8227,10152,18783,19551,20815,21071,10120,19359,19983,21391,21711,node1
926,8581,8581,8592,17568,19247,19247,19247,19247,18032,19039,19039,19055,20031,node1
927,8795,8795,8966,10136,18975,19519,20799,21263,11032,18975,20271,20863,21439,node1
928,8042,8042,8291,11064,18351,19295,21183,21663,11000,18431,19743,20543,21311,node1
929,8267,8267,8724,10592,18319,19327,20287,20399,10984,18927,19839,21023,21087,node1
930,9065,9065,8842,15984,15999,20399,20415,20415,16128,21135,21135,21151,21151,node1
931,8240,8240,7725,10728,18479,19407,20703,20895,10576,18879,19791,20927,21631,node1
932,8371,8371,8281,10728,18511,19423,21183,21663,10552,18783,19807,21391,21887,node1
933,8215,8215,8275,10792,18511,19775,20495,21919,11016,18975,20127,20847,20895,node1
934,8188,8188,8291,11280,11311,11327,17135,17135,11040,17039,18015,18031,18031,node1
935,7953,7953,7813,10824,18607,19183,20591,21039,10592,18799,19887,20943,21391,node1
936,7738,7738,8113,10944,18271,19647,21103,21103,10632,18575,19551,20671,20735,node1
937,8115,8115,8088,11008,18719,19583,20655,20879,10600,18799,19663,20927,21199,node1
938,8617,8617,8400,11936,17743,18719,18735,18735,17040,19023,19039,19039,19039,node1
939,8383,8383,8232,11048,18703,19711,20287,21343,11072,19023,20031,20911,20991,node1
940,7505,7505,8159,11184,18847,19375,20767,20831,11136,18863,19519,21167,21215,node1
941,8488,8488,8395,11696,18447,19423,20239,20751,10672,19087,20047,20751,21023,node1
942,8218,8218,8000,19408,19439,19439,19439,19439,19072,19087,19087,19087,19087,node1
943,8115,8115,8131,11048,18863,19471,20431,21231,10664,19039,19855,20671,21215,node1
944,8513,8513,8276,11584,18511,19951,20463,20927,11624,19007,20399,20959,21183,node1
945,8731,8731,8854,18496,18799,18815,18815,18815,19024,19055,19055,19055,19055,node1
946,8577,8577,8539,11040,18575,19503,20959,20975,11120,19311,19903,21391,21679,node1
947,8507,8507,8471,10912,18575,19535,20495,20959,10536,18815,20159,21071,21599,node1
948,8418,8418,8599,10856,18879,19487,20511,20975,10504,18719,19839,21343,21839,node1
949,8116,8116,8316,20896,20943,20943,20959,20959,10992,21023,21039,21055,21055,node1
950,8079,8079,7872,10904,18959,19823,21071,21471,10504,19695,20271,20831,21375,node1
951,8139,8139,7803,11408,19455,19951,20463,20911,10560,19727,20383,20879,21071,node1
952,8105,8105,8149,10920,11927,16959,16959,16959,11032,17039,18991,19007,19007,node1
953,8021,8021,7998,10776,19295,19999,20975,20991,10536,19775,20559,21375,21855,node1
954,8074,8074,8380,10680,19407,19919,21471,21487,10544,19487,20415,21103,21615,node1
955,8000,8000,7768,10688,10719,10727,10727,10727,11016,11055,17007,17023,20063,node1
956,8094,8094,8346,10920,19359,19999,20735,20959,10544,19599,20319,21295,21391,node1
957,7935,7935,7936,10936,19423,19903,20911,21391,10536,19727,20351,20831,21327,node1
958,8033,8033,8233,10488,10951,20847,20863,20863,10984,11023,15999,21055,21055,node1
959,8195,8195,8201,10936,18927,19919,20895,21359,11000,19247,20335,21263,21551,node1
960,8548,8548,8546,11032,19343,19871,20943,21439,11032,19487,20319,21103,21599,node1
961,8195,8195,7731,11528,11543,11543,11543,11543,11024,11047,11055,12031,20047,node1
962,8441,8441,8747,10936,19311,19887,20879,21343,10520,19631,20383,21327,21807,node1
963,8072,8072,7972,10952,19311,19823,21295,21759,11024,19647,20255,21311,21487,node1
964,8779,8779,8428,11432,13367,13383,16415,16431,11000,11999,13047,13055,14031,node1
965,8311,8311,8675,10928,18879,19823,20751,21263,10496,19551,20255,21167,21391,node1
966,8062,8062,8304,11416,19311,20271,20799,20831,11008,19887,20575,21199,21743,node1
967,8431,8431,8064,16352,16367,17391,17391,17391,13024,13039,13047,17055,17055,node1
968,8194,8194,8275,10480,19407,20367,21311,21375,10488,20095,20767,21439,21951,node1
969,8326,8326,8257,10504,19407,20031,20591,21903,10584,19935,20527,21103,21343,node1
970,7946,7946,7750,10632,14039,14047,14047,14047,11128,11143,11151,11151,11151,node1
971,7145,7145,7270,10584,19503,20463,21327,21567,9640,19935,20735,21903,22111,node1
972,8093,8093,8000,10120,19535,20367,21503,21823,10120,19631,20767,21407,21599,node1
973,8200,8200,8284,19920,19951,19951,19951,19967,16000,20031,20047,20063,20063,node1
974,8200,8200,8425,9704,19087,20399,21455,21487,10152,19759,20575,21423,21903,node1
975,8400,8400,8244,10208,19039,20447,21535,22015,10632,19759,20431,21535,22399,node1
976,8400,8400,8553,15520,19887,21487,21503,21503,15952,16015,20047,20047,21071,node1
977,8353,8353,8356,10112,19311,20383,21007,21407,10104,19487,20527,21279,21551,node1
978,8431,8431,8636,10552,19455,20463,21407,21487,10584,19839,20463,21327,21999,node1
979,8667,8667,8063,10552,15487,20911,20959,20959,11024,20991,21007,21023,21039,node1
980,8281,8281,8448,10408,19423,20383,21391,21679,10520,19711,20719,21423,21503,node1
981,8068,8068,8015,10368,19503,20383,21423,21423,10040,20207,20831,21759,21791,node1
982,8309,8309,8230,10832,19471,20431,21903,21903,10520,20111,20783,21455,21951,node1
983,8081,8081,8277,14504,14519,14519,17055,17055,10024,15047,15055,15063,15063,node1
984,8810,8810,8701,10192,19503,20447,21407,21935,9984,19647,20863,21727,21887,node1
985,8000,8000,8096,10808,19087,20527,21455,21967,10456,19663,20431,21375,22223,node1
986,8121,8121,8091,14840,16335,16343,16351,16359,15008,15047,17055,17087,17087,node1
987,8389,8389,8374,10400,19487,20495,21039,21519,9960,20095,20911,21743,21935,node1
988,8157,8157,8147,10904,19455,20463,22015,22031,10496,19791,20415,22271,22447,node1
989,8058,8058,8124,15840,17295,17311,17311,17311,15016,15031,15039,16047,16055,node1
990,8541,8541,8870,10368,19279,20239,21391,21951,10384,19647,20607,21839,22303,node1
991,8717,8717,8566,10424,18799,19807,21071,21087,10440,19711,20335,21679,21711,node1
992,8123,8123,8132,10896,19263,19807,21551,22063,10968,19583,20383,21695,22175,node1
993,7894,7894,7789,16328,16343,16343,16343,16351,14016,17055,17055,17055,17055,node1
994,8659,8659,8796,10400,18831,20111,21295,22223,10392,19167,20287,21679,22655,node1
995,8120,8120,8292,10032,18911,19855,21551,22063,10480,19279,20255,22239,22735,node1
996,8157,8157,8156,18928,18943,18959,18959,18959,19152,19167,19183,21183,21183,node1
997,6945,6945,6718,10528,19439,20255,21391,22559,10528,19743,20959,21807,21999,node1
998,8251,8251,7971,10552,18991,19967,21407,22399,10520,19455,20367,21775,22303,node1
999,8383,8383,8265,10528,18991,19983,21439,21951,10496,19711,20479,21775,22255,node1
1000,8357,8357,8574,15504,15543,16495,16991,17007,10992,11023,15047,16039,16039,node1
1001,8470,8470,8519,10448,19423,20255,21439,21935,10512,19791,20751,21743,21935,node1
1002,8410,8410,8343,10840,18511,19503,21439,21935,10960,19199,19855,22239,22415,node1
1003,8248,8248,8276,10776,18975,20399,20911,20927,10960,19567,20351,21679,21903,node1
1004,8200,8200,8564,16944,16991,16991,18447,18447,10992,17023,17055,17071,19071,node1
1005,8694,8694,8425,10768,19039,20047,21423,21791,11000,19711,20751,21743,22399,node1
1006,8167,8167,7947,10984,19503,20015,21007,21007,10536,19647,20463,21263,21727,node1
1007,8408,8408,8499,10728,19071,20031,21055,21519,10584,19663,20351,20943,21503,node1
1008,7725,7725,7574,11784,11799,11799,11799,11799,15040,15055,15055,15055,15055,node1
1009,8119,8119,8211,11056,19071,20047,21039,21055,11048,19247,20463,21295,21471,node1
1010,8747,8747,9478,11040,19919,20607,21183,21567,11544,19871,20623,21503,22047,node1
1011,8615,8615,8413,19856,19871,19887,21359,21359,17232,20255,20255,20255,20255,node1
1012,7052,7052,6801,12120,19823,20271,21679,21695,12352,19839,20607,21999,22031,node1
1013,8473,8473,8092,12704,18911,19871,21359,22255,12840,19439,20095,21215,21711,node1
1014,8400,8400,8755,13360,18815,19871,21855,21903,13328,19407,20095,21167,22031,node1
1015,8000,8000,7766,13224,18831,19855,20895,21423,13360,18991,20543,21199,21583,node1
1016,7578,7578,8253,18816,21423,21423,21423,21423,22064,22095,22095,22095,22095,node1
1017,8248,8248,8046,13432,18783,19775,21343,21807,13360,19135,20127,21599,22095,node1
1018,8974,8974,8493,13800,19279,19775,21263,21791,13840,19439,20479,21055,21567,node1
1019,8200,8200,8241,18800,21247,21263,21263,21263,20048,22047,22047,22063,22063,node1
1020,8751,8751,8644,13632,18767,19727,21199,21727,13264,19455,20111,21231,21999,node1
1021,8196,8196,8397,13640,18767,19759,21215,22207,13256,19183,20527,21919,21951,node1
1022,8291,8291,8181,15696,16207,18767,20207,20207,16016,16047,16055,19023,19023,node1
1023,8091,8091,8019,13632,18735,19727,21423,21935,13216,19151,19903,21583,22447,node1
1024,8562,8562,8585,13504,18623,19983,21247,21727,13208,18831,20335,21439,21919,node1
1025,7871,7871,7911,16144,20175,20191,20719,20719,17008,17039,17039,17055,21055,node1
1026,8238,8238,8161,13112,18655,19695,21727,22735,13176,19359,20367,22047,22911,node1
1027,8000,8000,8028,13352,18607,19631,22175,22671,13176,19295,20047,22415,22895,node1
1028,8206,8206,8422,18528,19583,19583,19583,20639,15992,20031,20047,20047,21039,node1
1029,8194,8194,8206,13256,18511,19535,22655,23183,12696,18879,20303,22879,23407,node1
1030,7654,7654,7359,13272,19471,20143,22095,22111,12912,19567,20175,22655,23119,node1
1031,7604,7604,7988,13312,19535,20511,22575,22591,12920,19647,20527,22111,22239,node1
1032,7742,7742,7715,20000,20015,20015,20031,20031,20112,20127,20127,22127,22127,node1
1033,7385,7385,7411,13104,19503,20255,21455,22287,12872,19743,20479,21311,22591,node1
1034,8216,8216,8198,13112,19343,20751,21535,21551,13360,19759,20623,21599,21807,node1
1035,8165,8165,8213,19008,20527,20543,22047,22047,19056,21039,21055,21055,21071,node1
1036,8432,8432,8382,13624,19295,20335,21535,22015,12864,19551,20607,21775,22319,node1
1037,8034,8034,8165,13160,19519,20271,21471,21999,13352,19967,20623,21119,22271,node1
1038,8411,8411,8269,19024,20271,20479,21951,21951,20016,21039,21055,21055,21055,node1
1039,8357,8357,8551,13432,19487,20463,21231,21711,13360,19567,20527,21727,22031,node1
1040,8314,8314,8145,13592,19103,20031,21487,21487,13816,19759,20479,21551,22143,node1
1041,8346,8346,8089,19104,21983,21999,21999,21999,20000,20047,20047,20063,20063,node1
1042,7799,7799,8492,13016,19439,20159,20911,21423,12872,19935,20575,21247,21727,node1
1043,8671,8671,8089,13048,19631,20191,21055,21583,13344,20271,20799,21583,21727,node1
1044,8270,8270,8247,19152,21103,21103,21103,21103,20016,20047,21007,21023,21055,node1
1045,8002,8002,8384,13352,19551,20175,21071,21535,13376,19999,20719,21535,22207,node1
1046,8432,8432,8241,13464,19647,20175,21135,21631,13368,19823,20527,21263,21759,node1
1047,8170,8170,8363,19200,20671,20687,20687,20687,20032,21039,21039,21055,21055,node1
1048,8910,8910,8438,13376,19247,20159,20687,21535,13320,19727,20559,21471,21647,node1
1049,8137,8137,8390,13432,19087,20143,21103,21119,13304,19727,20223,21455,21951,node1
1050,7949,7949,7974,18880,20623,20623,20623,20623,19024,21039,21039,21055,21055,node1
1051,8200,8200,8263,13248,19407,19935,21087,21119,13296,19455,20031,21183,21727,node1
1052,8400,8400,8122,13512,18975,19919,20911,21407,13320,19535,20063,20703,21039,node1
1053,8145,8145,8286,19936,19967,19967,19983,19983,20016,20047,20063,20063,20063,node1
1054,8507,8507,8553,13168,19343,19887,20895,21391,13272,19583,20271,20959,21679,node1
1055,8748,8748,8406,13416,18911,19855,20655,20847,13256,19375,19999,20975,21135,node1
1056,7768,7768,8129,16896,16927,16927,18911,18911,17040,17055,19039,19055,19055,node1
1057,8287,8287,8204,13352,18911,19855,20383,20815,13208,19471,20319,21103,21615,node1
1058,8345,8345,8432,13320,18927,19439,21263,21295,13200,19439,19967,21407,21583,node1
1059,8098,8098,8078,16288,19807,19823,21743,21743,16976,17023,20031,22031,22031,node1
1060,7902,7902,7824,13320,19343,19887,20383,20847,13176,19791,20367,20927,21359,node1
1061,8334,8334,8402,13312,18831,20303,21023,21039,14152,19119,20255,21503,21551,node1
1062,8342,8342,8440,16592,19263,19295,21279,21295,16944,19055,20031,22015,22015,node1
1063,8295,8295,8624,13328,18783,19759,20767,21279,13632,19215,19871,21023,21519,node1
1064,8580,8580,8200,19616,19647,19839,19839,19855,20048,20063,20063,20063,20063,node1
1065,8584,8584,8037,13296,18815,19791,20751,21103,13648,19279,20335,20959,21023,node1
1066,7873,7873,8235,13312,18815,19743,20799,21247,13664,19247,19887,21519,21999,node1
1067,8241,8241,8000,15280,19551,19551,19551,19551,20016,20047,20063,20063,20063,node1
1068,7847,7847,8168,13304,19183,19791,20735,21247,13616,19391,20351,21007,21487,node1
1069,8392,8392,8141,13336,19279,20287,20831,20847,14080,19375,20511,21775,21855,node1
1070,7923,7923,7933,15368,19791,19807,20831,20847,20016,20047,20047,20063,20063,node1
1071,8491,8491,8539,13344,19263,20239,21295,21327,13056,19711,20495,21455,21967,node1
1072,8520,8520,8252,13704,19231,20079,20287,20751,14064,19183,20319,20943,21263,node1
1073,8496,8496,8669,14176,19727,19743,20783,20783,15024,18015,19999,20975,20975,node1
1074,8311,8311,8317,13376,19183,19807,20991,21231,13048,19167,20223,21279,21775,node1
1075,8037,8037,7991,13832,18815,19823,21279,21487,14024,19343,20735,21423,21775,node1
1076,7929,7929,8100,14384,14399,14407,14415,14415,14048,15039,15039,15047,15055,node1
