TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
957,9364,9364,9598,12872,16495,16991,17887,18287,13056,16351,16895,18527,18879,node2
958,10131,10131,9865,12872,16143,16959,17471,17855,12056,16135,16767,17903,18447,node2
959,9560,9560,9670,12176,16231,17007,17871,17935,12488,16415,17535,18351,18815,node2
960,10168,10168,10000,12512,16111,17039,18287,18367,12744,16479,17167,18383,18783,node2
961,10173,10173,9624,12328,15367,16991,17807,17871,11088,15687,17039,17855,18287,node2
962,9569,9569,10205,11496,16015,17375,17839,18239,11464,16055,17423,18159,18335,node2
963,9768,9768,9653,11832,16031,16895,17759,17775,12224,16511,17199,17999,18687,node2
964,9608,9608,9479,12264,15839,16863,17311,18127,12104,16271,17439,17983,18047,node2
965,9415,9415,9560,11840,15967,16815,17711,17759,11520,16327,17263,17919,18351,node2
966,10102,10102,9646,11912,15551,16879,17647,17711,11848,15631,17247,17807,18239,node2
967,9430,9430,9392,11488,15447,16735,17615,17999,11760,15823,17103,18079,18143,node2
968,9686,9686,10095,11832,16215,17087,17919,18015,12512,16311,17199,18335,18543,node2
969,9682,9682,9667,12280,15775,16671,17583,17887,11880,15679,17103,17983,18255,node2
970,9530,9530,9212,12664,16175,16799,17471,17855,12128,16247,17103,18047,18095,node2
971,10074,10074,10282,12144,16559,17007,17615,18191,12504,16751,17311,17887,18447,node2
972,9836,9836,9476,12912,15607,16991,17471,17647,12808,15895,17167,17759,18143,node2
973,9796,9796,10117,12904,16447,16927,17439,17791,12688,15751,17215,17823,18015,node2
974,10066,10066,10197,12840,15447,16975,17407,17695,12472,16119,17231,17807,17855,node2
975,10244,10244,10138,13248,16279,16751,17311,17695,13184,16215,17327,17871,18095,node2
976,8993,8993,9305,12880,16447,17231,17663,17695,13152,16479,17375,18079,18303,node2
977,9574,9574,9091,12952,16351,17071,17631,17711,13032,16767,17311,18111,18383,node2
978,9044,9044,9601,12488,15967,17215,17663,18079,12904,16031,17583,18399,18559,node2
979,10137,10137,9814,12848,16343,16831,17679,18047,12720,16511,17327,18063,18815,node2
980,8762,8762,9420,13320,15967,17151,17695,18111,13056,15855,17487,18063,18287,node2
981,9979,9979,9846,13368,15767,16927,17743,17967,13440,15847,17183,18063,18463,node2
982,9986,9986,9508,13768,16023,16831,17727,17935,13072,16143,17007,18015,18223,node2
983,9947,9947,9827,13256,15951,16815,17279,17743,13056,16303,17039,17679,18175,node2
984,9363,9363,9396,13344,15927,16879,17487,17775,13480,16479,17375,18015,18463,node2
985,9442,9442,9601,13520,15967,16927,17407,17695,13192,16279,17263,18111,18383,node2
986,9709,9709,9412,13488,16087,17423,17919,17983,13216,16191,17519,18255,18399,node2
987,9667,9667,9692,13544,15735,16863,17471,18431,13560,16247,17023,18191,18623,node2
988,9153,9153,9331,13600,15807,17119,17935,17983,13464,16239,17295,18447,18527,node2
989,9318,9318,9358,14024,15959,17199,17999,18031,13216,16319,17007,18335,18543,node2
990,9432,9432,9691,13544,16087,16815,18031,18063,13448,16359,16959,18223,18783,node2
991,10167,10167,9518,13656,16319,17183,17775,18463,13704,16463,17055,18111,18639,node2
992,9078,9078,9715,13696,16287,17247,18143,18575,13552,16655,17311,18575,19007,node2
993,9293,9293,8999,13688,15967,17263,18335,18591,13800,16095,17183,19023,19423,node2
994,9321,9321,9309,13840,15999,16943,18271,18735,14016,16431,17183,18335,18463,node2
995,9720,9720,9554,13464,15919,16959,18303,18719,13760,15935,17087,18815,19263,node2
996,9988,9988,9848,13824,15943,17039,17999,18799,13976,16287,17503,18127,19679,node2
997,9413,9413,9672,13400,16303,17407,18287,18703,13640,16183,17407,18943,18991,node2
998,9593,9593,9487,13488,16215,17487,18143,18511,13832,16655,17423,18015,18383,node2
999,9419,9419,9264,12936,16023,17055,17871,18351,12704,15975,17599,18799,19295,node2
1000,9169,9169,9649,13320,16591,17343,18287,18607,13024,16463,17535,18751,19135,node2
1001,8854,8854,9074,13008,16495,17391,18335,18767,12904,16671,17839,19007,19599,node2
1002,9163,9163,9254,12584,16671,17871,18751,18847,12832,16479,18383,18991,19519,node2
1003,9878,9878,9608,12984,16239,17119,18495,18847,13184,16607,17279,19343,19375,node2
1004,9112,9112,9640,13160,15935,17311,18415,18527,13640,16167,17375,18959,19343,node2
1005,9872,9872,8933,13616,15935,17679,18207,18591,13416,16015,17183,18799,19247,node2
1006,9564,9564,9705,13232,16343,17631,18543,19039,13320,16495,17647,18687,19679,node2
1007,9498,9498,9700,13264,16263,17615,18463,18863,13144,16671,17871,18975,19039,node2
1008,9883,9883,10011,13320,16327,17215,18479,18831,13024,16495,17391,18783,19407,node2
1009,9720,9720,9370,13520,16023,17391,18287,18687,13984,16479,17519,18447,18815,
1010,7472,7472,7739,13568,16431,17823,18687,18719,13912,16927,17743,18783,19215,node2
1011,10319,10319,9861,13448,16303,17295,18319,19135,13800,16191,17631,18655,19103,node2
1012,9982,9982,10535,13808,16287,17647,18383,18719,14080,16191,17807,19055,19439,node2
1013,9516,9516,9601,13832,16343,17279,18095,18767,13424,16543,17535,18223,18351,node2
1014,9790,9790,9364,13456,16351,17647,18367,18815,13872,16383,17599,18143,18671,node2
1015,9890,9890,9714,13408,15935,17279,18383,18799,13792,16287,17695,18527,18943,node2
1016,9223,9223,9730,13824,15919,17247,18159,18367,14144,16279,17327,18447,18911,node2
1017,9814,9814,9251,13768,15951,17231,17695,18143,14024,16223,17743,18207,18511,node2
1018,9460,9460,9702,13368,15863,17199,17887,18143,13880,15663,17135,18479,18655,node2
1019,9371,9371,9285,13760,15815,16815,17791,18351,13784,16047,17439,18175,18383,node2
1020,9207,9207,9813,13432,16095,17151,18223,18655,13664,15823,17551,18239,18767,node2
1021,9898,9898,9900,13408,15951,17519,18063,18223,13520,16015,17727,18671,19135,node2
1022,9299,9299,9328,13400,15983,17055,18063,18687,13216,16087,17279,18047,18319,node2
1023,10234,10234,9868,13240,16087,17135,17695,18127,13632,16527,17599,18287,18431,node2
1024,9486,9486,9262,13728,16159,17215,18575,18591,13152,15983,17679,18863,18911,node2
1025,9561,9561,9896,12952,15631,17183,17999,18287,12928,15807,17535,18767,19215,node2
1026,9374,9374,9182,13072,16047,17215,18111,18751,12824,16175,17471,18431,18511,node2
1027,9059,9059,8908,13352,16111,17295,18351,18799,13176,16527,17439,18335,18591,node2
1028,9589,9589,9298,13512,16287,17231,18143,18383,13200,16527,17871,18383,18815,node2
1029,9359,9359,9563,12600,16719,17199,18159,18607,12624,16511,17183,18719,18815,node2
1030,9177,9177,9286,12680,16239,17199,18047,18239,12544,16735,17167,18111,18719,node2
1031,9387,9387,10003,12840,16655,17151,18495,18975,12320,16735,17407,18991,19471,node2
1032,9686,9686,8919,12656,0,0,0,0,12704,16783,17423,18927,19327,node2
1033,9752,9752,9769,12872,16671,17151,18191,18559,12984,16559,17375,18799,19247,node2
1034,8747,8747,9060,13552,16783,17375,18335,19007,13304,16927,17663,18207,19711,node2
1035,9850,9850,9795,13536,16783,17663,18111,18479,13104,17215,17951,18607,19039,node2
1036,9607,9607,9849,13184,16751,17615,18463,18655,12984,16719,17711,18895,19311,node2
1037,10061,10061,9747,13008,16719,17199,18175,18511,13016,16511,17567,18799,19215,node2
1038,9528,9528,9354,13024,16255,17391,18463,18527,13152,16479,17583,18671,19103,node2
1039,9125,9125,9524,13192,16591,17519,18607,18879,13080,16927,17871,18943,19471,node2
1040,9621,9621,9427,13136,16143,17119,18351,18559,12920,16207,17519,18847,19231,node2
1041,9629,9629,9428,13552,16543,17215,18399,18575,13232,16479,17071,18735,19199,node2
1042,9083,9083,9324,13336,16543,17455,18063,18767,13120,16767,17535,18415,19551,node2
1043,9215,9215,9242,13040,16199,17599,18287,18671,12960,16687,17263,18463,18879,node2
1044,9448,9448,9605,13496,16127,16943,18063,18735,13280,16431,17423,18303,18799,node2
1045,9282,9282,9050,13496,16511,17583,18015,18479,13192,16639,17455,18655,19103,node2
1046,8751,8751,9204,12664,16495,17567,18703,18735,12680,16799,17551,18959,19039,node2
1047,10210,10210,9560,12688,16447,17359,18463,18639,12536,16047,17887,18911,19359,node2
1048,8547,8547,9033,13176,16431,17391,18319,18367,12840,16511,17567,18831,19087,node2
1049,9879,9879,9803,12792,16167,17375,18495,18799,12752,16311,17855,18959,19135,node2
1050,9356,9356,9275,13224,16383,17759,18495,18543,13064,16783,17999,19055,19359,node2
1051,9426,9426,9325,12440,16167,17647,18847,18911,12576,16623,18079,18911,19343,node2
1052,9450,9450,9240,12840,16303,17263,18511,18831,12832,16327,17759,18767,19231,node2
1053,10142,10142,10274,13192,16719,17727,18607,18879,13048,16575,18191,19023,19615,node2
1054,8200,8200,9823,13072,16527,17695,18335,19007,12776,16543,18223,19103,19583,node2
1055,10487,10487,9154,12968,16495,17823,18607,18719,12656,16703,17951,19391,19535,node2
1056,9952,9952,9409,12976,16015,17695,18623,19039,12384,16511,17807,19263,19839,node2
1057,9497,9497,9998,11208,16447,17791,18639,19039,10832,16463,17887,19183,19727,node2
1058,9664,9664,9485,11592,16415,17743,18623,18703,11640,15911,17519,19087,19631,node2
1059,9459,9459,9617,12424,15967,17647,18207,18623,12488,16207,17871,18351,19471,node2
1060,9654,9654,9418,12928,16463,17711,18623,18655,12272,16215,17519,18287,18815,node2
1061,9199,9199,9434,12520,16399,17423,18319,18735,12200,16703,17727,18607,18719,node2
1062,9979,9979,9325,12480,16431,17423,18335,18367,12112,15847,17423,18591,18687,node2
1063,8881,8881,10030,12336,15679,17311,18271,18687,12496,16751,17487,18543,18959,node2
1064,10482,10482,9640,12760,16383,17311,18239,18703,13176,16783,17535,18383,18847,node2
1065,9614,9614,9695,12816,16239,17343,18271,18303,12160,16415,17583,18271,18783,node2
1066,9373,9373,9666,12592,16463,17455,18063,18351,12616,16399,17631,18495,18687,node2
1067,8954,8954,8660,12744,16543,17519,18495,18911,13080,16767,17935,18639,18991,node2
1068,10005,10005,9988,12872,16023,17007,17951,18383,13328,16175,17343,18559,18815,node2
1069,9885,9885,9700,12872,16055,17359,17951,17999,12816,16039,17631,18335,18399,node2
1070,8031,8031,8244,13496,16239,17279,18543,18591,13312,16463,17807,18703,18959,node2
1071,8893,8893,8759,13528,16247,17279,18207,18655,13216,16495,17647,18655,18831,node2
1072,9411,9411,9641,13624,16847,17727,18815,19183,13648,16911,18047,18575,19023,node2
1073,9339,9339,9309,13688,16207,17775,18383,18463,13600,16783,17951,19167,19279,node2
1074,9641,9641,9566,14080,15967,17311,18383,18767,13872,15791,17487,19087,19151,node2
1075,9400,9400,9176,14000,15679,17791,18799,19231,13744,16079,17887,18959,19599,node2
1076,8758,8758,9349,13632,16575,17887,18799,18831,13656,16991,18351,19327,19423,node2
1077,9958,9958,9348,13640,16063,17439,18879,19311,13456,16527,17727,19247,19871,node2
1078,9212,9212,9467,13648,16463,17887,18559,18991,13824,16831,18191,19119,19135,node2
1079,9672,9672,9486,13576,16063,17823,18447,18863,13704,16095,17951,19007,19439,node2
1080,8960,8960,9299,13784,16447,17535,18447,18671,13056,16687,18335,19375,19439,node2
1081,9741,9741,9323,12672,16495,17503,18335,18895,12584,16119,17807,18879,18895,
1082,9646,9646,6742,12952,15551,17535,18463,18463,13312,17343,18271,19359,19391,
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,node2
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,node2
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,node2
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,node2
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,node2
1104,2502,2502,0,28,458,517,620,642,0,0,0,0,0,node2
1105,7184,7184,0,639,1318,1484,1534,1557,0,0,0,0,0,node2
1106,5965,5965,0,1858,2038,2149,2379,2423,0,0,0,0,0,node2
1107,5164,5164,3850,2610,2965,3169,3319,3345,3332,3493,3547,3591,3595,node2
1108,3040,3040,12656,3452,3717,3743,3813,3817,3600,4223,4371,4539,4599,node2
1109,5091,5091,14893,4932,5575,5903,6143,6347,4608,5267,5807,6271,6375,node2
1110,9415,9415,8971,6196,6695,6979,7115,7215,6416,6851,7083,7247,7291,node2
1111,7734,7734,8879,7092,7491,7563,7783,7871,7300,7603,7803,7927,7959,node2
1112,9086,9086,8415,7704,8351,8615,8855,8863,7964,8511,8751,8967,9031,node2
1113,8872,8872,8733,8776,9319,9703,9831,9959,9040,9599,9855,10095,10119,node2
1114,8939,8939,8914,9784,10311,10607,10799,10839,10120,10631,10855,11031,11079,node2
1115,7683,7683,8362,10712,11271,11503,11775,11783,11080,11551,11759,11919,11967,node2
1116,8761,8761,8249,11408,12231,12511,12735,12767,11968,12511,12767,12991,13047,node2
1117,8344,8344,8592,11968,13183,13503,13639,13687,11568,13511,13767,13991,14047,node2
1118,9202,9202,9273,12328,14063,14487,14599,14687,11880,14487,14727,15007,15047,node2
1119,8267,8267,8001,10304,15031,15455,15655,15663,10640,15559,15847,16071,16103,node2
1120,9041,9041,8477,10584,16095,16463,16719,16767,10504,16511,16831,17071,17151,node2
1121,8375,8375,8607,10808,16975,17327,17759,17775,11152,17487,17791,18127,18191,node2
1122,8399,8399,8430,11136,17967,18335,18655,18735,11576,18351,18671,19039,19103,node2
1123,8731,8731,8906,11512,18815,19087,19535,19551,10848,19151,19615,19967,20015,node2
1124,8128,8128,8451,11096,18703,19823,20303,20335,11184,18543,20175,20799,20959,node2
1125,8732,8732,8428,11128,18207,20223,21023,21487,11144,17071,20175,21679,22015,node2
1126,8549,8549,8621,11120,17279,20399,21999,22463,11416,17327,20207,22607,22831,node2
1127,8404,8404,8330,11480,16975,18303,22959,22991,11216,17247,18319,23631,23759,node2
1128,7890,7890,8721,11528,17375,18047,23551,23967,11104,17551,18607,23455,24191,node2
1129,7987,7987,8046,11592,17519,18479,23407,23903,11696,17727,18847,23567,23743,node2
1130,8752,8752,8214,11720,17183,18799,21807,24319,11600,17999,19103,21951,24271,node2
1131,8663,8663,8504,11912,17503,18879,22239,22719,12088,17487,19295,22191,22591,node2
1132,8492,8492,8122,12024,17055,18559,21071,21503,12072,17503,19103,21695,22127,node2
1133,8618,8618,8806,12472,17423,18895,21919,21951,12512,17711,18927,21919,22239,node2
1134,8580,8580,8524,12664,17519,20975,22351,22383,13088,17791,18687,22415,22639,node2
1135,8097,8097,8439,12832,17295,18367,21951,22815,12832,17775,18751,22559,22975,node2
1136,8654,8654,8867,13016,17279,18591,22431,22879,12848,17711,19231,22431,23407,node2
1137,8372,8372,7779,13096,17551,18863,21871,22287,12840,17887,18927,22399,22847,node2
1138,8105,8105,8607,13144,17727,19103,21663,22735,13248,17855,18991,21775,21967,node2
1139,8572,8572,8577,13624,17519,18687,22127,22591,13616,17455,18927,22239,22639,node2
1140,8598,8598,8097,13376,17071,18655,21823,22239,13000,17279,19359,22303,22815,node2
1141,8827,8827,8787,13264,16975,19103,21727,22319,13008,17135,19647,21711,21983,node2
1142,8589,8589,9217,12856,17023,19375,22207,22687,12904,17503,19519,22239,22751,node2
1143,8822,8822,8077,12176,16783,19135,21743,21823,11912,17391,19503,21903,22255,node2
1144,7996,7996,7813,12256,16799,18815,21327,22367,12280,17711,19631,21983,22511,node2
1145,7881,7881,8749,11432,17359,18863,21839,22399,11544,16959,18463,22543,23279,node2
1146,9242,9242,8126,10976,16703,18367,21679,22015,11032,17551,18639,22271,22831,node2
1147,8099,8099,8370,11120,17823,19007,22287,22367,11512,17823,18895,23087,23135,node2
1148,8414,8414,8802,10504,17375,18431,22863,22895,10264,17455,18735,22239,23535,node2
1149,8589,8589,7849,9800,17199,19231,22703,22767,9632,17583,18975,22879,23071,node2
1150,7258,7258,8696,10192,17823,19295,23279,23311,10328,18623,19487,23407,23599,node2
1151,9444,9444,8677,10368,17807,19231,22655,23055,9832,17983,19647,23423,23839,node2
1152,8160,8160,8979,10096,17807,19711,22559,23583,10168,18079,19855,22671,23343,node2
1153,9281,9281,8296,10216,17807,19647,22591,23087,10088,18095,19359,23279,23903,node2
1154,8673,8673,8695,10072,17439,18991,22207,22719,9848,17695,19967,22431,23087,node2
1155,8407,8407,8357,10008,17615,19631,22239,23343,10344,17759,20495,23007,23695,node2
1156,8364,8364,8800,10312,18063,19503,22463,23039,10504,18239,19631,23567,24095,node2
1157,8418,8418,8627,10264,18335,19727,23487,23583,10608,18399,19551,23135,24319,node2
1158,8938,8938,8526,10512,18415,20431,23167,23791,11088,18415,20319,23711,23967,node2
1159,7220,7220,7850,10904,18655,21039,23343,24351,10632,18607,21471,23855,23951,node2
1160,9080,9080,7574,10624,18063,20063,23359,24031,10656,18095,19935,23071,24735,node2
1161,8210,8210,9401,10728,18799,20335,23695,24575,10952,19167,20783,23823,24143,node2
1162,9115,9115,8831,10000,19039,20735,24223,24703,10328,19279,20975,23583,24575,node2
1163,8758,8758,9446,10016,18959,21215,23727,23791,10080,19103,21087,23711,23919,node2
1164,8491,8491,8310,10280,18863,20495,23247,24223,10360,18879,21167,23935,24127,node2
1165,8277,8277,8015,10488,18063,19935,24207,24255,10280,17823,20063,24447,24543,node2
1166,8707,8707,8472,10592,17967,20287,23775,23791,10488,17775,19903,23567,24063,node2
1167,8846,8846,8888,10800,17679,19855,24287,24319,10712,17903,19775,23919,24271,node2
1168,8705,8705,8497,10840,17919,19551,23583,24031,11080,17983,19887,24591,24991,node2
1169,8421,8421,8433,10856,18111,19823,23359,24511,10984,18239,19871,23775,23951,node2
1170,8504,8504,9053,11320,18207,20367,23807,24223,10952,18239,19887,22783,24319,node2
1171,8456,8456,8100,11272,18079,19919,23151,23199,11408,18143,20287,23695,23743,node2
1172,8231,8231,8382,11664,17983,19567,21807,23615,12328,18015,20303,21775,24175,node2
1173,8675,8675,8297,11976,17375,19935,22319,22879,12176,17615,20287,22527,22959,node2
1174,8792,8792,8895,11984,17455,18703,21711,22559,12088,17727,20319,22799,22863,node2
1175,7911,7911,8284,11992,17647,19231,23599,23647,11848,18223,19535,23327,23407,node2
1176,8418,8418,8528,11976,17599,19647,23119,23519,11928,17199,18975,23295,23855,node2
1177,9013,9013,8913,11920,17375,19039,22239,22303,11752,17343,18687,22623,22767,node2
1178,8478,8478,8609,11640,17487,18895,21663,22671,11688,17503,19231,22047,23247,node2
1179,8448,8448,7957,11888,17135,18991,22527,22575,12080,17631,19247,22511,22735,node2
1180,8644,8644,8828,12408,17103,18799,21743,21871,12112,17743,18687,21983,22479,node2
1181,8433,8433,8452,12456,17631,20431,21663,22159,12128,17503,18911,21359,21855,node2
1182,8967,8967,8668,12448,17423,18831,21375,21471,12512,17519,18831,21871,22015,node2
1183,8058,8058,8404,12464,17423,18879,21951,22031,12800,17503,18991,21839,22015,node2
1184,8285,8285,8824,12424,17663,18879,21439,21887,12784,17487,19103,22527,22991,node2
1185,8100,8100,7783,12912,17263,19135,21407,22351,12688,17567,19487,21775,21855,node2
1186,9093,9093,8922,12424,17327,18927,21791,22319,12824,17519,19327,20927,22383,node2
1187,8441,8441,7911,12160,17375,18351,21391,21455,12080,17679,18655,21551,22319,node2
1188,8222,8222,8803,12064,17343,18383,21231,22111,11864,17599,18783,21695,22015,node2
1189,8401,8401,8522,11848,17487,18911,21679,21743,11984,17647,18831,22415,22751,node2
1190,8324,8324,7975,11720,17983,19455,21695,22287,11376,18063,19375,21679,21711,node2
1191,8432,8432,8986,11536,17375,19423,21807,22271,11280,17711,19279,22175,22607,node2
1192,8044,8044,8469,11560,17903,18831,22255,22703,11160,18063,19247,22271,22623,node2
1193,8660,8660,7890,11544,17711,19247,21839,22735,11568,17951,19775,22383,23055,node2
1194,8358,8358,8906,11512,17583,18815,22383,22863,10888,17583,19279,21983,22591,node2
1195,8702,8702,8576,11024,17519,18943,21855,21887,11240,17951,19183,21775,22079,node2
1196,9322,9322,8222,11072,17055,18607,21839,22319,10928,17423,18895,21823,22575,node2
1197,8767,8767,8629,10744,17327,19311,22479,23071,10616,17599,19087,22399,23023,node2
1198,8013,8013,8366,10664,17071,18895,21791,22127,10776,16943,19711,22143,22383,node2
1199,8735,8735,9264,10552,17583,19631,22783,22815,10808,18095,19679,22639,22975,node2
1200,8571,8571,8427,10632,17791,19727,21583,23327,10512,17855,19967,22671,23135,node2
1201,7947,7947,8743,11096,18255,20271,22639,22719,11032,18287,20399,23231,23647,node2
1202,8163,8163,7410,10824,18287,20255,22543,23151,10920,18527,19775,22671,22975,node2
1203,8304,8304,8824,10720,18287,19311,22687,23039,10416,18687,20303,23023,23247,node2
1204,9187,9187,8528,10760,18383,19695,23151,23631,11272,18623,19727,22335,23567,node2
1205,8149,8149,8187,10976,17839,19279,22175,22607,10784,18095,19567,22815,23119,node2
1206,8402,8402,8489,11016,17903,19135,22607,23055,11184,18095,19503,22911,23007,node2
1207,7854,7854,8287,11424,17759,18751,23039,23071,11192,18271,19023,23423,23935,node2
1208,8400,8400,8044,11696,17743,19199,22223,23567,12192,17759,19423,22879,23215,node2
1209,8472,8472,8249,12120,17695,19599,22639,23071,12120,17775,19023,22351,23407,node2
1210,8531,8531,8702,12520,17663,19103,22303,22335,12560,17919,19327,22751,22815,node2
1211,7998,7998,8105,13008,18175,18767,22783,23295,12520,18095,18911,21839,23247,node2
1212,8548,8548,8580,12760,17743,18783,22095,22127,12528,18047,18879,22367,22815,node2
1213,8117,8117,8823,12936,17967,19023,22111,22575,13064,17903,18831,22207,22623,node2
1214,8295,8295,8084,13304,17983,18639,22031,22495,13336,18127,19231,21919,22175,node2
1215,8677,8677,8461,13344,17295,18959,22047,22127,13288,17615,19359,22511,22671,node2
1216,8692,8692,7809,13440,17695,19103,21999,22559,13928,17807,19679,22671,22991,node2
1217,8536,8536,9270,13528,17327,19327,22383,22863,12968,17519,19471,21935,23375,node2
1218,8440,8440,8451,13192,17807,20239,22255,22319,13224,17471,20239,22351,22575,node2
1219,7588,7588,8120,13592,17151,19983,21071,21599,13424,17487,20303,21487,21935,node2
1220,6860,6860,6315,13368,17807,20495,21567,22047,13624,17663,19935,22047,22607,node2
1221,9054,9054,8584,13616,17487,19839,20799,21455,13480,17615,20159,20847,21023,node2
1222,8920,8920,8334,13064,17375,19503,20911,21759,12880,18015,19583,21183,21647,node2
1223,7897,7897,8768,12896,17615,19599,21439,21487,11992,17695,19359,21759,21839,node2
1224,7924,7924,8479,11976,17823,19615,22511,22559,12008,18175,19759,22255,22495,node2
1225,8623,8623,8201,12440,17775,19983,21519,21663,12400,17983,20079,22271,22703,node2
1226,8534,8534,8483,12416,17775,19535,21199,22143,12800,18303,19599,21599,21951,node2
1227,8760,8760,8497,12368,17791,19919,22079,22543,12672,17679,19615,22143,22575,node2
1228,8047,8047,8095,12832,17711,19471,21663,22159,12624,17887,20031,22559,22847,node2
1229,8201,8201,8341,12192,17807,19951,21583,22607,12192,17663,20191,21759,22095,node2
1230,8251,8251,8017,12656,17439,19551,22063,22255,13080,17791,19487,22607,23103,node2
1231,7918,7918,8346,12032,17839,19583,21791,22687,11600,17695,19983,21999,22127,node2
1232,8363,8363,8498,12352,17551,20415,22287,22687,12520,17983,20015,21167,22655,node2
1233,8820,8820,8190,12472,17471,19487,21743,21823,11968,17951,20399,21583,21759,node2
1234,8311,8311,8217,12264,17583,19551,21327,22255,12200,17807,19807,21903,22223,node2
1235,8165,8165,8443,12904,18079,20383,22255,22287,13056,17759,19791,22447,22703,node2
1236,8246,8246,8516,12328,17583,19487,21839,22719,11976,17967,20431,22223,22975,node2
1237,8478,8478,8360,12912,17535,19519,22383,22799,13048,17791,19759,22143,22623,node2
1238,8170,8170,8460,13328,17375,19775,21855,21935,13296,17663,19855,22543,23039,node2
1239,8117,8117,8399,13400,17999,19727,21535,22399,13256,17967,20175,22127,22223,node2
1240,8513,8513,8181,13416,17407,19791,22447,22479,13648,17951,19631,22495,22895,node2
1241,8133,8133,8116,13456,17471,19215,21855,21903,13176,17407,19647,22543,22991,node2
1242,9277,9277,8739,13392,17023,19487,22319,22767,13024,17311,19807,21983,23423,node2
1243,8254,8254,8482,13384,17455,20287,22223,22671,13048,17567,19839,22239,22719,node2
1244,8951,8951,8517,13392,17615,19855,21471,21567,13448,18223,20143,21615,21855,node2
1245,7134,7134,7948,13416,17679,19615,20959,22079,13008,17871,19711,21503,22303,node2
1246,8001,8001,8100,13048,17567,19679,21471,21983,13216,17839,19823,21807,21999,node2
1247,8051,8051,7946,13064,17759,20175,21423,21487,13512,17727,20463,20927,21167,node2
1248,8294,8294,8071,13504,17359,19695,21519,21551,13952,17743,20463,21647,21919,node2
1249,8133,8133,8061,13800,17839,20143,21551,22015,13896,17631,19487,21887,22159,node2
1250,7965,7965,8133,13552,17983,20591,21503,22079,13448,17631,20223,21055,22319,node2
1251,7938,7938,7921,13664,17535,20559,21567,22063,13472,18159,20447,21647,21935,node2
1252,8024,8024,8123,13672,17983,19807,21551,21567,13456,18031,20767,21887,22207,node2
1253,8346,8346,8549,13664,17951,19855,21999,22511,13408,18047,19887,21839,22671,node2
1254,8329,8329,7932,13752,17999,20335,21039,21583,13912,18031,20431,21663,22319,node2
1255,8130,8130,8471,13760,18015,20031,21471,21999,13432,17919,20351,21647,22287,node2
1256,8488,8488,8358,13840,17983,20255,21535,22031,14336,17967,20271,21775,22783,node2
1257,8335,8335,8411,13808,17967,20463,21487,21535,14272,17855,20223,21935,22239,node2
1258,8818,8818,8540,14256,17551,20255,21951,22031,14208,17759,20223,21887,22175,node2
1259,8199,8199,8250,13752,17647,19807,21983,22479,13712,17823,20111,22543,23087,node2
1260,8000,8000,8234,13696,18127,20527,21055,22495,13696,17791,20591,21871,22063,node2
1261,8055,8055,8382,14104,17727,20527,21935,21967,14240,17967,20575,22335,22543,node2
1262,7883,7883,7550,13760,17759,20495,21503,21551,14232,18159,20751,21711,21855,node2
1263,8062,8062,8114,13728,18111,20703,21935,22015,14184,18047,20575,21807,22063,node2
1264,8865,8865,8505,13664,17631,20655,22015,22063,14136,17791,20847,22271,22575,node2
1265,8096,8096,8012,13632,17647,20607,21679,22095,13608,17903,20703,21983,22303,node2
1266,8439,8439,8899,13584,18015,20575,22127,22559,13544,17711,20495,21951,22351,node2
1267,8000,8000,8053,14024,17567,20495,21999,22463,14224,18015,20831,22319,22927,node2
1268,8846,8846,8326,14056,17535,20495,21471,21935,13976,17743,20383,21839,22431,node2
1269,8051,8051,8182,13608,17487,20479,21487,21935,13968,17615,20319,21503,22399,node2
