TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
579,9820,9820,9480,12688,15623,18239,20143,20223,12440,15351,18303,19919,20767,node1
580,9780,9780,9671,13072,14831,17759,19295,19743,13184,15503,18479,20095,20495,node1
581,8744,8744,8998,12688,14799,17375,20127,20159,13064,16575,17615,20767,21055,node1
582,8275,8275,8128,12848,15943,18335,19919,20303,13144,15471,18607,20143,20383,node1
583,9642,9642,9738,12864,15799,17535,20319,20703,13520,15895,17951,20159,20719,node1
584,9335,9335,9085,12864,15431,18367,20287,20367,12456,15935,18175,20639,21087,node1
585,10102,10102,9919,12808,16767,18271,19519,19951,12080,16943,18655,20095,20335,node1
586,9050,9050,9362,12368,15383,17695,19903,20271,12472,16215,18207,20271,20911,node1
587,8867,8867,9235,13200,14863,18335,19887,20351,13208,15199,18143,19999,20591,node1
588,7926,7926,7336,13024,16591,18575,19967,20399,13312,16359,19183,20287,20575,node1
589,9800,9800,9778,13536,15959,18079,19983,20399,13120,15879,18111,20095,20447,node1
590,8264,8264,7848,13136,16055,18575,20383,20463,13616,16151,19007,20879,21199,node1
591,9863,9863,10165,13624,15495,17807,20415,20847,13568,15943,18031,20207,20655,node1
592,9438,9438,9504,13576,15783,18527,20031,20415,13416,15839,18127,20655,20927,node1
593,8551,8551,8797,13664,15495,18703,20383,20479,13256,15991,18495,20479,21295,node1
594,9331,9331,9342,13400,15887,17919,20127,20911,13120,16623,18879,20271,20751,node1
595,9503,9503,9086,13120,15983,18767,20207,20639,13344,16479,19151,20991,21199,node1
596,8778,8778,9157,12856,16007,18463,20639,21023,12864,15911,18719,20175,21471,node1
597,9353,9353,9034,12544,16479,18943,20607,20623,12760,16383,19071,20703,21151,node1
598,9388,9388,9918,12576,16095,18975,20239,20719,12664,15903,19487,20575,21199,node1
599,10128,10128,9365,12552,15927,18175,20207,21071,12336,16295,18623,21103,21519,node1
600,9443,9443,9361,11952,16311,19135,20607,21023,12184,16479,19119,20703,21871,node1
601,9064,9064,10067,12312,16319,18815,20143,20591,12024,16671,19503,20623,21023,node1
602,9445,9445,9212,11352,15975,17951,19599,20543,11896,16359,18719,20191,20351,node1
603,9297,9297,9285,11720,16495,18831,20447,20479,11712,16447,19167,20847,21151,node1
604,9268,9268,9160,11408,15823,18079,20079,20895,11616,15863,19519,21103,21631,node1
605,9126,9126,9095,11792,16087,18815,20527,20575,11968,16359,18767,20527,21199,node1
606,8944,8944,8861,11416,16063,19039,20095,20559,11416,16815,19343,20527,21007,node1
607,8603,8603,9188,11432,16527,18911,20239,20575,11712,16327,18831,20783,21215,node1
608,9553,9553,8928,11864,16343,18671,20463,20671,11680,16575,19071,21055,21423,node1
609,9226,9226,8896,12304,16335,19199,20543,20831,12544,16399,19503,21055,21455,node1
610,9340,9340,9707,12208,16431,18655,20063,20959,11848,16799,18719,20271,21007,node1
611,9597,9597,9660,12192,16351,18959,20015,20431,12568,16847,18671,20415,20847,node1
612,9409,9409,8756,12600,16671,19135,19967,20351,12536,16239,19471,20319,20527,node1
613,9101,9101,9837,13064,15799,18383,20303,20367,12840,16527,18959,20607,20975,node1
614,9467,9467,9373,12728,15839,18287,19935,20351,12672,16047,18847,20623,20831,node1
615,9743,9743,9877,12672,16431,18879,19887,20271,12344,16415,18287,20047,20639,node1
616,9462,9462,9224,12616,16183,18207,20159,20271,12160,16575,18927,19903,20655,node1
617,9178,9178,9356,12520,16303,18143,19359,19791,12536,16055,17919,20079,20223,node1
618,9600,9600,9432,12944,16095,18591,20111,20223,13368,16351,18303,20287,20847,node1
619,9418,9418,9841,12912,16223,18575,20095,20207,12184,16415,18639,20319,20799,node1
620,9368,9368,9287,12392,16415,18239,19711,20559,12072,16087,18255,20127,20255,node1
621,9160,9160,9027,11960,15967,18687,19791,20239,11968,16415,18287,20159,20591,node1
622,9470,9470,9433,12368,16111,18607,20111,20207,12208,16199,18959,20031,20831,node1
623,9766,9766,9794,12360,15919,17567,19647,19743,12048,16079,17919,20127,20191,node1
624,9761,9761,9513,11920,15983,18095,20063,20191,11912,16447,18367,20079,20623,node1
625,9099,9099,9180,11920,16159,18287,19647,19999,11760,16263,18063,19919,20719,node1
626,9318,9318,9551,11472,16143,17599,19551,19599,11600,16463,18063,20207,20367,node1
627,10039,10039,10077,12232,16047,18143,19983,20031,12232,16511,17359,19119,20623,node1
628,9778,9778,9388,11888,15983,17823,19807,19919,12584,15887,17519,19551,19887,node1
629,9435,9435,9508,12296,16079,17359,19487,19567,11312,16151,18335,19951,20303,node1
630,9413,9413,9836,11440,16007,18143,19519,19951,11736,15935,18543,20079,20527,node1
631,9254,9254,9297,12232,15991,18175,19935,20351,12512,15911,17919,20479,20911,node1
632,9937,9937,9593,12272,15239,18623,19519,19551,12248,15943,18095,20111,20303,node1
633,10124,10124,9996,12160,15191,17391,19983,20383,12352,15663,18559,20399,20735,node1
634,9419,9419,9737,12544,15663,17391,19583,20015,12728,15639,17871,19759,20111,node1
635,9655,9655,9487,12192,15679,18607,19663,19951,11824,15967,17375,20079,20399,node1
636,9497,9497,9148,12624,16159,17535,19999,20047,12520,16527,17935,20511,20719,node1
637,9036,9036,9738,12256,15623,17375,19647,19695,12576,16087,17983,19919,20143,node1
638,9579,9579,8812,12344,16055,17935,20031,20095,12056,16023,18287,19839,20351,node1
639,9247,9247,9745,12720,16135,18143,20079,20463,12512,16559,18623,19551,20623,node1
640,9653,9653,9840,12328,15799,17711,19663,20095,12408,16111,18207,19951,20335,node1
641,9858,9858,9804,11464,16039,18159,19247,20031,11840,15775,17999,20015,20431,node1
642,8876,8876,8623,11600,16167,18191,19807,20111,11664,16879,19055,20047,20991,node1
643,9343,9343,8895,12048,15927,17951,20191,20239,12104,16143,18255,20207,20495,node1
644,9547,9547,9910,12416,15951,18319,20127,20223,11912,15927,18239,19951,20303,node1
645,8844,8844,9309,11712,15903,17983,19839,20287,11800,16223,19007,20559,20959,node1
646,9486,9486,8768,12144,16399,18047,20303,20351,12248,16527,18303,20207,20367,node1
647,9292,9292,9976,12120,16319,18463,20255,20671,11960,16495,18623,20591,20927,node1
648,9581,9581,9584,12080,16023,18095,19967,20383,12384,16359,18671,19919,20527,node1
649,8401,8401,8449,12616,16447,17807,19583,20463,12768,16103,18303,20255,20383,node1
650,9997,9997,9593,12552,16495,18559,20399,20431,12616,16375,18639,20671,21087,node1
651,8948,8948,8496,12344,16447,18671,19951,20383,12512,16559,18959,20175,20575,node1
652,9666,9666,9914,12320,16167,18175,20367,20799,12704,16255,18175,20079,20975,node1
653,9689,9689,9775,12664,16375,18559,19935,19983,12696,16591,18543,19743,20463,node1
654,9597,9597,9317,12728,15903,18463,19887,20367,12968,16543,18735,20143,20431,node1
655,9482,9482,9883,12504,15983,18015,19823,20287,12816,16119,17967,19951,20719,node1
656,9947,9947,9647,12776,16319,18095,20239,20303,12664,16463,18719,20335,20735,node1
657,8636,8636,9176,12576,16431,18127,19839,20287,12944,16655,19007,20079,20159,node1
658,9805,9805,9525,12904,16271,18863,20223,20271,12800,16143,18991,20415,20607,node1
659,9652,9652,9383,13168,15839,18879,19807,20239,13040,16223,18703,20303,20863,node1
660,9617,9617,9422,12792,15855,17935,19807,20207,12944,15727,17887,20031,20271,node1
661,8849,8849,9624,13200,16143,17871,19871,20287,13632,15911,17791,19615,20223,node1
662,10002,10002,9694,12672,15751,18287,19679,20095,12608,16143,18687,20047,20447,node1
663,9840,9840,9664,13024,15391,18287,20047,20431,12816,16239,18735,20159,20623,node1
664,9569,9569,9609,12824,15759,17791,20031,20479,13032,15535,18191,19999,20591,node1
665,9306,9306,9673,12920,15703,18575,19583,20367,12536,16127,18575,19519,20207,node1
666,9036,9036,8926,13040,15647,18271,19631,20031,13304,15111,18623,19791,20287,node1
667,8924,8924,9110,13120,15639,17807,20111,20511,13224,15567,17903,19999,21023,node1
668,9345,9345,9264,13176,16143,18239,19615,19647,13112,16151,18735,20031,20063,node1
669,8880,8880,8664,12888,15855,18319,20079,20463,13416,16335,18671,20383,20719,node1
670,9429,9429,9820,13232,15775,17935,20031,20095,13544,16127,18367,19871,20207,node1
671,9580,9580,9594,13216,15815,18367,19695,20031,12488,15535,18175,20159,20495,node1
672,9366,9366,9343,12888,15455,18079,20159,20527,12592,15959,18079,20623,21071,node1
673,9832,9832,9717,12920,15887,18831,19663,19679,13384,16527,18543,19983,20319,node1
674,9262,9262,8989,12952,15815,17567,20079,20127,12704,15863,18607,19247,20559,node1
675,9665,9665,9681,13328,15399,17887,19711,20095,13368,16103,17647,19887,20031,node1
676,9272,9272,10011,12976,15759,18655,19615,20079,13168,15079,18463,19951,20255,node1
677,9205,9205,8915,12984,16207,18031,20079,20143,12640,16039,19167,20303,20447,node1
678,9715,9715,9228,12536,15919,17711,20143,20559,11408,15791,17423,20735,21119,node1
679,9649,9649,9687,11672,16255,18543,19647,20591,11560,16607,18879,20095,20351,node1
680,9822,9822,9721,12032,16343,18143,20111,20159,12528,16559,19167,20463,20767,node1
681,8778,8778,9185,12408,15959,18015,20223,20271,12384,16087,17743,21071,21231,node1
682,9655,9655,9240,12448,16335,18623,20575,20687,12256,16575,18559,20255,21423,node1
683,9316,9316,9144,12480,16023,18255,20255,20607,12584,15951,18799,20543,20831,node1
684,9591,9591,9745,12512,15535,19007,19759,19839,12560,16223,18175,20175,20383,node1
685,9446,9446,9179,12856,15919,18591,19871,20303,12848,16463,18671,20191,20495,node1
686,9695,9695,9442,12456,16271,17951,20207,20271,12640,16799,17855,20031,20831,node1
687,8699,8699,9530,12496,15471,18367,19775,20207,12504,16207,18191,20335,20367,node1
688,10198,10198,9438,12112,16159,17967,20159,20575,12248,16015,18623,20223,20767,node1
689,9416,9416,9824,12440,15783,17919,20079,20495,12576,16287,18175,20511,20927,node1
690,9582,9582,9724,12384,16191,18303,19615,20127,12280,15951,17999,19999,20479,node1
691,9802,9802,9753,12328,15775,17807,20031,20079,12672,15687,18911,20127,20559,node1
692,9693,9693,9685,13072,15727,18623,19951,20383,13256,15599,17807,20527,20975,node1
693,9740,9740,9901,12664,15615,18383,19567,19631,12808,16575,18511,19935,20399,node1
694,9945,9945,10243,12984,15079,18255,19951,19967,12968,15319,18735,20063,20191,node1
695,9924,9924,9577,13376,16463,18639,19615,20015,13184,15583,18095,20191,20639,node1
696,9781,9781,9666,12880,15511,18543,19471,19567,13032,15855,18207,19743,20159,node1
697,8916,8916,9261,12472,15903,17663,19487,19903,12936,15655,18655,20015,20351,node1
698,9434,9434,9012,13328,16023,18479,19903,19999,13216,15455,17887,20399,20847,node1
699,9583,9583,9643,12984,15423,17551,19119,19535,13360,15759,18319,19903,20303,node1
700,9413,9413,9441,13288,16319,18095,19887,19951,13272,15943,18303,19215,19791,node1
701,9392,9392,9469,13296,15495,18015,19471,20207,13320,18303,0,0,0,node1
702,9592,9592,9607,13288,15407,18543,19391,19471,13048,15775,18175,19871,20191,node1
703,8018,8018,8662,13008,15903,17679,19519,19871,13376,16143,18511,19423,19935,node1
704,10140,10140,9347,13464,15959,18095,19951,20015,13208,16079,17935,19455,19951,node1
705,9671,9671,9725,13104,15543,18591,19551,19951,13432,16191,18255,19887,20287,node1
706,9615,9615,9653,13496,15959,17807,19119,20287,13320,16175,17919,19343,20479,node1
707,8861,8861,9036,13272,15695,18159,19583,19999,13480,16527,18031,19583,19935,node1
708,9558,9558,9485,13632,16087,18191,19103,19519,14032,16479,18271,19807,20191,node1
709,8585,8585,8126,13696,15703,17935,19567,20047,13376,16319,18303,19599,20495,node1
710,9514,9514,9690,13432,16167,17919,19231,19631,13232,16879,18335,19903,20287,node1
711,8494,8494,9086,13312,16287,17967,19215,20015,13568,16655,18383,20047,20303,node1
712,10131,10131,9794,13728,16223,18335,19951,20047,13568,16527,18207,20639,20911,node1
713,9260,9260,9177,13704,15863,18447,19647,19727,13184,16023,18575,19775,20207,node1
714,9955,9955,9683,13272,16271,17535,19263,20095,13592,16359,18351,20047,20431,node1
715,9506,9506,9558,13696,16207,17919,19711,20127,13448,16399,18607,20607,21023,node1
716,9489,9489,9514,13696,16271,18831,19679,20527,13120,16159,19215,20127,20367,node1
717,8661,8661,9269,12752,16199,18719,20143,20575,13496,16231,18095,20223,20751,node1
718,10097,10097,9788,13616,16239,18367,20047,20463,13248,16431,18671,20623,21055,node1
719,9388,9388,9552,13616,15759,17535,19247,19311,13120,16183,17919,19999,20079,node1
720,9381,9381,9019,13168,16079,18399,20095,20191,12960,16207,18255,20399,20767,node1
721,9843,9843,10151,13192,16063,18351,19679,20063,12800,16311,18479,19807,20159,node1
722,9531,9531,9230,12696,15759,17935,19567,19615,12680,15967,18191,19935,20383,node1
723,9760,9760,9995,13080,15983,18335,19839,19999,12888,16231,18575,19359,20543,node1
724,9454,9454,9299,12632,16079,18271,19503,19535,12752,16767,18207,19759,20159,node1
725,9338,9338,9415,12752,16143,17935,19503,19887,12664,16151,18255,19935,20479,node1
726,9074,9074,9575,13152,15855,18335,19535,19951,12960,16399,18239,19455,20495,node1
727,9437,9437,9038,12904,16079,17935,19647,19999,12576,16623,18639,20175,20431,node1
728,9258,9258,9309,12960,16231,17647,20031,20431,12800,16639,17983,20111,20703,node1
729,9961,9961,9688,12944,16023,18479,19903,20303,12488,16047,18399,20495,20927,node1
730,8924,8924,9376,12512,15887,17615,19503,19519,12384,16063,18015,20239,20367,node1
731,9415,9415,9313,12200,16431,18607,19967,19999,12488,16495,18543,20175,20655,node1
732,9562,9562,8886,12528,16079,18159,19919,20383,12672,16367,18447,20447,20959,node1
733,9198,9198,9333,12600,16111,17679,19487,20271,12992,16183,18207,20271,20399,node1
734,9114,9114,9467,12600,16495,18527,19871,19967,12848,16431,18559,20095,20639,node1
735,9729,9729,9447,13392,16159,18431,19583,19983,13120,16767,18799,20415,20687,node1
736,8721,8721,9218,13032,16023,17743,19535,20015,13024,16543,18159,19855,19887,node1
737,9472,9472,9124,13440,16223,18527,19663,20015,13424,16271,18559,19615,20639,node1
738,8883,8883,8717,531,16151,17679,19647,19647,495,16655,17135,19839,19855,node1
739,10329,10329,10460,957,15711,17327,19391,19967,1135,15791,17983,20127,20415,node1
740,10587,10587,10284,1781,15607,16879,19023,19423,2254,15975,17775,19247,19663,node1
741,9491,9491,9918,2876,15919,17247,19279,19311,3134,16399,18159,19759,19871,node1
742,10793,10793,10839,3536,15071,17103,18831,19199,4256,15199,17743,19519,19919,node1
743,9457,9457,9989,4524,15207,16167,19535,19615,5432,15343,16943,19823,20303,node1
744,10997,10997,10120,5284,15167,16927,19135,19551,6252,15063,16879,19887,20079,node1
745,10017,10017,10086,6520,15151,16415,18655,19039,6928,15695,17247,19391,19775,node1
746,9725,9725,9712,7324,15135,16415,18959,19439,7328,15271,16559,19327,20191,node1
747,10004,10004,10028,8172,15063,15983,18911,19295,8192,15287,16767,19583,19887,node1
748,9415,9415,9795,9000,14991,16415,18431,18495,9448,15551,17199,18831,19119,node1
749,10869,10869,10291,8672,14487,16303,18879,19311,8360,14639,16815,19247,19663,node1
750,9733,9733,10231,9056,14903,16215,18879,19247,9000,14615,16671,19503,19919,node1
751,9983,9983,10165,9112,14615,16639,18751,19135,8824,14855,17471,19631,20031,node1
752,10200,10200,10031,9152,14471,15871,18735,19167,9080,14687,16383,19039,19551,node1
753,9600,9600,9434,9224,14863,15751,18783,19151,9488,14975,16047,19487,19871,node1
754,9448,9448,9367,9240,14847,16847,18255,18655,9352,15399,16479,18735,19135,node1
755,9764,9764,10146,9648,14567,16079,18159,19023,9072,14927,16719,18991,19535,node1
756,9641,9641,10108,9224,14959,16191,18559,18943,9440,15247,16959,19375,19791,node1
757,10710,10710,9945,9224,14615,16239,18495,18847,9312,15207,17375,18671,19071,node1
758,9902,9902,10147,9024,15071,16311,18943,19199,9144,15183,16671,18911,19567,node1
759,9676,9676,9611,9832,15119,16351,19135,19199,9824,15367,16495,19327,19775,node1
760,10078,10078,9706,9760,15175,16847,19215,19247,9712,15351,17407,19983,20079,node1
761,9694,9694,10273,9336,15199,16415,18479,18511,9536,15287,16591,18815,18959,node1
762,10287,10287,9810,9728,15159,16055,19343,19359,9408,14871,16927,19647,19791,node1
763,9800,9800,9641,9288,15151,16815,19359,19391,9088,15215,17359,19887,20031,node1
764,9417,9417,10308,9096,14735,16119,18671,19871,9136,15223,16639,18847,20415,node1
765,9983,9983,9290,9352,15607,16527,19455,19487,9368,15247,16975,19583,19759,node1
766,9148,9148,9921,9320,15087,16671,19135,19167,9224,15239,17951,19359,19935,node1
767,8411,8411,8189,9984,16287,18495,19263,19727,9720,16327,17007,19103,19135,node1
768,8482,8482,7904,10184,16031,18367,19135,19615,9928,16135,17391,19215,19807,node1
769,8462,8462,8477,10136,15903,17807,19023,19487,10488,16191,18015,19471,19983,node1
770,8297,8297,8311,10176,16279,17599,18943,19279,10520,16463,17919,19391,19903,node1
771,8192,8192,8534,10656,15943,17247,18623,19391,10504,16367,17679,19119,19567,node1
772,7049,7049,6439,11008,16119,16799,18863,19119,11552,16223,17391,19679,19743,node1
773,8074,8074,8379,10992,16447,18575,19487,19503,11280,16639,17935,20303,20351,node1
774,8685,8685,8388,11520,16767,17695,19663,19823,11376,16895,17583,19967,20255,node1
775,8054,8054,8318,11704,16943,17807,19503,20303,11384,17391,18031,19983,20431,node1
776,8201,8201,8434,11960,16687,18063,19647,19695,11944,17087,18335,20479,20543,node1
777,8763,8763,8704,12056,17231,18543,19887,19903,11984,17423,18127,20031,20063,node1
778,7988,7988,8168,12392,17007,17983,19231,19695,12544,17567,18383,20079,20143,node1
779,8436,8436,8091,13032,17631,18543,19855,19903,12648,17791,18543,20703,20751,node1
780,8137,8137,7751,12408,17455,18447,19647,19695,12192,18175,18879,19791,19839,node1
781,7937,7937,8687,12848,18031,18687,19087,19855,12824,17807,19183,19871,20335,node1
782,8684,8684,8394,12344,17919,19167,20047,20159,11832,18319,19023,20751,20895,node1
783,8035,8035,8215,12320,18543,19375,19919,20671,12320,18911,19983,20863,21487,node1
784,8922,8922,8474,12920,18207,19231,19967,20463,12448,18431,19615,20479,20559,node1
785,8390,8390,8403,12272,18447,19567,20207,20319,12096,18495,19631,20927,21135,node1
786,7635,7635,7965,12272,17711,19535,20687,20975,12648,17967,19663,21167,21711,node1
787,8418,8418,8134,12816,18847,19903,20591,20655,12768,18751,19855,20863,21119,node1
788,8075,8075,8429,12856,17775,19775,20447,21151,12808,18543,19871,20751,20927,node1
789,8340,8340,8322,12864,17775,19791,20959,21071,13296,18127,20191,21423,21935,node1
790,8841,8841,8534,13320,18191,19311,20735,20767,12816,18367,19679,21199,21295,node1
791,8523,8523,8499,12688,18063,19759,21231,21247,12280,18047,19359,21359,21407,node1
792,8110,8110,8117,12608,17935,19215,21359,21423,12288,18223,19759,21935,22015,node1
793,8025,8025,8182,12216,18543,19743,20255,20575,12016,18495,20335,21071,21119,node1
794,7686,7686,8219,12224,17999,19503,20111,20751,12496,18479,19567,21071,21599,node1
795,9341,9341,8213,12152,17663,20015,20783,20799,12520,18063,20047,21647,21951,node1
796,7259,7259,8194,12720,18047,19887,20495,21375,12696,18287,20143,20975,22367,node1
797,7703,7703,7509,12384,18271,19951,20943,20991,12328,18623,20223,21391,21503,node1
798,9097,9097,8908,12936,17791,19471,20527,20591,12472,18015,20111,21343,21391,node1
799,8354,8354,8234,12896,17871,19999,20559,20991,12632,17999,19695,20703,20767,node1
800,8355,8355,8325,13448,18415,19439,20031,21007,13168,18015,19695,20783,21231,node1
801,8517,8517,8629,13048,18495,19487,20639,20655,13296,19103,19983,20911,20959,node1
802,7729,7729,7943,13544,18975,19615,20479,21039,13368,18911,20479,21087,21439,node1
803,8208,8208,8187,13608,18863,19583,21103,21119,13960,19359,19919,21551,21647,node1
804,8637,8637,8364,13736,18447,19535,20143,20559,13528,18031,19151,20895,21119,node1
805,8314,8314,8140,13840,18319,19487,20479,21039,13544,18351,19183,19999,20047,node1
806,8372,8372,8335,13632,18831,19343,20447,20911,13112,18367,19679,20207,20655,node1
807,8015,8015,8119,13056,18751,19391,20287,20815,13136,18367,20015,20639,20687,node1
808,8110,8110,8375,13232,17855,19423,20431,20815,13704,18687,19775,20639,21055,node1
809,8188,8188,8389,13672,18447,19071,20511,20895,12832,18495,19567,20511,21007,node1
810,8001,8001,7823,13096,18223,19279,21151,21183,13384,18319,19727,21599,22063,node1
811,7934,7934,7917,13712,18191,19311,20847,21791,12640,18175,19487,21663,21695,node1
812,8257,8257,8401,13056,18223,19951,21455,21903,13200,18783,19695,22271,22319,node1
813,8415,8415,8174,12968,18671,19615,21391,22383,12672,18911,19759,21279,21743,node1
814,8319,8319,8363,12416,18575,19759,21967,22015,12768,18991,19743,20831,21183,node1
815,8192,8192,8562,12752,18367,19519,21231,21679,12728,18607,19695,20751,21279,node1
816,8943,8943,8753,12752,18863,19535,21231,21743,13192,18511,19855,21263,21759,node1
817,7834,7834,8091,12752,18655,19439,21151,22255,12312,19135,19967,21375,21983,node1
818,9129,9129,8743,12856,18255,19823,21055,21759,12464,18383,19119,21071,21231,node1
819,8382,8382,8379,12904,17775,19407,20991,21471,12992,18223,19599,20031,21567,node1
820,8485,8485,8409,12880,18111,19183,20383,20863,12032,18607,19519,20559,21039,node1
821,7910,7910,7954,12336,18031,19647,20239,21391,12552,18351,19647,20623,21119,node1
822,8000,8000,8231,12040,18463,19551,20639,20719,12048,18703,19855,21023,21103,node1
823,8600,8600,8193,12440,17983,19551,21071,21135,12088,18047,19663,21439,21599,node1
824,7053,7053,7598,12360,17935,19071,20511,20575,12560,18463,19951,20831,21055,node1
825,8563,8563,7829,12576,18335,19647,20623,20847,12160,18527,19471,20015,21295,node1
826,8442,8442,8796,12632,18207,19359,20751,20783,12368,18895,19727,20799,20847,node1
827,8466,8466,8615,12192,18175,19743,20751,20815,11912,18719,19519,20799,20943,node1
828,9076,9076,8910,12208,18447,19423,20719,21199,12368,18255,19663,21295,21759,node1
829,8200,8200,8123,12000,18191,19423,20495,20623,12360,18639,19935,20767,20895,node1
830,8400,8400,8505,12360,17647,19263,20479,20959,12296,18063,19615,20943,21231,node1
831,8300,8300,8466,12288,18111,19103,20799,21327,12792,18271,19359,21375,21775,node1
832,8300,8300,8219,12328,18111,20127,20719,21839,12328,18207,20399,21055,22223,node1
833,7728,7728,7821,12464,18207,19759,21247,21311,12040,18527,19951,21407,21487,node1
834,8072,8072,8122,12440,18287,19311,20831,20863,12512,18399,19599,21167,21647,node1
835,8800,8800,8127,12552,18287,19871,20415,21247,12096,18543,20207,21007,21455,node1
836,8422,8422,8289,12496,18159,19167,20895,21423,12576,18463,19199,21519,22063,node1
837,7888,7888,8634,12512,18079,19215,20927,21439,12176,18159,19727,21615,22127,node1
838,8662,8662,8338,11784,18143,19679,20735,21919,12216,18191,19007,21103,22623,node1
839,8149,8149,8213,12120,18127,19199,21215,21711,12176,17903,19247,21791,22127,node1
840,8996,8996,8637,12344,18095,20175,21151,21759,12688,18383,19711,22079,22175,node1
841,8158,8158,8447,12792,18047,19631,21631,22143,12648,18399,19695,22591,23087,node1
842,8789,8789,8682,12328,17855,20063,21071,21087,12632,17631,20671,22031,22079,node1
843,8246,8246,8369,12784,17775,20079,21567,21615,12640,17919,20031,21567,22559,node1
844,8090,8090,8268,12360,18255,19999,20703,21119,12752,18143,20191,20911,21263,node1
845,8333,8333,8956,12208,17855,19839,21199,21663,12312,17743,20351,21407,21871,node1
846,8854,8854,8164,12200,17439,18895,20799,20863,12248,17919,18799,21615,21663,node1
847,8413,8413,8666,12200,18063,19823,21327,21391,11776,18527,19823,21391,22207,node1
848,8355,8355,8451,12152,17439,19695,20815,21295,11736,17615,19791,20847,21631,node1
849,8649,8649,8388,11560,18367,19919,20719,21327,12176,18143,20239,21647,21695,node1
850,8406,8406,8329,11664,17887,19503,20975,21247,11328,18319,19935,21391,22223,node1
851,8390,8390,8565,12096,17855,19983,20975,21455,11784,18015,19823,21199,21679,node1
852,8000,8000,7681,12152,18287,19423,20559,21087,12320,18607,19455,21791,21839,node1
853,8685,8685,8818,12288,17791,19343,21551,21599,11984,17775,20031,20911,22319,node1
854,8291,8291,8180,12400,17455,19519,21071,21599,12552,18047,19999,21487,21967,node1
855,7870,7870,7818,12976,17423,19023,20655,20671,12640,17519,18895,20671,21183,node1
856,8878,8878,9063,13032,18111,19615,21183,21215,12792,18063,19711,20863,21231,node1
857,7719,7719,7483,13160,18111,19727,20287,20319,13312,18623,19999,21039,21087,node1
858,7121,7121,9317,248,1268,18239,19695,19727,572,1831,18543,20095,20463,node2
859,9375,9375,9207,1567,2375,17071,19375,20111,1975,2873,17935,19391,19407,node2
860,9106,9106,9373,2486,3349,17311,19503,19935,2988,3835,17359,19679,19711,node2
861,9912,9912,9666,3488,4283,18207,19407,19839,4084,4859,18223,19503,19951,node2
862,9514,9514,9487,4280,5159,17983,19119,20287,4976,5851,18479,19791,19823,node2
863,9227,9227,9426,5284,6051,17983,19551,19919,5972,6743,17711,20223,20607,node2
864,10184,10184,9794,6132,6923,17663,19167,20319,6116,7727,17871,19055,19471,node2
865,9355,9355,9579,7228,8067,17215,18575,19135,6932,8879,17487,18975,19407,node2
866,9200,9200,9163,8184,8839,17039,19023,19439,8240,9831,16687,18719,19215,node2
867,9678,9678,9927,9024,9967,17215,18767,19167,9104,10759,17231,19455,19487,node2
868,10178,10178,9960,9840,10759,17279,18351,18479,9904,11623,17375,18303,18703,node2
869,10213,10213,10113,10912,11863,16847,18815,19231,11096,12487,16607,18159,19087,node2
870,9568,9568,9725,11416,12815,17263,18127,18351,11576,13575,16991,18271,18511,node2
871,9066,9066,9008,11432,13679,16591,18175,18591,11448,14503,17311,18287,18591,node2
872,9809,9809,9528,11416,14503,16991,18431,18863,11752,15391,16943,18575,19007,node2
873,9245,9245,9713,11800,15319,16895,18047,18463,12168,15663,17119,18447,18863,node2
874,9804,9804,9540,11360,15695,16575,18319,18863,11840,15663,16991,18143,18559,node2
875,10042,10042,10303,11768,15671,16559,18607,19055,12248,15623,16671,18815,18959,node2
876,9553,9553,9805,11432,15695,17023,19375,19391,12144,15823,17087,19231,19279,node2
877,9870,9870,9653,11744,15543,16927,18191,18607,11792,15615,17263,18127,18511,node2
878,10774,10774,10458,11320,15199,16479,17791,19023,12192,15559,17039,18159,18927,node2
879,9146,9146,9320,11728,15567,16831,17727,18095,11856,15527,17023,18175,18575,node2
880,10405,10405,10203,11776,15183,16847,17695,18479,12312,15239,16591,18447,18847,node2
881,9649,9649,9744,11856,15495,16911,17679,18351,12176,15511,17007,17967,18111,node2
882,9218,9218,9655,11816,15127,16431,18095,18511,11848,15519,16831,18127,18399,node2
883,10179,10179,9890,11408,15207,17247,17679,18063,12272,15367,16703,18143,18415,node2
884,9681,9681,9538,11376,15639,16831,17855,18127,12136,15703,17023,17887,18143,node2
885,8322,8322,8381,11968,15375,16655,18527,18527,12168,15783,17423,18303,18687,node2
886,7914,7914,10013,11704,15431,16751,18255,18847,11944,15335,17247,18511,18527,node2
887,10819,10819,8645,11824,15191,17007,18783,18943,12040,15559,16703,18639,19087,node2
888,8333,8333,8073,11472,16111,17327,19215,19215,11952,16031,17167,19567,19631,node2
889,8534,8534,8716,11680,15863,16703,18399,18847,12416,16311,17407,18607,19023,node2
890,8849,8849,8521,12208,16071,17231,18127,19327,12840,16239,17071,18799,19007,node2
