TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
1695,7055,7055,7019,8072,11599,12175,12487,12743,8424,11935,12783,13399,13679
1696,7026,7026,7126,8048,11847,12399,12727,12983,8840,12047,13079,13383,13639
1697,6797,6797,6648,8096,11535,12111,12671,12711,8424,12215,12663,13087,13479
1698,6616,6616,6670,8108,11847,11919,12407,12447,8352,12191,12567,12895,13007
1699,6587,6587,6620,8160,11647,12207,12775,13047,8544,11895,12447,13087,13119
1700,5395,5395,5413,7912,11927,12383,12863,13279,8480,12351,12911,13735,14175
1701,6337,6337,7058,8392,12015,12527,13111,13127,8800,11999,12839,13311,13631
1702,7261,7261,6936,8408,12199,12535,13071,13359,8360,12543,13167,13863,13911
1703,7141,7141,6727,8160,11911,12455,13015,13055,8256,12303,12911,13767,13799
1704,6868,6868,6800,8392,12119,12439,12759,13007,8728,12591,12983,13487,13663
1705,6736,6736,6792,8424,11895,12503,13015,13047,8216,12503,12999,13559,13591
1706,6919,6919,6956,8192,11935,12479,13063,13367,8232,11983,12831,13447,13727
1707,6964,6964,6930,8360,12159,12503,13047,13287,8920,12543,13031,13583,13703
1708,6967,6967,6922,8304,12183,12447,12983,13327,8496,12471,12967,13431,13551
1709,6787,6787,6845,8016,12207,12503,13039,13063,8664,12567,13175,13719,13759
1710,6666,6666,6650,8144,11879,12519,13087,13135,8520,12039,13303,14063,14103
1711,6728,6728,6919,8124,11871,12479,13063,13095,8440,12335,12935,13671,13711
1712,7120,7120,6919,8164,11583,12439,13031,13319,8188,12359,12959,13583,13863
1713,6814,6814,7014,8132,11815,12367,12983,13263,8432,11951,13007,13543,13719
1714,6976,6976,6883,8088,11599,12175,12711,12967,8304,12087,12799,13295,13575
1715,6577,6577,6507,8080,11871,12231,12783,12791,8480,12263,12751,13207,13447
1716,6888,6888,6841,8208,11967,12263,12839,13103,8696,12359,12879,13223,13447
1717,6623,6623,6634,8248,11687,12263,12599,13111,8624,12079,12543,12935,13135
1718,6765,6765,6746,8224,11703,12239,12567,12839,8784,12047,12543,13023,13135
1719,6779,6779,6752,8208,11767,12263,12575,12847,8360,12303,12727,13135,13223
1720,6416,6416,6444,8304,12063,12359,12655,12935,8592,12335,12943,13551,13839
1721,6154,6154,6318,8384,12159,12487,13047,13079,8568,12631,13103,13807,13831
1722,6767,6767,6533,8424,12183,12479,12791,13031,8776,12519,12999,13407,13687
1723,6559,6559,6712,8440,12199,12511,12815,13087,8968,12839,13215,13735,13767
1724,6739,6739,6694,8440,11951,12543,13095,13119,8544,12735,13215,13623,13655
1725,6877,6877,6945,8696,11991,12567,13111,13135,8704,12367,13199,13959,13991
1726,6519,6519,6442,8712,12255,12543,12895,13391,8904,12503,12879,13215,14247
1727,6935,6935,6921,8188,12047,12607,12919,13191,8272,12615,13295,13799,14063
1728,6646,6646,6662,8156,12007,12567,12927,13175,8680,12319,12911,13671,13959
1729,6677,6677,6656,8392,12015,12607,13183,13463,8888,12231,12879,13559,13863
1730,6711,6711,6807,8360,12271,12599,13247,13527,8832,12407,12991,13479,13767
1731,7069,7069,6939,8296,12295,12591,12887,13167,8376,12751,13191,13471,13719
1732,6381,6381,6436,8020,11991,12847,13207,13239,8296,12095,12951,14119,14159
1733,6762,6762,6690,8080,12223,12615,13183,13511,8528,12703,13455,14031,14439
1734,6887,6887,6934,8328,11935,12487,13079,13431,8384,12535,13215,13903,14311
1735,6847,6847,6800,8304,11839,12463,13055,13343,8824,12015,13079,13775,14055
1736,6714,6714,6752,8280,11871,12455,13015,13287,8400,12303,12895,13647,13935
1737,6692,6692,6817,8296,12151,12727,13031,13055,8624,12495,13383,13871,13967
1738,6896,6896,6730,8248,12111,12447,13007,13055,8752,12567,12999,13439,13535
1739,6609,6609,6672,8296,11855,12431,13023,13063,8400,12303,12855,13335,13431
1740,6416,6416,6333,8344,11879,12543,13079,13119,8600,12095,12999,13671,13951
1741,6505,6505,6539,8296,11943,12511,13095,13119,8824,12583,13215,14055,14095
1742,6479,6479,6518,8352,11943,12519,12871,13143,8448,12143,12863,13735,14015
1743,6423,6423,6390,8456,12023,12343,13119,13159,8696,12479,13095,13919,13959
1744,6650,6650,6716,8512,12047,12607,12935,13191,8624,12511,13159,13647,13847
1745,6625,6625,6710,8488,12007,12615,13183,13223,8808,12183,13039,13743,13783
1746,6783,6783,6719,8456,12271,12567,13167,13191,8960,12479,12927,13623,13655
1747,6808,6808,6836,8456,12303,12631,13151,13175,8560,12455,13127,13599,13647
1748,6521,6521,6404,8488,12343,12663,13191,13239,8488,12559,12991,13423,13535
1749,6397,6397,6395,8760,12359,12703,13263,13567,9016,12591,13207,13959,13999
1750,6587,6587,6582,8504,12423,12735,13319,13591,8960,12847,13575,14215,14295
1751,6822,6822,6867,8408,12431,12767,13335,13623,8528,12751,13335,14095,14495
1752,6461,6461,6424,8424,12183,12775,13367,13383,8448,12343,13511,14031,14135
1753,6265,6265,6293,8472,12191,12775,13383,13639,8696,12599,13423,13959,14295
1754,6465,6465,6470,8520,12447,12807,13679,13695,8968,12671,13287,14191,14263
1755,6799,6799,6869,8528,12159,12767,13383,13655,8552,12719,13343,13903,14063
1756,7209,7209,7121,8208,12383,12751,13351,13375,8672,12855,13279,13647,13735
1757,6671,6671,6724,8424,12055,12631,13231,13487,8568,12423,12943,13503,13775
1758,6662,6662,6585,8104,12047,12623,13199,13231,9024,12495,12919,13375,13423
1759,6994,6994,7036,8360,12327,12903,13223,13487,8632,12823,13559,14135,14167
1760,6804,6804,6837,8320,12023,12647,13191,13479,8520,12399,13263,14039,14447
1761,4763,4763,5836,8456,12271,12735,13463,13503,8800,12567,12999,13543,14359
1762,6899,6899,7128,8600,12463,12815,13159,13439,8888,12471,12975,13575,13615
1763,6939,6939,6755,8172,12159,12719,13039,13383,8248,12391,13271,14047,14079
1764,7333,7333,6704,8360,12359,12727,13271,13287,8408,12295,12887,13919,13951
1765,7369,7369,6814,8360,12015,12559,13103,13495,8616,12519,13287,13847,14247
1766,7027,7027,6998,8328,12119,12447,13055,13087,8776,12567,13023,13703,13735
1767,6901,6901,7049,8272,11759,12351,12903,12951,8632,12255,12791,13263,13295
1768,6780,6780,6651,8296,12039,12367,12927,13183,8792,12455,13031,13559,13855
1769,6700,6700,6680,8528,11831,12607,13199,13255,8984,12279,13055,13927,14215
1770,6692,6692,6722,8272,11807,12423,13023,13295,8568,11999,12639,13823,14103
1771,6619,6619,6635,8060,12103,12431,13031,13311,8084,12367,12983,13735,14015
1772,6601,6601,6667,8336,11887,12471,13047,13319,8360,12279,13079,13639,13919
1773,6319,6319,6269,8168,11991,12415,12791,13055,8264,12127,12863,13527,13823
1774,6640,6640,6568,8584,11679,11999,12695,12975,9120,11751,12815,13487,13775
1775,6507,6507,6537,8424,11783,12359,12655,12855,8496,12343,13039,13543,13711
1776,6560,6560,6645,8232,11911,12391,12903,12999,8720,12103,12775,13431,13663
1777,6708,6708,6792,8512,12175,12511,12791,12999,8880,12471,12911,13239,13511
1778,6879,6879,6759,8472,12239,12567,13087,13119,8480,12647,13087,13543,13823
1779,6991,6991,7011,8472,12031,12559,13095,13135,8648,12399,12823,13271,13383
1780,6408,6408,6402,8728,12271,12575,12927,13215,9120,12567,13103,13799,14087
1781,6457,6457,6436,8472,12087,12679,13239,13263,8456,12663,13167,13703,13807
1782,6623,6623,6541,8456,12079,12663,13223,13247,8992,12615,13143,13575,13607
1783,6454,6454,6515,8472,12135,12743,13311,13591,8632,12791,13255,13703,13975
1784,6925,6925,6908,8432,12127,12711,13327,13591,8808,12663,13111,13551,13735
1785,6756,6756,6763,8360,12351,12671,13271,13559,8360,12831,13223,13559,13607
1786,6540,6540,6596,8384,12031,12655,13239,13271,8576,12463,13335,14095,14135
1787,6753,6753,6765,8440,11999,12615,13183,13527,8760,12631,13247,13999,14383
1788,7039,7039,6995,8728,12239,12575,13143,13167,8928,12815,13295,13855,13895
1789,6898,6898,6880,8328,11903,12759,13095,13335,8784,12383,13255,13743,14031
1790,7051,7051,7010,8280,12143,12471,13047,13079,8928,12503,12975,13551,13591
1791,6813,6813,6829,8224,11911,12479,13079,13343,8520,12415,13159,13599,13775
1792,6921,6921,6962,8512,11871,12551,13063,13359,8704,12127,12895,13367,13639
1793,6878,6878,6850,8480,12071,12391,12967,13079,8840,12407,12791,13183,13215
1794,7109,7109,7120,8392,11783,12583,12919,13247,8952,12159,12727,13343,13455
1795,6878,6878,6854,8108,11911,12231,12799,12855,8528,12231,12719,13055,13303
1796,6853,6853,6819,8052,11639,12191,12519,12759,8688,12183,12615,13047,13087
1797,6878,6878,7157,8336,11631,12255,12807,13087,8608,11999,12831,13551,13815
1798,7005,7005,6800,8344,11599,12167,12767,13047,8712,12199,12783,13375,13663
1799,6475,6475,6459,8080,11887,12439,12775,12799,8296,12575,13031,13399,13687
1800,6564,6564,6504,8424,11623,12223,12551,12815,8576,12135,12775,13231,13311
1801,6143,6143,6237,8248,11935,12263,12607,12879,8792,12207,12647,13063,13239
1802,4929,4929,8143,245,11791,12351,12639,12671,966,11271,12495,12903,12951
1803,11834,11834,10193,248,642,904,1141,1189,816,1597,1854,2087,2135
1804,9773,9773,9860,1209,1665,1883,2071,2101,1227,1775,2043,2243,2469
1805,10014,10014,10116,2072,2539,2755,2957,2975,2226,2725,2959,3173,3211
1806,10132,10132,9941,2960,3523,3715,3909,3919,3226,3755,3975,4175,4211
1807,9713,9713,9495,3894,4447,4675,4875,4903,4224,4767,5007,5199,5223
1808,10025,10025,9995,4884,5383,5599,5795,5823,5224,5755,6003,6195,6223
1809,9424,9424,9415,5776,6335,6559,6687,6775,6224,6727,6987,7167,7223
1810,9513,9513,9799,6740,7171,7395,7615,7635,6652,7639,7919,8159,8215
1811,9828,9828,9804,6960,7671,7855,8239,8255,7092,8071,8415,8935,8967
1812,9997,9997,10182,7020,7799,8007,8239,8431,7116,8031,8335,8783,8983
1813,10202,10202,9994,7108,7775,8015,8231,8239,7140,8135,8447,8983,9191
1814,10011,10011,9989,7020,7811,8019,8231,8439,7152,8223,8575,8983,9087
1815,9967,9967,9976,7016,7779,8011,8255,8455,6996,8031,8383,8655,8871
1816,10433,10433,10544,7136,7723,7967,8159,8215,7160,8215,8487,8839,8935
1817,10400,10400,10321,7072,7707,7915,8151,8343,6956,8027,8383,8639,8807
1818,9892,9892,9776,7076,7507,7711,8091,8135,7180,7959,8231,8623,8815
1819,9430,9430,9332,7076,7663,7715,8107,8119,7012,7879,8179,8607,8655
1820,9800,9800,10189,6948,7703,7919,8131,8143,7056,8107,8351,8727,8911
1821,8511,8511,8522,7120,7659,7811,8091,8127,7012,8047,8335,8559,8767
1822,10728,10728,10514,7088,7723,7919,8099,8223,7188,8047,8335,8759,8975
1823,10341,10341,10010,6996,7699,7883,8087,8223,7196,8007,8287,8551,8671
1824,9746,9746,10740,7216,7771,7919,8223,8247,7180,7995,8247,8623,8767
1825,11145,11145,10701,6800,7783,7979,8175,8295,6808,8199,8535,8927,9095
1826,11435,11435,11278,6364,7527,7899,8131,8295,6448,7923,8351,8727,8935
1827,10640,10640,10603,5956,7503,7863,8111,8239,6032,7903,8247,8735,8943
1828,10448,10448,10971,6008,7455,7883,8207,8271,5860,7739,8223,8695,8951
1829,11621,11621,11382,5452,7135,7703,8103,8263,5700,7627,8007,8495,8687
1830,11463,11463,11484,5304,7215,7595,7855,8019,5448,7655,8143,8471,8583
1831,11333,11333,11037,5196,7023,7639,7851,8035,5200,7535,7955,8343,8455
1832,11390,11390,11380,5344,7111,7495,7771,7971,5180,7311,7943,8383,8575
1833,10845,10845,11435,4972,7327,7535,7743,7871,5184,7491,7915,8311,8431
1834,11461,11461,11535,5108,7171,7575,7799,7939,5360,7335,7911,8327,8495
1835,11348,11348,10826,5056,7211,7563,7739,7827,5224,7399,7903,8343,8391
1836,10959,10959,11062,5156,7303,7523,7711,7759,5228,7475,7935,8263,8383
1837,10842,10842,10799,5180,7291,7503,7703,7723,5396,7479,7923,8311,8511
1838,11238,11238,11000,5208,7147,7543,7791,7927,5168,7439,7931,8311,8519
1839,10164,10164,10713,5216,7395,7591,7791,7799,5340,7523,7955,8335,8535
1840,11406,11406,11289,5400,7235,7599,7827,7971,5564,7543,8007,8423,8503
1841,11214,11214,11026,5504,7183,7551,7815,7935,5344,7467,7883,8287,8471
1842,10788,10788,11172,5400,7143,7347,7687,7751,5540,7647,7975,8391,8591
1843,11168,11168,10834,5436,7307,7479,7719,7859,5772,7651,8003,8519,8783
1844,10880,10880,11152,5492,7183,7367,7603,7763,5380,7543,7923,8415,8631
1845,11568,11568,10870,5372,7103,7431,7619,7799,5572,7511,7911,8399,8623
1846,10666,10666,10810,5476,7215,7567,7783,7947,5532,7515,7951,8351,8423
1847,10685,10685,11092,5456,7207,7503,7787,7979,5536,7507,8047,8399,8559
1848,10635,10635,11093,5204,7255,7663,7967,8171,5556,7379,8079,8575,8791
1849,11767,11767,10779,5252,7263,7639,8067,8183,5376,7527,8139,8727,8927
1850,10960,10960,10965,5164,7227,7619,7863,8183,5236,7639,8075,8471,8567
1851,10380,10380,11146,5316,7315,7659,8047,8123,5064,7683,8127,8575,8759
1852,11503,11503,11123,5124,7323,7679,8035,8255,5112,7635,8055,8599,8767
1853,11118,11118,10702,4940,7315,7519,7723,7911,5136,7639,7955,8335,8559
1854,11573,11573,11217,5144,7339,7515,7731,7923,5300,7675,8039,8479,8559
1855,10780,10780,11239,5288,7267,7495,7711,7895,5320,7491,7883,8327,8551
1856,11129,11129,10895,5220,7291,7471,7667,7723,5364,7507,7875,8319,8407
1857,10600,10600,10682,5236,7303,7491,7699,7855,5128,7651,8071,8471,8615
1858,11001,11001,10840,5208,7219,7467,7667,7775,5284,7667,8019,8359,8471
1859,10269,10269,10587,5400,7247,7471,7875,7891,5524,7679,8059,8375,8559
1860,11043,11043,11093,5248,7391,7599,7843,7871,5552,7647,8055,8471,8503
1861,10984,10984,11433,5404,7203,7419,7811,7959,5188,7455,7875,8351,8551
1862,11320,11320,11155,5236,7223,7555,7787,7911,5348,7627,8043,8495,8671
1863,11345,11345,10945,5324,7135,7511,7895,7935,5472,7547,7843,8271,8407
1864,10743,10743,10879,5128,7331,7683,7923,7955,5252,7755,8079,8647,8871
1865,11106,11106,11085,5096,7139,7547,7919,8091,5012,7467,7943,8375,8583
1866,10596,10596,10648,5104,7171,7591,7975,8135,5228,7563,8015,8607,8799
1867,11218,11218,10932,5336,7171,7551,7959,7975,5500,7607,8055,8455,8679
1868,11123,11123,10859,5308,7235,7591,7979,8151,5352,7699,8131,8487,8695
1869,10792,10792,10827,5516,7251,7599,7983,8163,5364,7587,8067,8487,8695
1870,11260,11260,11633,5628,7263,7623,7819,7967,5548,7559,7999,8367,8455
1871,11200,11200,10953,5488,7287,7623,7819,7963,5328,7435,7891,8271,8487
1872,10915,10915,11020,5416,7259,7471,7811,7851,5556,7423,7835,8171,8351
1873,10664,10664,11120,5404,7239,7307,7687,7851,5556,7327,7707,8115,8223
1874,11067,11067,11471,5408,7187,7343,7671,7863,5184,7495,7855,8215,8407
1875,11420,11420,10636,5220,7067,7299,7659,7843,5372,7463,7771,8191,8407
1876,11499,11499,11466,5176,7103,7471,7803,7875,5236,7367,7883,8287,8479
1877,10889,10889,11241,5456,7235,7623,7831,7843,5800,7491,7923,8271,8335
1878,11911,11911,11585,5396,7191,7451,7727,7791,5592,7539,8035,8455,8607
1879,11254,11254,11332,5480,6999,7363,7723,7751,5708,7423,7767,8147,8295
1880,10792,10792,11170,5484,6963,7351,7719,7919,5704,7395,7895,8503,8727
1881,11243,11243,11158,5472,6887,7267,7675,7855,5644,7291,7675,8099,8247
1882,8984,8984,9420,5744,7019,7335,7591,7763,6008,7347,7783,8207,8271
1883,11287,11287,10929,5836,7339,7579,7899,7947,6196,7439,7795,8179,8279
1884,10881,10881,11054,6100,7287,7507,7835,7911,6172,7355,7931,8431,8623
1885,11548,11548,11014,6072,7251,7471,7699,7859,5964,7467,7883,8279,8479
1886,11573,11573,11500,6180,7279,7531,7847,7867,6132,7643,8083,8479,8567
1887,10395,10395,10483,6008,7231,7563,7935,8103,6292,7591,8031,8535,8735
1888,10173,10173,9962,6120,7355,7563,8083,8139,6124,7639,8059,8559,8751
1889,10817,10817,10889,6160,7263,7603,8091,8127,6300,7639,8071,8487,8695
1890,11181,11181,11087,6348,7027,7407,7731,8095,6156,7471,7759,8239,8375
1891,10403,10403,10783,6196,7203,7467,7763,7815,6344,7511,7903,8287,8479
1892,12104,12104,11815,6392,7095,7487,7763,7955,6352,7475,7963,8399,8583
1893,10891,10891,11514,6032,7187,7567,7775,7891,6060,7459,7983,8407,8543
1894,11430,11430,11085,5972,7071,7579,7839,7995,6164,7523,7887,8319,8463
1895,11048,11048,11414,6132,7235,7547,7775,7947,6064,7427,7995,8399,8679
1896,11099,11099,11097,5740,7047,7495,7819,7967,5904,7535,7999,8335,8511
1897,11732,11732,11226,5732,7171,7547,7875,7915,5892,7423,8027,8431,8543
1898,11094,11094,10637,5748,7167,7587,7843,7995,5712,7439,7923,8343,8455
1899,10740,10740,10812,5828,7363,7575,7799,7975,6132,7567,8047,8375,8487
1900,10966,10966,11203,5864,7387,7595,7807,7975,5952,7667,8079,8479,8671
1901,11400,11400,11370,5636,7407,7655,8023,8083,5720,7675,8271,8759,8959
1902,11600,11600,11867,5420,7359,7635,7835,7987,5516,7607,8159,8751,8951
1903,11122,11122,10868,5596,7423,7639,7927,8015,5480,7659,8247,8735,8927
1904,11671,11671,11393,5360,7427,7639,7855,7983,5316,7687,8239,8631,8783
1905,10807,10807,11764,5380,7283,7719,7967,8095,5520,7635,8039,8447,8647
1906,11603,11603,11179,5372,7307,7563,7935,7975,5316,7627,8047,8431,8615
1907,11023,11023,11260,5556,7323,7559,7939,7967,5480,7611,8019,8415,8447
1908,10813,10813,10967,5388,7155,7547,7751,7923,5468,7327,7839,8303,8399
1909,11426,11426,11141,5788,7195,7703,7927,8127,5668,7559,8099,8639,8863
1910,11435,11435,11046,5912,7135,7675,7907,8075,5872,7375,8063,8695,8887
1911,11294,11294,11258,5552,7275,7555,7911,7935,5848,7403,7971,8383,8487
1912,11132,11132,11157,5712,7323,7675,7871,7951,5652,7607,8139,8655,8855
1913,11222,11222,11939,5712,7459,7679,7871,7923,5812,7691,8143,8631,8831
1914,11654,11654,10781,5868,7227,7511,7839,7887,5968,7483,7999,8583,8807
1915,10254,10254,10422,5868,7211,7463,7787,7867,6144,7467,7835,8207,8287
1916,10670,10670,11397,5908,7119,7467,7687,7851,5968,7295,7787,8567,8775
1917,12074,12074,11138,6100,7103,7467,7847,8019,5932,7515,7975,8543,8743
1918,11186,11186,12105,6124,7279,7587,7779,7811,5984,7607,8123,8535,8727
1919,11531,11531,11245,6036,7251,7587,7839,8015,5924,7395,7967,8495,8687
1920,11443,11443,11470,6240,7343,7523,7747,7935,6324,7527,7923,8439,8639
1921,11765,11765,11277,6028,7163,7523,7767,7911,6160,7467,8015,8463,8567
1922,10775,10775,11504,5624,7003,7439,7735,7771,5580,7291,7803,8287,8439
1923,10867,10867,10794,5640,7107,7447,7859,8039,5584,7483,7915,8431,8583
1924,11038,11038,11258,5700,7015,7399,7955,7979,5732,7299,7715,8383,8583
1925,11452,11452,11301,5552,7127,7511,7707,7851,5424,7531,7951,8367,8559
1926,11143,11143,11136,5428,7363,7607,7863,7959,5576,7699,8135,8607,8807
1927,11172,11172,10615,5632,7427,7595,7807,7979,5592,7691,7983,8439,8639
1928,10402,10402,11157,5652,7435,7663,8007,8079,5824,7923,8247,8791,8967
1929,11766,11766,11626,5708,7303,7751,8091,8115,5888,7583,8091,8703,8839
1930,11286,11286,11053,5720,7291,7707,8119,8295,5708,7559,8187,8719,8887
1931,11179,11179,10780,5712,7623,7855,8071,8239,5872,7963,8407,8807,8991
1932,10618,10618,11233,5864,7387,7779,8059,8103,6076,7543,8087,8663,8799
1933,10989,10989,10807,5880,7379,7823,8111,8247,6056,7595,8231,8719,8879
1934,11384,11384,11133,5852,7403,7707,8035,8271,6224,7759,8135,8591,8679
1935,10777,10777,10745,5944,7371,7771,7991,8207,6188,7767,8223,8735,8847
1936,9941,9941,10623,6320,7267,7787,8027,8223,6048,7723,8163,8687,8895
1937,12090,12090,11405,6180,7367,7775,7991,8171,6072,7767,8215,8695,8887
1938,10596,10596,11109,6000,7443,7771,8011,8171,6052,7787,8271,8671,8887
1939,11018,11018,10532,6180,7579,7803,8163,8199,6236,7791,8231,8703,8879
1940,10669,10669,11154,6192,7599,7795,8179,8239,6256,7791,8279,8687,8895
1941,11795,11795,11050,6032,7555,7767,7975,8143,6040,7747,8199,8695,8887
1942,10515,10515,10248,6004,7595,7815,8023,8207,6136,7611,8279,8679,8903
1943,9898,9898,10770,6088,7699,8027,8231,8423,6160,7879,8399,8799,8983
1944,11474,11474,11266,6100,7691,8011,8239,8391,5936,7923,8407,8815,8975
1945,11880,11880,11578,6076,7667,7971,8207,8399,6140,7919,8415,8807,8967
1946,10514,10514,11111,5692,7687,7907,8155,8343,5564,7895,8311,8703,8815
1947,11439,11439,10977,5760,7679,7911,8255,8319,5780,7699,8271,8791,9015
1948,11304,11304,11055,5824,7431,7839,8083,8239,5772,7899,8271,8743,8959
1949,10894,10894,11123,5540,7431,7855,8231,8263,5480,7815,8247,8719,8831
1950,11014,11014,11351,5720,7311,7755,8095,8279,5896,7619,8039,8527,8727
1951,11008,11008,10950,5752,7343,7595,7939,8115,5708,7783,8139,8631,8751
1952,11178,11178,11185,5768,7483,7663,7935,8019,5704,7619,8027,8447,8711
1953,11327,11327,10680,5748,7427,7775,8035,8087,5740,7643,8063,8447,8559
1954,10281,10281,10963,5780,7519,7791,8135,8199,5968,7795,8287,8679,8711
1955,10917,10917,10511,5800,7663,7991,8223,8351,6032,7871,8399,8807,8983
1956,11090,11090,10912,5748,7703,8063,8271,8471,5836,7951,8391,8775,8863
1957,11623,11623,11782,5912,7687,8087,8295,8455,6040,7775,8463,8935,9071
1958,10840,10840,11296,5936,7747,8091,8303,8351,6012,7987,8583,9071,9159
1959,11327,11327,11358,5544,7779,8147,8527,8575,5660,7823,8599,9031,9143
1960,11395,11395,10924,5732,7795,8019,8399,8423,5716,7887,8527,9023,9167
1961,11209,11209,11030,5692,7799,8179,8399,8583,5696,8071,8655,9135,9311
1962,11191,11191,11196,5668,7723,8107,8615,8623,5888,7931,8631,9239,9463
1963,10540,10540,10488,5500,7739,8107,8535,8735,5760,8007,8447,8879,9103
1964,10464,10464,11305,5788,7923,8135,8551,8775,6168,8127,8719,9207,9295
1965,11712,11712,10797,5880,7575,8131,8535,8679,5772,7987,8599,9095,9303
1966,10858,10858,10803,6008,7771,8119,8479,8703,6144,7999,8599,9295,9487
1967,11084,11084,11019,6032,7675,8027,8231,8255,6140,8047,8487,8975,9175
1968,10967,10967,11318,6252,7627,7859,8223,8383,6308,7679,8287,8991,9199
1969,10611,10611,11501,6228,7407,7831,8055,8239,6332,7883,8367,9007,9223
1970,11907,11907,11086,6372,7395,7883,8255,8439,6392,7495,8519,9175,9407
1971,11381,11381,11261,6164,7179,7799,8247,8415,6516,7635,8099,8799,9391
1972,11270,11270,11117,5800,7519,7947,8215,8407,5972,7907,8391,8815,8927
1973,11006,11006,11298,5588,7579,7879,8171,8343,5728,7663,8199,8639,8767
1974,10829,10829,11116,5540,7523,7751,8095,8319,5676,7907,8303,8663,8807
1975,11053,11053,11162,5920,7527,7887,8107,8271,5888,7591,8199,8631,8807
1976,11318,11318,11174,6072,7535,7899,8163,8263,6104,7619,8303,8711,8815
1977,10819,10819,10935,5956,7519,7895,8111,8311,6260,7819,8239,8631,8743
1978,11706,11706,10948,6152,7607,7915,8179,8319,6280,7879,8431,8759,8895
1979,10646,10646,11700,6076,7583,7807,8175,8383,5984,7687,8223,8607,8799
1980,11572,11572,11361,5720,7419,7819,8399,8439,6020,7523,8131,8663,8855
1981,11422,11422,10706,5692,7815,7991,8207,8231,5728,7895,8511,8967,9175
1982,11051,11051,11342,5808,7627,7819,8215,8359,5684,7995,8455,8951,9151
1983,10390,10390,10846,5956,7611,7979,8215,8391,6060,8027,8463,8895,9119
1984,11003,11003,10652,5932,7575,7851,8255,8439,6096,7991,8367,8919,9135
1985,11399,11399,11479,6100,7547,7783,8147,8335,6084,7799,8351,8911,9119
1986,11245,11245,11632,6044,7479,7791,8263,8295,6236,7555,8287,8871,9111
1987,12044,12044,11443,6256,7527,7855,8215,8271,6256,7791,8399,8887,9071
1988,11373,11373,11496,6120,7611,7827,8039,8223,6012,7771,8383,8839,8935
1989,11472,11472,11851,5716,7655,8011,8223,8255,5960,8023,8567,8935,9111
1990,11312,11312,11114,5556,7755,8043,8295,8479,5768,7951,8447,8815,8903
1991,11740,11740,10968,5712,7839,8055,8271,8439,5920,8063,8535,8943,9063
1992,10808,10808,11111,5744,7819,8031,8455,8671,5572,8063,8687,9255,9463
1993,11198,11198,11335,6024,7843,8063,8263,8471,6128,7871,8463,8847,9063
1994,11038,11038,11514,5900,7827,8023,8407,8447,5964,8039,8463,8839,9239
1995,11284,11284,11030,5844,7771,8003,8367,8407,6052,7975,8503,8959,9159
1996,10735,10735,10944,5848,7831,8035,8407,8439,6224,8023,8567,9127,9167
1997,11603,11603,11040,6276,7867,8199,8407,8615,6252,8023,8559,9055,9327
1998,11151,11151,11468,6060,7803,8003,8215,8271,6224,7891,8375,8943,9167
1999,11095,11095,11724,6072,7619,7991,8183,8207,5972,8087,8495,8935,9031
2000,11581,11581,10889,6136,7431,7895,8239,8295,6352,7543,8407,8991,9079
2001,11144,11144,11390,5800,7487,7907,8231,8271,5652,7927,8375,8975,9063
2002,11322,11322,11523,5908,7371,7931,8223,8271,5792,7911,8375,8823,9007
2003,9644,9644,9249,5916,7571,8079,8383,8487,6072,8015,8439,8927,9143
2004,10849,10849,11107,6068,7799,8155,8343,8511,5912,8015,8599,9047,9143
2005,10834,10834,11108,6096,7803,8187,8543,8567,6040,8099,8639,9199,9263
2006,11571,11571,11215,6052,7675,8319,8519,8703,6232,7887,8583,9063,9215
2007,11202,11202,11030,6036,7719,8367,8567,8591,5912,7819,8583,9063,9167
2008,10981,10981,10931,6156,7891,8327,8607,8759,6288,8111,8783,9423,9647
2009,11052,11052,11309,6172,7939,8179,8527,8559,6204,7907,8511,8999,9183
2010,11825,11825,11109,6300,7783,8319,8543,8719,6152,8059,8599,9071,9175
2011,11026,11026,11096,6256,7435,8187,8575,8743,6324,7867,8527,9095,9263
2012,10863,10863,11110,6300,7407,8023,8351,8471,6348,7835,8495,9047,9279
2013,10974,10974,10627,6264,7387,8107,8335,8367,6680,7851,8455,9047,9175
2014,10308,10308,11028,6456,7459,8175,8391,8407,6348,7891,8471,9039,9151
2015,10801,10801,10908,6192,7483,8163,8399,8423,6380,7875,8487,9015,9119
2016,10969,10969,11256,6532,7627,8191,8399,8559,6460,7863,8511,8975,9111
2017,11555,11555,11036,6260,7647,8031,8319,8399,6296,7903,8479,8943,9031
2018,10830,10830,11202,6236,7987,8199,8391,8487,6592,8127,8535,8903,9007
2019,11199,11199,11097,6264,7823,8179,8375,8407,6160,8207,8591,9015,9143
2020,10997,10997,10608,6104,7663,8075,8407,8447,6224,8107,8519,8999,9287
2021,11026,11026,11510,6272,7691,8071,8391,8487,6408,8051,8415,8871,9031
