TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
671,8938,8938,9021,6828,8687,9279,9903,10103,6844,8743,9391,10383,10551
672,8342,8342,8224,6880,8703,9223,9967,10111,7032,9215,9663,10095,10311
673,8815,8815,8867,6980,8735,9159,9935,10151,6976,9087,9623,10223,10407
674,8261,8261,8272,6900,8791,9223,9895,10127,7180,8839,9495,10471,10663
675,8149,8149,8559,7084,8831,9303,10039,10255,7332,8831,9335,10287,10607
676,9162,9162,9034,6912,8751,9335,9991,10199,7228,9319,9719,10103,10455
677,9214,9214,9194,6924,8663,9151,9567,9783,7356,9055,9623,10207,10407
678,9287,9287,9233,7148,8679,9103,9775,9975,7228,8903,9503,10543,10759
679,9134,9134,9072,6828,8711,9151,9711,9895,6672,9031,9639,10223,10583
680,9488,9488,9089,6816,8687,9167,9735,9903,7216,8911,9471,10239,10495
681,8745,8745,9262,6716,8639,9095,9663,9887,6684,8951,9487,9927,10063
682,9560,9560,9101,6604,8471,9015,9631,9823,6552,8911,9559,10199,10415
683,8940,8940,9422,6776,8415,8935,9631,9655,6624,9127,9663,10255,10455
684,9134,9134,8750,6544,8543,8855,9599,9831,6492,8735,9407,10447,10535
685,8554,8554,8791,6848,8375,8999,9567,9799,7080,8527,9007,9815,10039
686,8486,8486,8709,6672,8399,9055,9527,9687,6552,8639,9151,10215,10311
687,9127,9127,8918,6892,8439,8879,9759,9951,7144,8767,9255,10463,10687
688,9501,9501,9295,6672,8439,8935,9823,9999,6568,8647,9495,10407,10591
689,8991,8991,9101,6884,8415,8847,9847,10015,7076,8583,9207,10047,10239
690,9750,9750,9795,6592,8439,8903,9815,10007,6560,8559,9247,9895,10119
691,9041,9041,8859,6756,8351,8879,9839,10071,6416,8663,9311,10207,10415
692,8804,8804,9355,6540,8431,8887,9831,9871,6432,8711,9231,10575,10687
693,8666,8666,8208,6464,8375,8887,9743,9935,6468,8863,9439,10415,10559
694,8667,8667,9199,6588,8327,8927,9871,9943,6396,8495,9519,10079,10287
695,9310,9310,9213,6608,8423,8783,9735,10087,6600,8839,9463,10127,10335
696,9768,9768,9669,6564,8287,8831,9631,9655,6872,8575,9327,10455,10591
697,9272,9272,8883,6632,8399,8903,9575,9615,6760,8679,9215,9791,9959
698,9525,9525,9586,6628,8407,8855,9327,9495,6840,8807,9191,9567,9783
699,9195,9195,9286,6532,8407,8879,9503,9687,6852,8807,9471,10207,10423
700,8930,8930,9049,6456,8399,8831,9607,9719,6704,8743,9359,10063,10327
701,8400,8400,8444,6496,8431,8903,9591,9831,6868,8663,9287,9807,10015
702,8640,8640,8573,6568,8631,9143,9671,9863,6800,8623,9503,10191,10423
703,9422,9422,9497,6628,8535,8967,9655,9823,6500,8719,9399,10367,10631
704,9576,9576,9392,6612,8279,8871,9407,9695,6444,8687,9215,9911,9991
705,9562,9562,9863,6592,8431,8855,9439,9615,6452,8759,9231,9671,9855
706,9557,9557,8978,6624,8311,8831,9503,9695,6476,8975,9535,10167,10391
707,10043,10043,10290,6572,8319,8759,9559,9607,6788,8551,9143,9815,9983
708,9490,9490,9587,6632,8287,8687,9383,9551,6772,8591,8999,9503,9711
709,8911,8911,9040,6348,8183,8687,9319,9551,6644,8767,9159,9527,9631
710,9322,9322,9251,6436,8119,8615,9183,9503,6616,8527,9159,9855,10079
711,9026,9026,9108,6472,8039,8479,8959,9159,6700,8327,8903,9495,9767
712,9893,9893,9846,6616,8083,8519,9071,9279,6704,8447,8975,9479,9655
713,9358,9358,9142,6396,8147,8583,9255,9335,6524,8615,9279,9911,10127
714,8816,8816,8862,6548,8231,8767,9215,9415,6628,8447,9055,9751,9959
715,9144,9144,8836,6580,8303,8847,9271,9455,6556,8599,9015,9431,9631
716,10000,10000,10205,6512,8255,8711,9287,9439,6672,8463,9327,10047,10207
717,9509,9509,9792,6580,8239,8655,9287,9471,6652,8479,9039,9775,9991
718,8979,8979,9149,6440,8407,8663,9239,9447,6544,8719,9159,9575,9775
719,9806,9806,9502,6396,8039,8543,9191,9239,6496,8359,8959,9879,10063
720,9589,9589,9201,6536,8223,8631,9023,9191,6968,8439,8943,9647,9839
721,8974,8974,9468,6568,8239,8599,8959,9167,6460,8583,9023,9455,9655
722,8299,8299,6532,6420,8071,8615,9007,9167,6488,8503,8823,9087,9511
723,11392,11392,13407,217,7439,8111,8663,8823,520,7747,8399,8775,8927
724,11691,11691,11858,849,7183,7739,8279,8463,1477,7643,8115,8703,8903
725,11796,11796,11581,1661,6907,7671,8199,8407,2212,7467,8123,8807,8991
726,11791,11791,11750,2470,6607,7435,7839,8011,2536,7223,7843,8495,8655
727,9839,9839,9862,3316,6499,7183,7671,7843,3562,6791,7639,8075,8351
728,10905,10905,10917,4120,6447,7179,7695,7855,4600,6799,7403,8111,8575
729,11495,11495,11087,4172,6111,6919,7283,7427,4034,6699,7335,7943,8079
730,10502,10502,10645,4364,6383,6991,7219,7371,4356,6679,7091,7479,7639
731,11496,11496,11521,4336,6411,6879,7087,7239,4416,6791,7251,7671,7839
732,11433,11433,11590,4292,6387,6895,7223,7255,4280,6939,7371,7851,8047
733,11110,11110,10846,4140,6459,6947,7283,7411,4002,6771,7327,7931,8123
734,11499,11499,11559,4054,6255,6939,7303,7467,4228,6571,7123,7619,7927
735,11398,11398,11733,4176,6255,6751,7139,7191,4276,6447,7003,7499,7651
736,11519,11519,11551,4042,6199,6763,7067,7123,4160,6483,6939,7555,7707
737,12017,12017,11648,3982,5931,6643,6979,7015,3996,6207,6919,7455,7711
738,11512,11512,11550,3994,6139,6783,7007,7147,4054,6571,7155,7651,7975
739,10914,10914,11243,4018,6115,6819,7011,7167,3930,6463,7015,7511,7683
740,11837,11837,11584,3992,6099,6619,7111,7147,4144,6263,6935,7591,7867
741,10565,10565,11029,4192,6083,6787,6991,7135,4244,6523,6963,7439,7591
742,10451,10451,10161,4140,6159,6843,7167,7211,4484,6507,7123,7623,7787
743,8839,8839,9240,4556,6247,6959,7275,7463,4684,6599,7019,7403,7639
744,9487,9487,9340,4760,6231,6883,7603,7807,4952,6771,7427,8139,8423
745,9194,9194,9052,5280,6447,6755,7907,8127,5444,6735,7407,8071,8199
746,9422,9422,9221,5524,6563,6947,8239,8431,5768,6839,7279,8255,8463
747,9057,9057,9321,5712,6771,7111,8735,8951,5840,7191,7919,9031,9231
748,9125,9125,8890,5724,6791,7623,8871,8959,5692,7351,8107,9303,9695
749,8597,8597,9046,5772,6803,8015,9399,9431,6016,7127,7963,10087,10359
750,9637,9637,9168,5828,6819,8083,9671,9783,6196,7307,8255,10127,10399
751,9286,9286,9741,5844,6619,8135,10015,10247,6056,6979,8495,10167,10407
752,9722,9722,9369,5760,6779,8359,10247,10399,6060,7083,8759,10159,10399
753,9107,9107,9380,5948,6767,8271,10047,10511,5848,7031,8543,9935,10391
754,9294,9294,9137,5900,6723,8359,10111,10599,6156,7287,8599,10231,10615
755,9402,9402,9500,5892,6851,8279,10311,10359,5916,7119,8591,10735,10999
756,8754,8754,9070,5664,6703,8335,10087,10327,5716,6947,8655,11063,11287
757,9852,9852,9639,5876,6459,8223,10239,10519,5728,6891,8911,10079,10319
758,9184,9184,9003,5692,6555,8135,10111,10375,5724,6839,7967,10575,11071
759,9572,9572,9289,5728,6683,8231,10295,10559,5568,7123,8735,10631,10879
760,8922,8922,9213,5944,6587,8239,10303,10559,6068,7207,8043,10663,10919
761,9469,9469,9239,5712,6515,8031,10295,10567,5828,6823,8091,10935,11191
762,9177,9177,9502,5728,6811,8223,10399,10639,6004,7107,8351,10775,11255
763,8982,8982,9141,5764,6731,8343,10383,10639,5776,7071,8431,10815,11071
764,9415,9415,9311,5972,6551,8039,10343,10591,5760,7083,8655,10823,11095
765,9508,9508,9254,5712,6727,8495,10151,10383,5536,7151,8695,10839,11055
766,9396,9396,9246,5928,6711,8295,10119,10367,5780,7179,8743,10879,10903
767,9179,9179,9385,5712,6735,8239,10295,10543,5568,6983,8311,10663,10855
768,9617,9617,9476,5760,6695,8059,10079,10335,5696,7139,8567,10631,10879
769,9531,9531,9470,5924,6623,8287,10023,10263,5972,7071,8343,10383,10647
770,8813,8813,8945,5924,6623,8231,10263,10495,5728,7047,8375,10631,10887
771,8694,8694,8837,5772,6731,8247,10015,10271,6020,7131,8199,10255,10479
772,9517,9517,9506,5728,6651,8271,10287,10527,5540,6927,8695,10303,10719
773,9570,9570,9281,5788,6691,8271,10255,10271,5804,6975,8743,10055,10519
774,9063,9063,9295,5952,6723,8487,10279,10503,6088,7235,8791,10111,10543
775,9785,9785,9509,5996,6715,8327,10303,10535,5912,6999,8815,10399,10423
776,9574,9574,9706,5688,6723,8279,10247,10511,5696,7075,8083,10903,11367
777,9586,9586,9423,5704,6627,8015,10039,10303,5892,7251,8351,10879,11135
778,8625,8625,9228,5664,6671,8247,10519,10551,5704,7059,8399,10911,11167
779,9514,9514,9256,5720,6659,8239,10071,10311,5532,7139,8423,10679,10927
780,9527,9527,9613,5840,6631,7999,10055,10279,5728,6975,8695,10487,10743
781,9549,9549,9455,5640,6579,8183,10063,10295,5776,6895,8199,10487,10727
782,9395,9395,9717,5632,6531,8151,9719,9999,5820,7003,8447,10247,10487
783,9810,9810,9524,5608,6559,7875,9935,10207,5792,6791,7951,10231,10519
784,9534,9534,9487,5768,6583,8103,9903,10175,5992,6899,8199,10271,10719
785,9681,9681,9824,5516,6527,8131,9847,10119,5816,6927,8415,10271,10511
786,10079,10079,10030,5504,6263,7963,9583,9855,5584,6811,8171,10015,10479
787,9504,9504,9616,5664,6459,7731,9575,9799,5520,6719,7927,9983,10215
788,8382,8382,8761,5524,6339,8011,10039,10119,5804,6911,7967,9767,10071
789,9458,9458,8998,5868,6619,8231,9855,10111,5668,7127,8711,10175,10423
790,9662,9662,9532,5724,6647,7995,9943,10183,5980,7051,8439,10671,11135
791,9533,9533,9455,5728,6667,7995,9903,10167,5732,7091,8191,10431,10887
792,9193,9193,9408,5936,6543,7763,9919,10159,6016,7119,8231,10439,10695
793,9421,9421,9376,5848,6739,7823,9727,9919,6040,7155,8455,10247,10463
794,9181,9181,9151,5748,6759,8059,9975,9983,5868,7059,8775,10319,10471
795,9382,9382,9382,5720,6707,8199,9831,10055,5888,7279,8351,10103,10351
796,9797,9797,9473,5916,6727,8231,10095,10135,6172,7227,8591,10111,10143
797,8836,8836,9278,5716,6735,8187,9935,10183,5964,7239,8423,9903,10159
798,8725,8725,8742,5952,6635,8035,9535,9799,5760,6991,8263,9959,10223
799,9825,9825,9858,5792,6739,8287,9783,10039,6036,7151,8743,9975,10239
800,10027,10027,9881,5700,6751,8043,9767,9967,6000,7147,8239,10479,10743
801,9386,9386,9731,5652,6663,8231,9767,10047,5768,7011,8503,10223,10687
802,9730,9730,9362,5608,6611,8223,9759,9999,5788,6927,8735,10215,10455
803,9459,9459,9484,5584,6503,7887,10023,10231,5796,6927,8023,9991,10455
804,9778,9778,9805,5528,6579,7675,9975,10207,5560,6903,8311,9767,10031
805,9203,9203,9164,5600,6567,7883,9943,10191,5848,7007,8319,9783,10063
806,9544,9544,9449,5844,6607,7631,9487,9727,5932,7071,8127,10111,10359
807,9291,9291,9235,5856,6667,7879,9967,10215,5924,7147,8151,10607,10871
808,9804,9804,9468,5692,6655,7663,9903,10135,5680,7211,8127,10631,11079
809,9590,9590,9737,5864,6643,7915,9927,10175,5940,7079,8431,10623,10863
810,8458,8458,9373,5828,6835,7939,10159,10399,5688,7067,8639,10439,10639
811,9907,9907,9349,5628,6647,8135,9999,10215,5520,7091,8155,10175,10431
812,8744,8744,8690,5612,6619,7699,10015,10239,5780,6979,7735,9959,10215
813,9458,9458,9580,5868,6743,8171,10215,10279,6088,7211,8043,10247,10439
814,9577,9577,9045,5888,6667,8183,10271,10479,5912,7243,8375,10079,10511
815,9057,9057,9913,5724,6699,8215,9999,10311,5884,7243,8623,10319,10343
816,10160,10160,9765,5728,6867,7975,9975,10199,6160,7163,8351,10599,10863
817,9609,9609,9606,5884,6675,7907,9991,10223,6144,7107,8351,10535,10791
818,9531,9531,9392,5688,6691,7707,9959,10231,5948,7159,8375,10351,10599
819,9636,9636,9794,5860,6627,7935,9951,10199,5928,6983,8399,10343,10583
820,9803,9803,9639,5564,6587,7883,9895,10207,5688,6843,8107,10311,10599
821,9677,9677,9722,5564,6527,7859,9927,10159,5452,7075,7931,10119,10559
822,9493,9493,9513,5748,6511,7707,10111,10167,5872,6967,7863,10079,10319
823,8918,8918,8948,5580,6567,7567,9919,10359,5440,6999,7903,10135,10159
824,9103,9103,9282,5576,6563,7811,9823,10079,5464,7083,7927,9919,10391
825,9856,9856,9611,5556,6571,7847,9863,10103,5740,7059,8179,10167,10423
826,9388,9388,9369,5596,6579,7803,10071,10303,5508,7027,8239,10695,10951
827,9608,9608,9720,5836,6611,7579,10103,10135,5756,7079,8215,10447,10927
828,8908,8908,9015,5628,6647,7819,10111,10343,5824,7127,8463,10719,11007
829,9815,9815,9874,5828,6647,8103,10111,10359,5808,7131,8023,10719,10975
830,9455,9455,9338,5560,6575,7899,10103,10335,5552,7135,8455,10727,10975
831,9618,9618,9632,5764,6679,8111,10119,10367,6020,6955,8479,10727,10991
832,9824,9824,9333,5576,6659,8039,9895,10143,5808,7027,8503,10719,10967
833,8591,8591,9136,5632,6635,8091,10143,10183,5628,6995,8343,10751,10775
834,9596,9596,9228,5856,6795,7919,10135,10239,5652,7227,8151,10583,10839
835,9581,9581,9691,5880,6803,8151,9959,10199,5912,7291,8399,10607,10847
836,8505,8505,8539,5896,6799,8179,10007,10199,5696,7107,8647,10439,10631
837,9349,9349,9546,5968,6747,7983,10255,10503,6004,7139,8703,10447,10703
838,9543,9543,9129,5768,6907,8247,10199,10295,5812,7407,8751,10463,10479
839,9658,9658,9788,5692,6983,8271,10295,10535,5608,7195,8335,10255,10519
840,8752,8752,9036,5936,6943,8303,10311,10343,6108,7195,8319,10983,11055
841,9663,9663,9512,5704,6743,8019,10335,10383,5920,7235,8383,11079,11343
842,10524,10524,10979,156,6927,8255,10335,10599,141,7039,8607,11175,11335
843,16370,16370,15968,297,6063,7559,9695,10479,434,6291,7723,9991,10127
844,15328,15328,15496,1183,4919,6159,8679,8815,1436,5203,6647,8935,9543
845,16038,16038,16228,2120,4017,5499,7391,7871,2488,4263,5823,7847,8463
846,15660,15660,15361,3040,3649,4495,6231,6747,3162,4119,4747,6623,6775
847,15804,15804,15889,3180,4159,4523,5327,5459,3350,4651,4983,5547,5675
848,15298,15298,15317,3252,4251,4651,4839,4875,3316,4691,5059,5483,5671
849,15732,15732,15578,3304,4251,4615,4879,4895,3346,4635,4947,5335,5483
850,15391,15391,15847,3174,4327,4703,4851,4975,3244,4635,4975,5447,5643
851,15613,15613,15239,3242,4239,4711,4891,5011,3186,4771,5091,5455,5695
852,14766,14766,15036,3256,4283,4767,5011,5039,3258,4787,5171,5715,5843
853,15200,15200,14906,3304,4331,4847,5087,5139,3510,4755,5175,5643,5795
854,15281,15281,15338,3484,4303,4827,5175,5307,3478,4771,5099,5539,5739
855,15254,15254,15271,3478,4287,4927,5211,5335,3538,4787,5447,5943,6187
856,15465,15465,15380,3478,4303,4935,5095,5219,3488,4807,5115,5599,5755
857,15836,15836,15667,3292,4267,4823,5175,5211,3430,4787,5139,5599,5767
858,15157,15157,15235,3254,4203,4867,5063,5179,3434,4787,5115,5535,5667
859,15401,15401,15852,3392,4279,4827,5099,5247,3482,4831,5311,5843,5931
860,15521,15521,15173,3470,4239,4795,5183,5207,3308,4775,5143,5735,5867
861,14780,14780,15324,3396,4175,4799,5183,5215,3372,4727,5203,5807,5951
862,12874,12874,12412,3398,4331,5063,5339,5495,3478,4891,5411,6107,6263
863,14267,14267,14058,3826,4307,5083,5575,5687,3862,4811,5587,6075,6295
864,14966,14966,14972,3828,4395,5227,5535,5659,3874,4975,5719,6271,6327
865,14276,14276,14797,3838,4479,5323,5671,5751,3796,4963,5767,6287,6403
866,14547,14547,13768,3712,4631,5319,5815,5851,3642,4975,5599,6147,6303
867,14765,14765,14887,3698,4411,5447,5787,5983,3682,4967,5755,6279,6447
868,14090,14090,14161,3732,4327,5283,5707,5887,3886,4875,5595,6163,6331
869,14346,14346,14235,3874,4299,5287,5735,5871,3844,4779,5755,6255,6451
870,14184,14184,14710,3710,4399,5351,5783,5911,3724,4799,5671,6371,6511
871,14733,14733,14419,3720,4523,5359,5783,5839,3720,4927,5827,6371,6639
872,13774,13774,14303,3708,4655,5407,5783,5815,3590,4771,5847,6415,6519
873,14483,14483,13888,3706,4523,5395,5811,5959,3776,4939,5887,6463,6687
874,12969,12969,13246,3842,4587,5375,5819,5847,3930,4927,5843,6543,6707
875,13654,13654,13544,3896,4743,5475,5899,5919,3980,5079,5743,6279,6399
876,14501,14501,14160,3906,4759,5471,5883,6075,3992,4891,5727,6235,6451
877,13938,13938,14069,3900,4659,5527,5959,6095,3910,5035,5903,6419,6607
878,14459,14459,14589,3740,4815,5543,5983,6055,3820,5215,5935,6427,6651
879,13599,13599,13924,3752,4731,5523,5903,5955,3812,5095,5975,6551,6671
880,14283,14283,14295,3754,4731,5527,5919,6091,3802,4967,5739,6643,6811
881,14220,14220,13822,3704,4719,5419,5823,5855,3872,4975,5671,6195,6283
882,14106,14106,14117,3782,4723,5399,5819,5951,3784,5051,5735,6247,6355
883,14818,14818,14726,3750,4695,5391,5779,5839,3842,5023,5819,6351,6467
884,14659,14659,14511,3676,4631,5407,5791,5819,3820,5011,5795,6315,6467
885,14388,14388,14570,3706,4607,5343,5787,5843,3766,5147,5755,6323,6479
886,14313,14313,14426,3706,4587,5315,5755,5911,3756,4887,5727,6439,6591
887,14175,14175,14322,3822,4511,5259,5707,5839,3754,4987,5787,6319,6583
888,13972,13972,13788,3770,4575,5291,5723,5759,3776,5103,5755,6459,6615
889,13951,13951,14311,3730,4611,5315,5747,5887,3662,5031,5631,6139,6267
890,14610,14610,14346,3832,4595,5339,5731,5855,3858,5123,5567,6091,6271
891,13949,13949,13752,3822,4563,5367,5699,5931,3878,5127,5695,6227,6419
892,14507,14507,14257,3844,4555,5407,5695,5831,3888,4887,5783,6283,6367
893,14338,14338,14516,3682,4651,5299,5835,5967,3842,5207,5803,6439,6571
894,14012,14012,14501,3678,4779,5419,5847,5875,3738,5243,5911,6467,6639
895,14573,14573,14825,3478,4831,5427,5851,5991,3808,5107,5727,6523,6815
896,14838,14838,14499,3514,4711,5415,5863,5995,3620,5127,5879,6531,6831
897,13989,13989,13932,3522,4771,5375,5843,5883,3770,4999,5739,6291,6335
898,14579,14579,14396,3616,4759,5383,5843,5863,3646,4987,5739,6303,6467
899,14443,14443,14290,3614,4739,5371,5791,5967,3508,4991,5735,6291,6339
900,14583,14583,14739,3620,4855,5331,5815,5943,3798,5067,5599,6179,6459
901,14574,14574,14771,3400,4843,5331,5747,5799,3382,5139,5731,6315,6579
902,14410,14410,14186,2950,4727,5307,5631,5767,3188,5167,5855,6347,6451
903,14397,14397,14448,3074,4747,5311,5627,5755,3438,5131,5755,6351,6487
904,14515,14515,14573,3374,4583,5331,5751,5907,3478,5075,5835,6387,6647
905,14493,14493,14372,3390,4735,5347,5751,5899,3488,5055,5663,6223,6527
906,13976,13976,14644,3620,4783,5339,5667,5775,3848,5055,5603,6103,6247
907,14691,14691,14637,3628,4739,5379,5779,5835,3800,4919,5627,6143,6303
908,14782,14782,14571,3746,4771,5323,5671,5903,3774,4939,5703,6267,6419
909,14586,14586,14629,3606,4999,5247,5759,5883,3634,5339,5843,6303,6711
910,14577,14577,14813,3562,4851,5295,5583,5719,3344,5199,5691,6223,6371
911,14555,14555,14320,3440,4723,5271,5703,5719,3448,4931,5727,6379,6527
912,14678,14678,14404,3686,4831,5247,5691,5835,3598,5047,5507,6091,6659
913,14402,14402,14749,3814,4675,5231,5527,5647,3808,4903,5491,5963,6091
914,14786,14786,14787,3590,4611,5243,5543,5663,3610,4839,5547,6123,6251
915,14770,14770,14531,3842,4699,5311,5711,5855,3848,4935,5671,6155,6307
916,14815,14815,14367,3898,4303,5179,5735,5875,3872,4683,5619,6167,6323
917,14369,14369,14309,3892,4231,5371,5651,5783,3846,4815,5767,6319,6359
918,14597,14597,14941,3770,4207,5359,5643,5791,3872,4859,5763,6339,6387
919,14360,14360,14231,3874,4383,5391,5703,5815,3874,4895,5655,6203,6367
920,14686,14686,14558,3896,4375,5335,5675,5827,3784,5063,5707,6239,6395
921,13965,13965,14315,3884,4447,5375,5655,5799,4060,5035,5823,6287,6419
922,15070,15070,15236,3896,4471,5243,5567,5775,3906,5079,5631,6123,6359
923,15095,15095,14755,3810,4539,5191,5471,5559,4080,5011,5623,6143,6271
924,14316,14316,14024,3828,4555,5219,5499,5647,3916,5007,5635,6163,6347
925,13818,13818,14343,3860,4719,5283,5615,5647,3886,5043,5679,6139,6291
926,13978,13978,14203,3868,4591,5223,5403,5643,4104,5099,5607,6039,6299
927,14247,14247,14180,3934,4743,5243,5419,5531,3824,5231,5607,6051,6187
928,14397,14397,14402,3898,4819,5199,5379,5487,3830,5235,5623,6051,6271
929,14227,14227,14418,3868,4807,5179,5347,5459,3822,5303,5643,6123,6279
930,14599,14599,14662,3862,4831,5039,5311,5439,3978,5227,5531,5983,6139
931,14560,14560,14382,3848,4843,5015,5335,5435,3968,5203,5583,6127,6299
932,14860,14860,14751,3818,4723,5007,5367,5479,3944,5091,5467,5995,6159
933,14300,14300,13952,3750,4735,5027,5303,5431,3994,4987,5355,5887,6143
934,14329,14329,14328,3908,4647,5063,5347,5459,4042,5131,5499,6055,6219
935,12482,12482,12485,3896,4779,5095,5475,5627,3810,5171,5455,6031,6215
936,14448,14448,14500,4066,4843,5219,5487,5607,4204,5207,5567,5947,6207
937,14753,14753,14627,4048,4843,5219,5503,5623,4096,5191,5591,6103,6259
938,13856,13856,14495,4060,4799,5215,5555,5667,3976,5259,5651,6163,6419
939,14351,14351,14344,3806,4907,5135,5627,5667,3990,5331,5663,6163,6427
940,14672,14672,14123,3948,4731,5079,5647,5687,4038,5031,5491,6351,6599
941,14747,14747,14629,3666,4683,5071,5399,5515,3750,5127,5559,6051,6187
942,14490,14490,14267,3816,4679,5267,5503,5559,3830,5035,5735,6227,6367
943,14344,14344,14641,3626,4659,5327,5583,5711,4024,5187,5639,6131,6275
944,14671,14671,14587,3752,4787,5223,5483,5599,3768,5271,5651,6095,6355
945,14793,14793,14941,3846,4695,5095,5399,5427,3766,5115,5423,5847,6039
946,14458,14458,15066,3802,4667,5055,5267,5383,3726,5191,5527,6035,6287
947,15131,15131,14540,3806,4699,4939,5199,5235,3710,5047,5367,5731,6007
948,14509,14509,14425,3820,4699,4959,5275,5387,3750,5091,5419,5923,6191
949,14231,14231,14365,3846,4695,4971,5239,5271,3760,5247,5571,6047,6215
950,14888,14888,14746,3884,4691,4983,5263,5303,4044,5071,5395,5779,5943
951,14294,14294,14272,3908,4707,4999,5287,5411,4038,5103,5439,5939,6187
952,14714,14714,14650,3860,4783,4991,5323,5443,3746,5091,5411,5775,6031
953,14328,14328,14350,3902,4715,5075,5311,5439,3886,5159,5547,6047,6207
954,14975,14975,14954,3856,4579,5135,5363,5439,3894,5063,5463,5903,6007
955,14304,14304,14488,3806,4575,5211,5411,5471,3890,4867,5707,6203,6419
956,14557,14557,14400,3876,4495,5271,5583,5723,3852,4935,5811,6319,6579
957,14130,14130,14344,3952,4583,5311,5603,5723,4008,5003,5799,6335,6595
958,13894,13894,14379,4030,4739,5331,5615,5751,4204,5167,5703,6263,6467
959,14386,14386,14329,4030,4663,5343,5507,5775,4108,5215,5703,6163,6407
960,14586,14586,14671,4022,4663,5307,5499,5619,3954,5219,5583,6071,6211
961,14511,14511,14388,4012,4647,5295,5503,5611,3970,5139,5687,6219,6315
962,13917,13917,13311,4034,4827,5347,5527,5631,4304,5291,5771,6219,6387
963,13473,13473,14136,3994,4715,5399,5579,5707,4188,5227,5715,6271,6535
964,14525,14525,14160,3984,4875,5303,5591,5715,4096,5271,5647,6319,6583
965,14033,14033,13658,4120,4879,5327,5595,5739,4104,5235,5655,6199,6443
966,14634,14634,14854,3960,4927,5211,5599,5743,4124,5307,5615,6215,6619
967,14060,14060,14140,3918,4987,5279,5583,5623,3878,5295,5683,6211,6375
968,14357,14357,14267,3892,4907,5219,5519,5563,3862,5175,5579,6111,6503
969,13892,13892,14334,3764,5051,5239,5515,5627,3752,5379,5787,6239,6403
970,14534,14534,14450,3622,5067,5243,5463,5499,3606,5467,5839,6279,6403
971,14405,14405,14576,3192,5043,5335,5523,5619,3474,5387,5819,6279,6419
972,14644,14644,14675,3212,5063,5351,5567,5687,3370,5355,5815,6275,6443
973,14668,14668,14565,3360,4907,5331,5515,5647,3484,5367,5743,6255,6407
974,14549,14549,14128,3360,4847,5327,5631,5767,3650,5423,5843,6331,6539
975,14559,14559,14658,3480,4807,5339,5739,5895,3388,5327,5739,6299,6579
976,14408,14408,14150,3110,4763,5371,5791,5907,3306,5231,5743,6439,6723
977,13677,13677,14181,3230,4831,5515,5827,5855,3308,5391,5795,6263,6415
978,14596,14596,14650,3086,4883,5431,5815,5843,3186,5387,5815,6235,6367
979,14544,14544,14438,3210,4975,5399,5803,5959,3318,5419,5811,6291,6391
980,14456,14456,14550,3196,5075,5443,5791,5831,3452,5499,5851,6287,6423
981,14358,14358,14515,3308,5035,5351,5631,5835,3210,5359,5803,6259,6415
982,14541,14541,14153,3416,4975,5407,5759,5895,3330,5475,5863,6395,6515
983,14935,14935,14561,3410,4943,5463,5731,5755,3434,5339,5775,6231,6499
984,14609,14609,14663,3606,4911,5319,5499,5599,3718,5367,5715,6211,6287
985,14107,14107,14191,3732,4947,5243,5459,5587,3916,5367,5707,6147,6275
986,13724,13724,13955,3976,4843,5243,5423,5511,4078,5351,5735,6143,6263
987,14478,14478,14623,4036,4855,5095,5511,5547,4096,5319,5699,6139,6415
988,14122,14122,14127,4094,4787,5103,5519,5595,4112,5347,5671,6175,6423
989,14188,14188,14233,4064,4895,5215,5511,5631,3962,5347,5707,6291,6439
990,14306,14306,14131,4038,4779,5255,5619,5651,3980,5147,5707,6323,6579
991,14043,14043,13844,4036,4683,5383,5643,5703,4144,5199,5783,6447,6615
992,14309,14309,14261,4046,4675,5483,5699,5827,4148,5295,5771,6259,6523
993,13974,13974,14545,3944,4687,5547,5751,5871,4040,5191,5683,6155,6403
994,14271,14271,13592,3976,4655,5467,5727,5879,4120,5115,5835,6315,6363
995,12809,12809,12982,4006,4715,5563,5779,5843,4180,5127,5907,6475,6631
996,14586,14586,14222,4100,4787,5583,5843,5903,4244,5235,5859,6347,6471
997,14321,14321,14559,4132,4747,5535,5835,5927,4034,5275,5923,6467,6619
998,14177,14177,14271,4216,4783,5563,5823,5847,4168,5299,6051,6587,6659
999,14429,14429,14238,4054,4755,5635,5923,5955,4082,5187,5979,6503,6619
1000,14003,14003,14621,4056,4783,5639,5919,5959,4056,5195,6007,6563,6703
1001,14672,14672,14471,4056,4587,5519,5887,6055,3948,5067,6031,6691,6835
1002,14692,14692,14472,3954,4567,5551,5751,6003,3984,4979,6035,6603,6755
1003,13204,13204,13928,3988,4683,5623,5899,6063,4056,5055,6087,6759,6919
1004,14709,14709,14473,4128,4527,5503,5783,5931,4068,5103,5867,6395,6583
1005,14741,14741,14621,4100,4563,5463,5747,5899,4184,5083,5827,6307,6427
