TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
572,8409,8409,8230,15840,19343,21151,22879,22911,15440,19823,20447,22287,22303,node0
573,7723,7723,8020,14912,18895,20255,21855,22303,15368,18719,20559,22831,22879,node0
574,9277,9277,9126,15224,19631,20911,22335,22671,15336,19583,20879,22415,23295,node0
575,9637,9637,8711,15256,18639,20463,22095,22623,15800,19391,20479,22511,22783,node0
576,7730,7730,8055,15240,18623,20527,22127,22623,14664,18975,21007,23039,23535,node0
577,7883,7883,8079,14832,19119,20159,21727,23103,14832,19119,20447,22591,22671,node0
578,7951,7951,7804,15248,18687,20063,22591,22655,15200,19071,20127,23023,23311,node0
579,8795,8795,8764,14736,19167,20127,22031,22031,15088,19407,20607,22495,22799,node0
580,8206,8206,7978,15184,19519,21071,22495,22527,15480,19935,20639,22447,22863,node0
581,8232,8232,9143,15224,19199,20575,22511,22511,15544,19503,21039,22879,23087,node0
582,7670,7670,7068,15336,19599,20239,21647,21679,15656,19583,20415,22159,22575,node0
583,8353,8353,8287,15320,19135,20671,22111,22591,15056,19503,20991,22063,23039,node0
584,7647,7647,7979,15336,19695,20655,21743,21759,15072,19567,20607,22463,22527,node0
585,8125,8125,7539,15448,18927,20399,22815,22847,15104,19647,20783,22895,23311,node0
586,5957,5957,6723,15952,19999,21439,21951,21967,15296,19295,21535,22687,22703,node0
587,7635,7635,7772,14896,19599,21071,22495,22943,15760,19807,20863,22751,23231,node0
588,8321,8321,8035,15320,19391,20975,22079,22511,15784,19775,20847,22671,22767,node0
589,7440,7440,7695,15616,20175,21119,22671,22703,15960,20367,21343,23279,23455,node0
590,8122,8122,7645,15696,19679,21551,22559,23119,15896,19343,21695,22431,22751,node0
591,8067,8067,8049,15264,19487,20479,23151,23199,14896,19839,21151,22319,22991,node0
592,7343,7343,7469,15352,20079,21583,22671,22703,14976,19695,21871,23023,23391,node0
593,7579,7579,7466,15816,19103,21087,23199,23199,15592,19983,21679,22655,23087,node0
594,7729,7729,7833,15880,20191,21679,22559,23375,15592,20303,21791,22991,23103,node0
595,8082,8082,8064,16040,20351,21151,23199,23663,15592,20111,21343,23519,24015,node0
596,8000,8000,8116,16144,20431,21439,22719,23695,16088,20479,21535,23279,23567,node0
597,7354,7354,7233,16576,20383,21551,23359,23407,15200,20127,21887,22511,22591,node0
598,7352,7352,7381,15648,19999,22015,22879,23407,15672,20687,21519,23119,23311,node0
599,7752,7752,7543,16272,21023,21599,23119,23663,15760,20671,21951,22575,23759,node0
600,7357,7357,7389,16288,20223,21327,23199,23231,15880,20559,21471,22943,23375,node0
601,7883,7883,8232,15632,20735,22287,23055,23727,15880,20799,21935,23295,23471,node0
602,7430,7430,7423,15712,20927,21647,23391,23455,15912,20751,21999,24047,24431,node0
603,7594,7594,7513,16216,20447,22239,23983,24015,16072,20367,22255,23167,24543,node0
604,9031,9031,8423,15720,20335,21743,23023,23919,16088,20559,21631,23711,24271,node0
605,8080,8080,8541,15480,20799,21855,23119,23343,15392,20575,21951,23327,23791,node0
606,7605,7605,8095,16000,20671,21871,23199,23807,15984,20367,22303,23231,24143,node0
607,8020,8020,7482,15984,20095,21279,23311,23695,15888,20495,21663,23295,23775,node0
608,8537,8537,8757,15896,20495,22111,23071,23775,15600,20367,21775,23071,23471,node0
609,7805,7805,7552,15872,20607,21183,23199,23695,15960,20607,21551,23343,23663,node0
610,7466,7466,7667,15480,20111,21679,23023,23759,15000,20895,21567,22479,23087,node0
611,7696,7696,7461,15976,20655,21535,23247,23327,15576,20399,21999,23295,23551,node0
612,7697,7697,7893,16016,20671,22303,23807,24399,15784,20575,22431,23247,24015,node0
613,7868,7868,7474,15472,20559,21647,22815,23231,15672,20847,21839,23487,23583,node0
614,8683,8683,8828,15368,19519,21359,23087,23727,15664,19839,21647,23311,23775,node0
615,8676,8676,8875,15632,19967,21919,23535,23567,16032,19759,21503,23423,24255,node0
616,7722,7722,7627,15224,20031,21023,22479,22511,15088,20287,21631,23487,23551,node0
617,7992,7992,8184,15640,20415,21455,22991,23503,15616,20031,21311,23119,23983,node0
618,7694,7694,7430,15680,19407,21423,22591,22639,16128,20127,21359,23071,23615,node0
619,6989,6989,7317,15696,20351,21519,23167,23615,15688,19599,21487,23775,24463,node0
620,8348,8348,8130,15328,19823,20895,22431,22463,15912,19807,21103,22463,22639,node0
621,8446,8446,8482,15304,19759,20895,22895,22959,15192,19919,21567,22591,22991,node0
622,7460,7460,7720,15752,20271,21823,22783,22847,15976,19519,21855,23135,23647,node0
623,7746,7746,7648,16272,0,0,0,0,15296,20015,21439,22671,23919,node0
624,8317,8317,8176,15368,19407,20879,22847,23391,15448,19231,21343,23151,23375,node0
625,7834,7834,7847,15816,19407,21343,22271,23055,15768,19759,21455,22447,22751,node0
626,7984,7984,8047,15752,19455,21407,23279,23327,15808,19535,21359,23231,23711,node0
627,8146,8146,7699,15264,19439,20959,22495,23775,14872,19887,21295,22447,23775,node0
628,7374,7374,8006,15712,19967,21535,23039,23071,15472,20383,21887,22991,23551,node0
629,8424,8424,8062,15704,20015,21455,22895,23455,15752,19631,21439,23231,23743,node0
630,7943,7943,8162,15816,19327,21455,21983,23407,15568,20111,21871,22591,23823,node0
631,7843,7843,7607,15864,20335,20959,22543,22767,15608,19551,21455,23311,23471,node0
632,8052,8052,8344,15744,19823,21343,23007,23487,15712,19807,20959,22527,23935,node0
633,8400,8400,8006,15712,19711,21151,22783,23279,15352,19887,21231,23199,23455,node0
634,8282,8282,8449,15664,19759,20671,21663,23695,15328,19951,21007,22255,23807,node0
635,8799,8799,8762,15504,19599,21119,22495,22975,15248,19583,21167,22671,23119,node0
636,7924,7924,8030,16008,20111,21551,22383,22383,15296,19839,20639,22575,23023,node0
637,7786,7786,7990,15096,19087,21119,22719,23151,15336,19487,21407,22767,23119,node0
638,7812,7812,8174,15096,19599,21727,22607,22607,15784,20015,20911,23183,23199,node0
639,7998,7998,7900,15048,20047,21103,22719,23215,15352,19855,21263,22335,23679,node0
640,8147,8147,8229,15576,19103,20607,22559,23055,16288,19215,20879,22319,22735,node0
641,8523,8523,8173,14952,19983,21535,22863,23023,14792,19919,21631,22767,23343,node0
642,7837,7837,7606,15424,19391,20511,22479,22911,15336,19903,21215,22271,23119,node0
643,9298,9298,9081,14760,19807,20911,21903,22335,15200,19679,20735,22511,22719,node0
644,7993,7993,8102,15248,19343,20863,22415,22895,15192,19903,21103,22783,23087,node0
645,7563,7563,7803,14792,19711,20799,21935,22447,15672,19583,20815,22047,22223,node0
646,8191,8191,8036,15320,19759,21167,22463,23375,15728,19903,21567,22319,23023,node0
647,7980,7980,7895,15344,20063,20847,22271,22335,14704,20111,21327,22479,22623,node0
648,8661,8661,8631,14808,19327,21199,21791,22719,15128,19535,21071,22191,22559,node0
649,7480,7480,7618,15832,19759,20767,22255,22319,15272,19471,21327,23007,23199,node0
650,7526,7526,7567,15456,19775,20815,22287,22879,15280,19791,20911,22095,22495,node0
651,9356,9356,8886,14920,19567,21071,22127,22591,14960,19711,21007,22159,22895,node0
652,8077,8077,8996,15376,18255,20511,22015,22047,15464,18575,21231,22431,22575,node0
653,8013,8013,7663,15008,19631,20591,22527,23007,15656,19711,20703,22063,23007,node0
654,8385,8385,8522,15280,19535,20703,22015,22079,14680,19647,21087,22399,22559,node0
655,7600,7600,7667,14880,19807,20639,22543,22591,14712,19919,20991,21487,23007,node0
656,9169,9169,8792,15280,19551,21007,22047,22511,15056,19439,20783,22239,22511,node0
657,8735,8735,8521,14792,19599,20415,21663,21999,15008,19711,20543,21567,21759,node0
658,7162,7162,7605,15288,19311,20495,22143,22559,15104,19839,20479,22015,22463,node0
659,9329,9329,8856,14744,19135,20783,21919,22383,14984,19551,20895,22015,22495,node0
660,8826,8826,8675,15664,19503,20287,21823,22415,15416,19951,20847,21615,22015,node0
661,7784,7784,7561,15240,19007,20511,21903,22351,15952,19423,20623,22431,22623,node0
662,8168,8168,8493,15232,19503,20895,22367,22367,15024,19151,20863,21663,22895,node0
663,8379,8379,8329,15336,19247,20383,21951,22463,15008,19423,20399,22095,22207,node0
664,7811,7811,7898,15792,19535,20607,21919,22031,15168,19151,20847,21855,22319,node0
665,7554,7554,7756,15200,19231,20879,22063,22527,15200,19695,20591,22063,22815,node0
666,8252,8252,8401,15344,19039,20511,21567,22031,14488,19295,20639,21919,22175,node0
667,8441,8441,8668,14800,19199,20351,21487,21551,14952,19183,20831,21583,21727,node0
668,7916,7916,7477,15736,19023,21071,22047,22543,15688,19343,20655,22095,22415,node0
669,8023,8023,7943,15392,19151,20447,21631,21999,15048,19359,20623,22447,22703,node0
670,8265,8265,8491,15352,19247,20751,22095,22591,15024,19631,20623,22095,23023,node0
671,7685,7685,7575,15568,19359,20463,22095,22415,15072,19599,20671,22175,22687,node0
672,7168,7168,7361,15872,19423,20527,22591,22623,15296,19807,20559,22399,22911,node0
673,7832,7832,7877,15520,19599,21407,22319,22527,15624,19743,21103,23247,23455,node0
674,7937,7937,7806,15704,19519,21119,21839,22831,15680,19727,21583,22463,22719,node0
675,8379,8379,8099,15592,19423,20959,22319,22815,15856,19391,21023,21807,23279,node0
676,7729,7729,7826,15680,20239,20831,21759,22255,16152,20111,21023,22271,22495,node0
677,7825,7825,7915,15656,19423,21023,21935,22431,15208,19615,20959,22287,22991,node0
678,7600,7600,7746,15208,19967,20975,22463,22527,15216,20287,21503,22591,22911,node0
679,7803,7803,7906,15688,19247,21599,23055,23071,16232,20111,21151,22335,22559,node0
680,7085,7085,7412,15784,20255,21167,22543,22543,16624,20703,20959,22895,23023,node0
681,7647,7647,7680,16320,20351,21375,23183,23215,15880,19839,21343,23455,23967,node0
682,8301,8301,7443,15888,20319,21375,22431,23711,15968,20383,21567,22783,23519,node0
683,8366,8366,8388,16432,20223,21711,22351,23375,15360,20351,21711,22479,22735,node0
684,8073,8073,8698,15288,20639,21775,23215,23295,14888,20335,21759,22879,23263,node0
685,8740,8740,8580,16160,20255,21087,22271,23087,15880,20239,21407,22335,22639,node0
686,7530,7530,7562,15736,19295,21231,23279,23327,16272,20143,21727,22847,23119,node0
687,8222,8222,8318,15640,20191,21679,22223,22271,15312,20607,21375,22383,22671,node0
688,8549,8549,8416,15128,20159,21695,22735,23151,15712,20415,21663,22831,23199,node0
689,8245,8245,8206,15528,19727,21279,22735,22751,15816,20415,22031,23439,23631,node0
690,7136,7136,7253,16040,20719,21119,23311,23327,14792,20863,21295,23903,24111,node0
691,7687,7687,7626,15248,20191,21407,22799,23903,15360,20239,21727,23023,23407,node0
692,7557,7557,7777,15704,20223,21647,23359,23407,15392,19871,21951,22463,23663,node0
693,9269,9269,8672,15144,20047,21215,22911,23359,15648,20303,21407,22959,23279,node0
694,8348,8348,8808,15472,20463,21455,22527,23215,15776,20047,21855,22655,22783,node0
695,8474,8474,8265,16416,20079,21119,23055,23103,16176,19359,21183,22607,23135,node0
696,7060,7060,7698,15960,19135,21647,22111,22127,15928,19807,20879,22879,22975,node0
697,7708,7708,7462,15424,19951,20671,22719,23231,14912,19791,20847,23407,23599,node0
698,8021,8021,7311,15000,20159,21295,22767,22815,15448,20351,21391,23007,23599,node0
699,7408,7409,7322,15624,20239,20735,22831,23359,15488,20095,21423,22575,22735,node0
700,8017,8016,8360,15264,19647,21295,22879,22911,16024,20015,21023,23151,23343,node0
701,6554,6554,6884,15808,20591,21359,23455,23519,16200,20783,21599,22271,22335,node0
702,7503,7503,7585,15512,19791,21311,22959,23007,15760,20031,21247,22783,22911,node0
703,7575,7575,7843,15952,20303,20815,23535,23583,16312,20175,21359,23375,23887,node0
704,8109,8109,8083,16016,20431,21311,22367,23999,16264,20383,21535,22847,23007,node0
705,7648,7648,7446,15624,20543,21439,22895,23407,15368,20367,21647,22959,23391,node0
706,7527,7527,7472,16128,20207,21615,23007,23071,15976,20447,21439,23999,24143,node0
707,8724,8724,8257,15616,20559,21663,23039,23535,15944,20511,21439,23327,23855,node0
708,8188,8188,8505,15680,20543,21055,22095,23551,16000,20639,21471,22639,23983,node0
709,7730,7730,7404,16184,20223,21599,23167,23167,16056,20367,21391,23007,23199,node0
710,7546,7546,7485,15840,20735,21727,23199,23663,16592,19951,21951,22687,23791,node0
711,8018,8018,7996,16320,20447,21183,22783,22863,15680,20399,21455,23023,23295,node0
712,7866,7866,8159,15272,20495,21679,22687,23295,15680,20495,21487,23231,23583,node0
713,7722,7722,7399,15800,20767,21423,23775,23807,15984,21071,21711,24159,24543,node0
714,7912,7912,8022,16672,21135,21871,22735,24223,16848,20847,21599,23279,23567,node0
715,7549,7549,7313,16720,20831,21775,23791,24287,16304,20735,22047,23727,24447,node0
716,8398,8398,8373,16128,20303,21775,22815,23311,16264,20879,22287,23487,23695,node0
717,7990,7990,8332,16592,21135,22111,23743,23791,16288,20991,22015,23279,23871,node0
718,6896,6896,7218,16448,19759,21711,23487,23519,16416,20271,22175,24303,24479,node0
719,8914,8914,8281,15936,20271,21679,23999,24415,15784,20399,21647,23695,24959,node0
720,8125,8125,8264,15912,20591,21151,23247,23775,16048,20911,21487,24031,24207,node0
721,7496,7496,7805,15400,19599,21695,22783,22815,15848,20127,21887,23295,23599,node0
722,7542,7542,7668,15504,20399,21535,23375,23903,15984,20223,22079,23839,24335,node0
723,5885,5885,7198,17024,21471,22703,22847,24431,38,18847,21263,23247,23327,node0
724,10611,10611,10521,432,20031,21359,23055,23183,544,20479,21183,22623,23791,node0
725,10186,10186,10453,1676,19775,20879,22607,23023,1769,19951,21135,22831,22975,node0
726,8599,8599,8734,2922,19599,20687,22927,22991,3042,20223,20847,23375,23823,node0
727,8800,8800,8528,3644,19263,20911,21679,21919,3888,18223,21119,21999,22415,node0
728,8840,8840,8935,4836,19599,20607,22159,22639,5152,19983,21023,21855,22207,node0
729,8360,8360,8175,5724,19135,20447,21967,21983,6088,19839,20495,22575,22623,node0
730,8672,8672,8586,6588,19887,20623,22143,22591,6996,19823,20815,21679,23439,node0
731,8914,8914,9042,7520,18895,20383,21679,21903,7948,19359,20943,21599,22063,node0
732,8220,8220,8358,8584,19327,20287,21647,22367,9096,19263,20719,22527,22975,node0
733,8135,8135,7989,8880,19279,20719,22175,22367,8544,19359,20575,22367,22415,node0
734,7994,7994,7990,9424,18895,20463,21743,21791,9432,19231,20223,21887,21919,node0
735,7934,7934,7993,8968,19343,20127,22255,22639,9048,18735,20303,20815,22399,node0
736,9310,9310,9016,8968,18575,20239,21391,21487,9400,18623,19647,21295,21711,node0
737,9180,9180,9604,9400,18959,19999,21295,21887,9232,18991,19919,21311,22095,node0
738,8482,8482,8468,9840,18815,19663,21391,21855,9704,18383,19887,21087,21567,node0
739,8296,8296,8072,9904,18239,19759,21119,21871,9632,18879,19855,21903,21967,node0
740,9069,9069,9439,9440,18575,19839,21599,22063,9536,17855,19711,21567,22415,node0
741,8594,8594,8287,9920,18047,19151,20639,21119,9992,18671,19503,21375,21855,node0
742,7970,7970,8058,9920,18511,19615,20447,21567,9432,18767,19615,20783,20815,node0
743,8792,8792,8680,9928,18783,19615,20703,20927,9952,19167,19807,20943,21327,node0
744,7731,7731,7740,10392,18415,20127,20639,20671,9952,18783,20239,20975,20991,node0
745,7883,7883,8002,9944,18991,19903,21135,21167,10416,19151,20175,20687,20815,node0
746,9029,9029,8989,10408,19007,20335,20831,21311,9808,19279,20047,21215,21695,node0
747,8222,8222,8136,10056,19487,20015,21295,21807,10272,19071,20527,21695,21727,node0
748,7974,7974,8139,10560,19055,19999,21375,21791,9752,19279,19999,22191,22639,node0
749,8644,8644,8474,10080,19055,20319,21423,22207,10200,19407,20271,21583,22207,node0
750,8041,8041,8152,10568,19135,20079,21407,21887,10232,19135,20431,21727,22095,node0
751,8727,8727,8667,10152,19071,20495,21455,21711,10624,19791,20351,21503,21983,node0
752,8057,8057,8025,10648,19599,20271,21631,22063,10704,19087,20783,21727,22479,node0
753,5860,5860,6544,0,0,0,0,0,16104,18127,18143,21151,21151,node0
754,6862,6862,6336,10976,19951,20943,22031,22463,10528,19759,20671,22399,23087,node0
755,7714,7714,7694,10616,19727,21023,22527,22639,11008,19567,20703,22479,23023,node0
756,7757,7757,7579,10840,19919,20847,21759,23151,11264,19919,20975,21791,22175,node0
757,7746,7746,7992,11496,20191,21375,22319,22863,10880,20591,21487,22911,22927,node0
758,7591,7591,7587,11104,20671,21215,22575,22607,10904,20527,21695,22783,23311,node0
759,7685,7685,7486,11104,20271,21711,22687,23135,10960,20127,21279,22671,23775,node0
760,7669,7669,7634,11272,20415,21519,22351,22383,11056,20447,21743,22943,23103,node0
761,7810,7810,8082,11296,21055,21663,22959,23471,11608,21423,22239,23647,23695,node0
762,7808,7808,7607,12000,20415,22239,23183,23231,11256,20639,21967,23599,24159,node0
763,7759,7759,7631,11640,20863,21791,22783,23727,11728,21039,21807,23119,24607,node0
764,7752,7752,8367,11360,21247,21903,23375,23391,11384,21279,22063,23599,24191,node0
765,7988,7988,7613,11368,21439,22447,22975,23871,11432,21599,22191,23471,23503,node0
766,7534,7534,7310,11320,21151,22527,24015,24063,10984,21279,22511,23983,24303,node0
767,7316,7316,7553,11240,21599,22127,23007,23055,11872,21599,22159,23327,23359,node0
768,6944,6944,6930,11640,20719,22527,23471,23535,11408,21103,22543,23487,23839,node0
769,7468,7468,7596,11576,21231,22207,23231,24047,11480,21711,22767,23855,23871,node0
770,7233,7233,7239,11128,21375,22703,24191,24239,11496,21999,22767,24383,24415,node0
771,7426,7426,7145,11608,21839,22799,23359,23407,11144,21791,22863,23983,24015,node0
772,7386,7386,7647,11024,21583,22911,23919,24367,11128,21871,22559,23407,24527,node0
773,8011,8011,7726,11480,21599,22127,23967,24015,11184,21823,22719,24031,24063,node0
774,7308,7308,7742,11544,20831,23103,23743,24575,10792,21135,22943,24191,24223,node0
775,7680,7680,7532,11136,21375,22623,24767,24815,11320,21183,23295,24751,25263,node0
776,7623,7623,7400,11096,21311,22383,24175,25295,11416,21647,22543,24447,24895,node0
777,7549,7549,7802,11464,21167,22303,23903,23951,11400,21167,22639,24287,24767,node0
778,7637,7637,7643,11016,21151,22255,24431,24927,10920,21663,22175,22975,25279,node0
779,7711,7711,7850,11024,21535,22175,23343,23791,11384,20863,22223,23775,23967,node0
780,8039,8039,7714,11088,21135,22111,23231,24303,11088,21231,22511,23935,23983,node0
781,7667,7667,7795,11184,21135,22767,23855,24431,11248,21151,22319,24303,24559,node0
782,7943,7943,7890,11720,21167,21775,23887,24367,11304,21471,22095,23663,24207,node0
783,7872,7872,7536,11232,21183,22815,24431,24479,11392,21343,22543,23935,24751,node0
784,7266,7266,7650,11752,21647,22223,23375,23855,11424,21647,22655,23807,24287,node0
785,7995,7995,7960,11808,21231,22287,23823,24399,11520,21263,22159,23999,24815,node0
786,7696,7696,7215,11680,21231,22303,24335,24367,11984,21519,22575,23935,24463,node0
787,7734,7734,8020,11760,21743,22335,23407,24911,12160,21903,22687,23615,23663,node0
788,7301,7301,7373,11800,21759,22815,23935,24431,11288,21871,23007,24319,24335,node0
789,7859,7859,8304,11376,21375,22399,23887,23887,11736,21711,22575,24159,24783,node0
790,7972,7972,7470,11552,21871,22959,23887,24447,11888,21279,22735,24463,24719,node0
791,7425,7425,7578,11960,21439,22943,23999,24015,11448,21839,22959,23823,24351,node0
792,7688,7688,7617,11344,21967,22511,24095,24575,11056,21695,22783,24399,24591,node0
793,7473,7473,7557,11840,21951,22527,24655,24687,11656,21839,22879,24975,25535,node0
794,7812,7812,8026,11920,21551,22575,23647,25215,11720,21967,22863,24607,26031,node0
795,7406,7406,7528,11848,21535,22591,24159,24671,12144,21519,22607,23775,25583,node0
796,7939,7939,7586,11888,21439,22575,23631,23679,12272,21583,22815,23695,23871,node0
797,7571,7571,7686,11800,21919,22447,24159,24207,11784,21967,22591,23871,24399,node0
798,7498,7498,7592,11752,21487,22479,23519,24063,11360,21519,22895,24239,24799,node0
799,7665,7665,7448,11192,21999,22559,24031,24543,10912,21583,22511,24479,24767,node0
800,7829,7829,7627,11272,21631,23135,24159,24207,11552,21743,22703,24415,24463,node0
801,7027,7027,7533,11256,21615,22207,24671,24735,11104,21407,22351,24159,24575,node0
802,7670,7670,7171,11312,22063,22735,24799,24847,10728,21935,23231,25055,25631,node0
803,7459,7459,7705,11280,21551,22703,23855,25391,11264,21551,22511,24719,24767,node0
804,7312,7312,7250,11328,22079,22639,24367,24847,11416,21679,23039,25199,25279,node0
805,7964,7964,8034,11288,21583,22639,24239,24255,11904,21935,22655,24511,24895,node0
806,7910,7910,7848,11768,21519,22607,24719,24751,11528,21471,23023,23615,25359,node0
807,7323,7323,7198,11368,21583,22607,24191,24223,11120,22015,22671,24479,24527,node0
808,7593,7593,7747,11808,22079,23167,24255,24815,11744,21967,22879,23791,25567,node0
809,7487,7487,7296,11472,0,0,0,0,11768,21599,22975,24143,24655,node0
810,7454,7454,7694,11952,21599,23167,24207,24783,11816,21743,22975,24383,25119,node0
811,7999,7999,7766,11368,21487,22607,24703,24735,10888,21567,22799,24223,25343,node0
812,7549,7549,7839,11568,21983,23119,23903,25359,11608,21871,22799,24031,24495,node0
813,6642,6642,6674,11544,21695,23263,24911,24959,11696,21967,23199,24559,25103,node0
814,7864,7864,7738,12064,21695,22783,24383,25487,11832,21967,23055,24319,24863,node0
815,7626,7626,7548,11496,22127,22767,24399,24911,11816,22127,23103,24223,24719,node0
816,7974,7974,7892,11968,21695,22703,24383,24943,11936,21711,23071,24815,25199,node0
817,7200,7200,7454,11496,22207,23215,24399,24895,10976,22143,23151,25295,25343,node0
818,8024,8024,7885,11456,21727,22751,24255,24287,11472,22015,23087,23919,24543,node0
819,7618,7618,7601,11976,22143,22783,24367,24895,11560,21887,22959,24015,24447,node0
820,6592,6592,6349,12000,22319,22991,24479,24527,12136,22287,22991,25151,25183,node0
821,7350,7350,7716,11968,21775,22927,24943,24975,11744,21567,22655,24095,24127,node0
822,7769,7769,7927,11928,22143,22751,24399,24447,12200,22031,22575,24655,24799,node0
823,7819,7819,7843,11936,22159,23231,24911,24959,11784,22431,23039,23823,25135,node0
824,7972,7972,7820,11648,21567,23103,24255,24271,11728,21951,22895,24159,24623,node0
825,7921,7921,8004,11624,21519,23151,24239,24719,11328,21567,22959,24399,24927,node0
826,7644,7644,7256,11624,21439,22559,24751,24783,11416,21615,22703,24319,24815,node0
827,7483,7483,7745,11712,21503,23103,24191,25295,12080,21775,22767,24575,25103,node0
828,7681,7681,7376,11656,21551,22607,24207,24767,12136,21839,23343,24031,24463,node0
829,7635,7635,7664,11688,21567,23167,24175,24175,11640,21583,22847,24543,25055,node0
830,7774,7774,7686,11184,21439,22639,24687,24735,11200,21871,23071,23759,25535,node0
831,7452,7452,8050,11600,21455,21967,23631,24143,10736,21071,22367,24111,24287,node0
832,7596,7596,7487,10976,21423,22511,24127,24639,11216,21567,22543,23839,24559,node0
833,7709,7709,7559,11104,21407,22511,24095,24575,11312,21999,23151,24719,24751,node0
834,7941,7941,7780,11608,21247,23007,24607,25103,10960,20991,22543,24847,25247,node0
835,7437,7437,7229,11224,21199,22303,24143,24607,11424,21599,22511,24351,25471,node0
836,7441,7441,7649,11736,21247,22895,23903,24671,11544,20959,21871,23903,24015,node0
837,7403,7403,7786,11728,21263,22287,23983,24463,11616,21311,22655,24463,24511,node0
838,8166,8166,8133,11736,21199,22271,23311,23375,11136,21407,22111,23679,24031,node0
839,7398,7398,7063,11592,21199,22255,23823,23855,11632,21007,22415,23711,24463,node0
840,7758,7758,8068,11600,21135,22703,23759,23791,11648,21327,21951,24175,24687,node0
841,8014,8014,7938,11560,20975,22175,24255,24303,11712,21071,22447,23135,24543,node0
842,7406,7406,7332,12064,21087,21567,23295,23311,11288,21439,22399,23727,23759,node0
843,4306,4306,3925,0,0,0,0,0,0,0,0,0,0,node0
844,1352,1352,0,17712,22095,23631,23631,23631,0,0,0,0,0,node0
845,7584,7584,15253,691,18047,20815,22687,22783,629,20063,21423,22895,24303,node0
846,13634,13634,10590,926,19807,21167,23071,23247,1145,18831,20767,21759,22127,node0
847,11303,11303,11373,2047,16575,20095,22303,22719,2282,16655,19919,21535,22479,node0
848,10551,10551,11144,2832,17935,19759,21503,21871,3148,18319,20287,21263,21631,node0
849,11578,11578,10905,3940,15759,18703,20783,20975,4248,14983,18415,21775,21823,node0
850,11286,11286,11146,4900,16927,18463,20591,21359,5336,16607,18575,20527,20943,node0
851,10747,10747,10869,5592,16783,18031,20255,20623,6144,17279,18111,20031,20287,node0
852,10913,10913,10524,6648,14631,17727,19855,20223,7208,13567,16879,19807,20415,node0
853,11092,11092,11233,7716,15439,17279,19471,19839,8360,15647,17247,19199,20223,node0
854,10132,10132,10485,8000,15063,16463,18607,18847,8448,14735,16703,18383,18751,node0
855,11490,11490,12010,8012,13023,15815,17615,17983,8208,12663,16543,18447,18847,node0
856,11673,11673,11375,8432,14463,16415,18367,18751,8368,14271,16095,17999,19231,node0
857,11456,11456,11183,8368,12135,15255,17391,17759,8544,13039,14839,16847,18415,node0
858,11369,11369,11073,8720,13103,14615,16703,17023,9032,13615,14239,15959,17183,node0
859,10340,10340,10861,8464,13671,14631,16135,16511,8472,13879,14727,16351,16719,node0
860,11406,11406,11335,8440,14231,14927,15543,15727,8568,14343,15055,15831,16103,node0
861,12274,12274,12041,8344,14127,14895,15479,15887,8272,14767,15487,15879,16447,node0
862,10611,10611,10307,8456,14583,15255,15663,15695,7912,15151,15687,16223,16623,node0
863,11497,11497,12005,8088,14447,14935,15655,15671,8024,14303,15111,15815,16143,node0
864,11320,11320,10933,8028,14463,15223,15663,15999,7796,14351,15247,16231,16575,node0
865,10452,10452,10525,8032,14287,15311,15719,15791,8040,14583,15335,15807,16375,node0
866,10895,10895,10668,8172,14639,15431,15823,16159,8424,14863,15647,16607,16991,node0
867,10153,10153,10673,8192,14271,15095,15847,16159,8208,14039,15447,16751,17151,node0
868,10103,10103,10551,8608,14759,15199,15863,16263,7852,14767,15583,16143,17183,node0
869,11824,11824,11558,7936,14119,15207,15887,15959,7652,14271,15487,16135,16511,node0
870,10301,10301,11699,8256,14327,15047,15911,16183,8288,14199,15255,16431,16479,node0
871,10727,10727,9048,8456,14823,15535,16295,16671,8880,14871,15943,16431,16895,node0
872,9894,9894,9406,8776,14503,15183,15951,16335,8776,14767,15567,16223,16831,node0
873,9525,9525,10641,8808,14927,15615,16079,16095,8544,15071,15743,16367,16639,node0
874,9450,9450,8157,9208,14807,15407,16031,16351,8920,14831,15663,16735,16783,node0
875,8517,8517,8715,9136,15255,15839,16559,16943,9584,15695,16223,17343,17823,node0
876,8680,8680,9712,9200,15415,16207,16687,16767,8888,15511,16207,16735,17151,node0
877,10295,10295,9599,8872,15287,16135,16799,16863,9208,15407,16639,17183,17599,node0
878,10971,10971,9836,9368,15407,16543,16943,17199,9280,16119,16863,17455,17871,node0
879,9205,9205,10486,9432,16095,16703,17039,17103,9512,16047,16943,17679,17759,node1
880,10780,10780,10189,9504,15551,16719,17519,17567,9808,15855,17167,17743,18015,node1
881,10705,10705,10699,9344,15839,16799,17263,17615,9096,16095,17375,17887,18175,node1
882,9780,9780,9965,9352,16071,16863,17599,17999,9368,16527,17631,18175,18271,node1
883,9610,9610,9457,9696,16071,16815,17551,17679,9728,16023,17007,17951,18527,node1
884,10221,10221,10199,9424,16447,17055,17471,17807,9568,16343,17359,18255,18783,node1
