TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
1769,9813,9813,10060,7032,8919,9351,9551,9607,7008,9471,9847,10255,10351
1770,10166,10166,9826,7096,8903,9271,9535,9743,7088,9343,9703,10159,10311
1771,9088,9088,9421,6996,8951,9327,9551,9719,7096,9527,9823,10255,10463
1772,9988,9988,9987,7204,8975,9375,9703,9847,7208,9463,9935,10583,10791
1773,9631,9631,9495,7112,8927,9359,9679,9831,7252,9319,9775,10335,10431
1774,9530,9530,9676,6964,8815,9127,9583,9783,7132,9231,9695,10519,10743
1775,10083,10083,9599,6920,8903,9303,9575,9751,7220,9239,9599,10159,10375
1776,9457,9457,9641,6728,8743,9159,9599,9791,6608,9207,9719,10551,10767
1777,10157,10157,9703,6800,8735,9143,9551,9575,7224,9087,9639,10199,10415
1778,9088,9088,9853,6788,8735,9135,9367,9551,6764,9239,9575,9943,10191
1779,10150,10150,9881,6548,8727,8983,9375,9567,6632,9295,9647,10135,10359
1780,9636,9636,9718,6724,8775,9151,9391,9607,6704,9175,9583,10007,10111
1781,10077,10077,10194,6568,8711,9135,9567,9591,6596,9263,9711,10111,10343
1782,10196,10196,9760,6488,8719,9111,9383,9591,6676,9287,9607,10015,10079
1783,9271,9271,9719,6512,8719,9127,9559,9663,6520,9191,9671,10087,10279
1784,9642,9642,9754,6356,8783,9175,9535,9599,6480,9039,9623,10183,10399
1785,9427,9427,9631,6412,8783,9207,9663,9743,6584,9215,9679,10111,10343
1786,9980,9980,9379,6392,8775,9047,9511,9663,6652,9311,9735,10183,10407
1787,9546,9546,9669,6592,8799,9215,9671,9863,6752,9215,9655,10263,10479
1788,9774,9774,9871,6740,8807,9207,9455,9831,6836,9311,9663,9999,10135
1789,9574,9574,9362,6972,8855,9215,9503,9695,6940,9543,9847,10255,10463
1790,9655,9655,9682,7028,8783,9151,9407,9631,7008,9263,9687,9983,10207
1791,9622,9622,9496,7196,8919,9167,9583,9791,7204,9367,9775,10383,10599
1792,9372,9372,9683,7176,8719,9143,9551,9759,7104,9119,9439,9935,10063
1793,9960,9960,9799,7288,8671,9103,9519,9551,7624,9223,9639,10239,10335
1794,9653,9653,9907,7064,8647,9063,9311,9511,7484,9063,9431,9871,10087
1795,9529,9529,9234,6992,8671,9135,9487,9519,7072,8975,9535,10119,10319
1796,9231,9231,9481,7136,8719,9127,9367,9551,7264,9159,9471,10015,10103
1797,9491,9491,9487,7244,8719,9167,9567,9607,7372,9247,9687,10119,10343
1798,9344,9344,9315,7272,8807,9151,9399,9783,6924,9367,9679,10127,10215
1799,9520,9520,9598,7056,8967,9247,9631,9687,7112,9255,9703,10103,10311
1800,9578,9578,9151,7244,8783,9191,9647,9839,7636,9463,9919,10591,10823
1801,9413,9413,9871,7504,8823,9247,9671,9711,7732,9167,9647,10215,10303
1802,9183,9183,9095,7484,8839,9231,9471,9679,7652,9311,9855,10383,10599
1803,10324,10324,10054,7448,8799,9215,9575,9879,7760,9327,9663,10239,10391
1804,6949,6949,6954,7708,9039,9279,9431,9567,7560,9519,9823,10327,10375
1805,7452,7452,7451,7840,9071,9471,9759,9919,8128,9559,9943,10479,10583
1806,7452,7452,7449,8280,9399,9647,10015,10143,8536,9679,10135,10823,11087
1807,7175,7175,7179,8600,9511,9783,10271,10311,8344,9831,10295,10903,11103
1808,7422,7422,7422,9056,9703,9951,10255,10479,8968,10063,10407,10767,10871
1809,7433,7433,7467,9032,10023,10247,10503,10583,9232,10343,10663,10983,11095
1810,7243,7243,7251,9480,10127,10415,10743,10911,9864,10639,10919,11215,11383
1811,7608,7608,7561,9792,10343,10631,11015,11263,10008,10751,11087,11567,11823
1812,7204,7204,7311,9848,10583,10807,11247,11279,10184,11071,11399,11903,11943
1813,7329,7329,7224,10040,10903,10999,11255,11447,10168,11319,11607,11999,12031
1814,7679,7679,7699,10088,11071,11263,11495,11519,10504,11431,11711,12095,12295
1815,7335,7335,7492,10280,11239,11519,11879,11999,10704,11759,12031,12639,12679
1816,7665,7665,7263,10288,11175,11647,11959,12239,10696,11735,12151,12863,12903
1817,6928,6928,7244,10296,11143,11631,11767,12199,10448,11455,11951,12535,13119
1818,7341,7341,7460,10296,11407,11671,11951,12167,10824,11735,12071,12767,12807
1819,7614,7614,7137,10064,11367,11479,11895,11927,10416,11743,12047,12583,12623
1820,7160,7160,7445,10288,11383,11655,11951,12207,10616,11751,12111,12455,12679
1821,7225,7225,7321,10288,11399,11671,11959,12207,10576,11767,12087,12479,12639
1822,7539,7539,7407,10064,11375,11671,11983,12239,10672,11663,12167,12639,12895
1823,7486,7486,7518,10040,11391,11679,11951,12207,10208,11679,12159,12695,12791
1824,7105,7105,7084,10288,11191,11623,11919,11959,10856,11687,11983,12511,12551
1825,7819,7819,7857,10064,11383,11623,11951,11975,10424,11647,12007,12383,12607
1826,6993,6993,6980,10000,11175,11655,11911,11959,10368,11575,11951,12391,12535
1827,6772,6772,6916,10528,11303,11679,11943,11975,10528,11487,11999,12615,12959
1828,9274,9274,9357,10144,11199,11519,11815,12063,10728,11759,12047,12599,12687
1829,9735,9735,9614,9912,10775,11335,11703,11911,10296,11303,11839,12319,12543
1830,9640,9640,9567,9656,10535,11087,11559,11655,9088,10831,11423,12215,12311
1831,8951,8951,9285,8840,10263,10831,11183,11367,8744,10735,11231,11815,12031
1832,9629,9629,8969,8448,10071,10535,11159,11279,8656,10791,11335,11927,12239
1833,9279,9279,9784,8216,9975,10359,10927,11119,7940,10271,10783,11551,11759
1834,9718,9718,9492,7656,9607,10015,10751,10791,8028,10087,10551,11207,11351
1835,8867,8867,9075,7768,9271,9791,10199,10327,7680,9855,10287,10719,11159
1836,9795,9795,9604,7544,9111,9447,10039,10247,7616,9567,10111,10679,10903
1837,9407,9407,9623,7440,8863,9303,9791,9999,7696,9239,9823,10335,10527
1838,9876,9876,9752,7416,8839,9135,9743,9919,7612,9351,9767,10167,10383
1839,9385,9385,9333,7280,8839,9287,9719,9895,7712,9415,9967,10535,10719
1840,9540,9540,9535,7308,8847,9287,9527,9703,7628,9359,9815,10295,10407
1841,9038,9038,9309,7276,8983,9287,9511,9727,7284,9359,9759,10199,10415
1842,10116,10116,9705,7160,8871,9255,9719,9775,7088,9375,9783,10143,10247
1843,9281,9281,9485,6916,8951,9351,9599,9775,7096,9567,9871,10327,10551
1844,9726,9726,9648,6904,8943,9367,9791,9839,7092,9263,9655,10103,10279
1845,9205,9205,9508,6916,8919,9399,9783,9815,7284,9575,9935,10439,10559
1846,9599,9599,9311,7128,8951,9367,9607,9783,7216,9559,9951,10471,10679
1847,9066,9066,9063,7336,9047,9519,9751,9959,7708,9487,9831,10327,10535
1848,9506,9506,9681,7336,8879,9279,9567,9767,7640,9119,9775,10431,10663
1849,9398,9398,9377,7316,8679,9295,9543,9727,7292,9367,9759,10215,10415
1850,9792,9792,9326,7320,8887,9247,9559,9743,7216,9375,9735,10207,10335
1851,9140,9140,9669,7180,8887,9335,9583,9791,7352,9103,9703,10375,10607
1852,10092,10092,9564,7160,9047,9295,9567,9743,7252,9407,9807,10151,10367
1853,9030,9030,9479,7180,8951,9383,9607,9815,7336,9559,10079,10495,10647
1854,9022,9022,9201,7168,9151,9551,9831,9887,6936,9439,9943,10391,10615
1855,9504,9504,9637,6748,8927,9367,9655,9871,7020,9431,10039,10511,10647
1856,9598,9598,9522,6956,9031,9559,9855,9927,6936,9423,9863,10247,10359
1857,8961,8961,8969,6752,9007,9479,9871,10063,6884,9335,10023,10655,10895
1858,9484,9484,9519,6868,9079,9527,9879,9959,7100,9591,9919,10375,10471
1859,9944,9944,9470,7228,9119,9479,9943,10015,7208,9775,10119,10671,10775
1860,9603,9603,9642,7024,8983,9447,9839,9919,7132,9423,9831,10247,10391
1861,9859,9859,9599,6740,8975,9399,9799,9831,6656,9519,10119,10575,10775
1862,9367,9367,9621,6936,8927,9415,9663,9855,7096,9343,9727,10223,10335
1863,9600,9600,9307,6972,8935,9351,9599,9807,7416,9511,9927,10471,10711
1864,8912,8912,9217,7344,8895,9367,9775,9807,7528,9519,9871,10319,10431
1865,9577,9577,9580,7280,8903,9311,9655,9751,7180,9375,10007,10519,10671
1866,9166,9166,9470,7444,8871,9335,9703,9767,7292,9383,9863,10399,10607
1867,9846,9846,9756,7276,8791,9031,9535,9951,7372,9279,9615,9983,10199
1868,9382,9382,9377,7308,8855,9207,9463,9655,7312,9455,9831,10327,10551
1869,9586,9586,9422,7312,8871,9263,9519,9703,7384,9383,9783,10207,10327
1870,9187,9187,9447,7316,8895,9319,9727,9943,7316,9455,10007,10567,10767
1871,9876,9876,9903,7464,8879,9359,9743,9871,7620,9143,9623,10223,10439
1872,10069,10069,9399,7284,8815,9199,9455,9935,7680,9295,9615,10007,10143
1873,9248,9248,9859,6952,8815,9023,9423,9607,7112,9399,9711,10151,10247
1874,9803,9803,9352,7112,8775,9199,9439,9623,7208,9215,9671,10119,10343
1875,9165,9165,9516,7256,8983,9263,9679,9711,7320,9391,9751,10143,10375
1876,9698,9698,9692,7260,8831,9271,9687,9895,7256,9279,9599,10055,10263
1877,9462,9462,9363,7136,8799,9231,9495,9527,7344,9287,9727,10263,10407
1878,9538,9538,9519,7272,8911,9111,9407,9439,7448,9279,9687,10143,10359
1879,9303,9303,9568,7448,8783,9151,9383,9407,6972,9255,9663,10119,10335
1880,9880,9880,9821,7076,8759,9191,9591,9615,7068,9367,9711,9991,10207
1881,9161,9161,9027,7120,8911,9335,9631,9751,7284,9455,9879,10311,10359
1882,9901,9901,9977,7068,8895,9295,9519,9703,7192,9423,9775,10119,10303
1883,9608,9608,9764,7236,8855,9311,9535,9719,7260,9335,9751,10295,10399
1884,9647,9647,9485,7216,8783,9223,9503,9703,7136,9183,9679,10247,10471
1885,9045,9045,9527,7452,8783,9199,9487,9655,7460,9503,9855,10279,10367
1886,10457,10457,9960,6852,8783,9207,9463,9639,6812,9247,9631,10031,10135
1887,9437,9437,9459,7068,8791,9415,9679,9695,7224,9175,9727,10247,10479
1888,8007,8007,7813,7152,8799,9271,9855,10071,7432,9359,9951,10775,11007
1889,10030,10030,10048,7152,8975,9367,9663,9767,7592,9503,9919,10431,10575
1890,9812,9812,9426,7084,8871,9367,9751,9775,7212,9367,9783,10255,10359
1891,9108,9108,9517,7184,8919,9311,9551,9655,7308,9439,9887,10359,10559
1892,9076,9076,8988,7184,8927,9335,9695,9759,7428,9455,9751,10063,10223
1893,9200,9200,9672,7448,8975,9383,9631,9807,7540,9487,9847,10351,10559
1894,9861,9861,9631,7688,8983,9375,9719,9815,7824,9375,9735,10063,10191
1895,9434,9434,9364,7896,8911,9327,9567,9607,7968,9527,9863,10295,10519
1896,9961,9961,9695,7656,8871,9151,9583,9767,8080,9303,9687,10135,10279
1897,9365,9365,9522,7312,8895,9287,9519,9543,7528,9143,9711,10375,10479
1898,9517,9517,9496,7516,8887,9143,9519,9631,7816,9303,9679,10015,10151
1899,9304,9304,9546,7616,8935,9199,9551,9575,7916,9543,10007,10407,10447
1900,9728,9728,9752,7476,8799,9199,9591,9623,7384,9271,9687,9999,10127
1901,9359,9359,9410,7276,8775,9207,9575,9599,7272,9303,9751,10223,10439
1902,9638,9638,9586,7268,8751,9127,9607,9647,7376,9255,9615,10095,10223
1903,9511,9511,9406,7028,8951,9191,9431,9551,7472,9295,9759,10127,10351
1904,9543,9543,9456,7160,8807,9175,9431,9599,7768,9271,9631,9959,10287
1905,9901,9901,10065,7460,8807,9167,9391,9439,7052,9295,9711,10191,10391
1906,9291,9291,9397,7228,8751,9183,9591,9791,7244,9151,9575,10095,10223
1907,9820,9820,9762,7228,8775,9191,9471,9663,7064,9255,9663,10127,10343
1908,9541,9541,9536,7108,8991,9207,9631,9647,7244,9415,9759,10127,10223
1909,9822,9822,9494,6808,8807,9231,9463,9663,7048,9263,9735,10351,10575
1910,9267,9267,9324,7112,8799,9231,9639,9655,7256,9375,9679,10039,10239
1911,9355,9355,9190,6852,8831,9247,9487,9703,6672,9399,9807,10367,10599
1912,9270,9270,9734,6924,8807,9279,9679,9695,6768,9423,9783,10167,10271
1913,9855,9855,9521,6936,8839,9255,9647,9719,6848,9351,9783,10279,10407
1914,9175,9175,9522,6900,8847,9223,9455,9863,6940,9199,9575,10151,10359
1915,9574,9574,9442,7120,8919,9311,9559,9719,7144,9447,9855,10375,10591
1916,9455,9455,9396,7348,8919,9327,9719,9767,7524,9351,9647,10063,10239
1917,9653,9653,9612,7348,8927,9351,9679,9759,7616,9471,9791,10255,10367
1918,9213,9213,9597,7284,8887,9335,9759,9807,7236,9359,9879,10455,10679
1919,9575,9575,9194,7076,8959,9343,9583,9799,7156,9591,9951,10463,10575
1920,9903,9903,9843,7240,8863,9319,9743,9759,7260,9231,9799,10343,10567
1921,9571,9571,9740,7320,8823,9271,9519,9679,7348,9239,9687,10303,10551
1922,9627,9627,9613,7064,8863,9303,9711,9727,6916,9303,9791,10223,10351
1923,10274,10274,10052,6780,8887,9263,9503,9711,7128,9431,9727,10231,10447
1924,9449,9449,9472,7040,8783,9183,9623,9655,6844,9223,9695,10247,10335
1925,9374,9374,9596,7004,8719,9167,9591,9615,6956,9319,9639,10015,10119
1926,9906,9906,9722,7020,8767,9191,9575,9615,7032,9471,9839,10247,10431
1927,9469,9469,9742,6996,8735,9151,9391,9599,6928,9135,9559,10103,10327
1928,9723,9723,9480,6972,8783,9151,9591,9623,7024,9367,9703,10103,10311
1929,9271,9271,9584,6972,8983,9215,9471,9591,6924,9343,9647,10071,10111
1930,9878,9878,9599,7044,8751,9231,9631,9663,7104,9255,9735,10207,10319
1931,9666,9666,9276,7260,8743,9143,9575,9791,7664,9143,9527,9999,10079
1932,9313,9313,9806,7016,8791,9135,9383,9559,7120,9367,9687,10271,10471
1933,10025,10025,9582,6820,8783,9223,9599,9687,6636,9231,9735,10255,10479
1934,9265,9265,9509,6860,8847,9263,9495,9679,7096,9439,9895,10391,10495
1935,9578,9578,9322,7272,8839,9239,9655,9687,7208,9463,9767,10071,10167
1936,9389,9389,9850,7068,8871,9263,9495,9679,7308,9367,9735,10263,10495
1937,9697,9697,9159,7224,8831,9087,9487,9711,7236,9311,9591,9983,10295
1938,8906,8906,9500,7024,9031,9279,9527,9727,7036,9439,9743,10087,10223
1939,9672,9672,9280,7136,8903,9311,9559,9735,7220,9447,9783,10183,10407
1940,9475,9475,9858,7144,9079,9303,9535,9695,7116,9319,9647,10047,10087
1941,9591,9591,8973,7164,8951,9319,9727,9759,7416,9391,9735,10159,10287
1942,9425,9425,9750,7560,8903,9351,9591,9783,7572,9223,9927,10495,10631
1943,9767,9767,9765,7296,8855,9119,9543,9743,7420,9303,9671,10127,10351
1944,9314,9314,9376,7272,9039,9287,9535,9719,7324,9599,9903,10471,10679
1945,9162,9162,9367,7488,8831,9287,9695,9719,7624,9303,9695,10239,10335
1946,9067,9067,9096,7480,8903,9343,9767,9799,7712,9551,10055,10567,10695
1947,9548,9548,9610,7416,8983,9447,9703,9735,7848,9327,9767,10159,10383
1948,9052,9052,8919,7460,8983,9271,9687,9871,7484,9407,9743,10063,10119
1949,8188,8188,8014,7496,9039,9511,9879,10103,7604,9655,10007,10567,10775
1950,9267,9267,9583,7432,9055,9671,9911,10127,8256,9703,10151,10583,10791
1951,9569,9569,9384,7604,9223,9447,9711,10079,7816,9535,9935,10543,10583
1952,9061,9061,9114,7776,9159,9519,9783,9855,7968,9623,9935,10223,10383
1953,9631,9631,9442,7592,9351,9583,9991,10023,7416,9783,10223,10615,10823
1954,9049,9049,9353,7576,9159,9591,9959,10015,7528,9711,10071,10479,10623
1955,10132,10132,9585,7160,9143,9415,10015,10063,7444,9927,10271,10751,10847
1956,8884,8884,9510,7172,9343,9615,9967,10039,7560,9727,10079,10455,10535
1957,9631,9631,9443,7256,9335,9663,10031,10087,7664,9791,10239,10831,10879
1958,9643,9643,9710,7156,9135,9639,10063,10087,7040,9463,10207,10655,10879
1959,9532,9532,9610,6716,9151,9407,9831,9975,6680,9535,9855,10223,10343
1960,9750,9750,9455,6956,8975,9399,9639,9815,7028,9463,9959,10503,10647
1961,9008,9008,9292,6712,9087,9391,9815,9847,7208,9591,10063,10535,10767
1962,9514,9514,9376,6924,9119,9343,9735,9823,7164,9503,9863,10239,10439
1963,9445,9445,9249,7140,9127,9383,9623,9767,6940,9583,9911,10383,10471
1964,9713,9713,9789,6928,8911,9335,9783,9807,6820,9495,10095,10671,10775
1965,9175,9175,9313,6948,9095,9335,9559,9759,6940,9415,9855,10207,10431
1966,9817,9817,9594,7136,9071,9335,9631,9767,7152,9631,9943,10439,10487
1967,9232,9232,9256,7324,8903,9335,9751,9967,7500,9303,9791,10431,10647
1968,9532,9532,9557,7324,9047,9303,9527,9743,7144,9431,9735,10111,10295
1969,9191,9191,9484,7336,9055,9303,9719,9743,7240,9487,9983,10399,10439
1970,9737,9737,9424,7248,8895,9295,9687,9727,7360,9447,9759,10255,10303
1971,9208,9208,9160,7296,9047,9311,9695,9735,7444,9535,10023,10495,10615
1972,9177,9177,9283,7448,9047,9279,9703,9759,7568,9479,9807,10191,10303
1973,9502,9502,9496,7620,9055,9351,9719,9751,7684,9519,10055,10399,10615
1974,9514,9514,9701,7524,9055,9319,9703,9743,7760,9439,9847,10399,10607
1975,9737,9737,9489,7540,9039,9279,9511,9711,7444,9463,9815,10391,10599
1976,9206,9206,9291,7552,9087,9359,9751,9847,7540,9487,9831,10231,10295
1977,9934,9934,9922,7408,8887,9303,9551,9719,7652,9327,9951,10423,10607
1978,9918,9918,10031,7284,9031,9295,9655,9751,7520,9431,9831,10255,10391
1979,9542,9542,9517,7232,8855,9167,9503,9695,7152,9295,9703,9991,10111
1980,8991,8991,9356,7024,8839,9247,9471,9639,7448,9295,9655,10191,10407
1981,10630,10630,10265,6984,8759,9191,9647,9775,7148,9063,9607,10207,10399
1982,9823,9823,9574,6996,8719,9151,9503,9551,6852,9343,9743,10143,10383
1983,9274,9274,9617,6980,8903,9135,9551,9599,7096,9447,9775,10079,10175
1984,9933,9933,9580,6972,8735,9159,9519,9583,6848,9215,9719,10239,10351
1985,9548,9548,9872,6840,8727,9135,9575,9615,6760,9263,9639,10167,10375
1986,9871,9871,9518,6832,8735,9159,9519,9599,6672,9311,9775,10175,10391
1987,9172,9172,9605,6528,8943,9199,9535,9591,6928,9367,9679,10047,10167
1988,9564,9564,9332,6800,8935,9191,9591,9679,7036,9447,9791,10239,10359
1989,9063,9063,9150,7064,8959,9183,9431,9631,7232,9271,9639,10143,10335
1990,9638,9638,9600,7056,9007,9223,9487,9655,7156,9239,9695,9991,10031
1991,9477,9477,9667,7084,9087,9327,9695,9767,7260,9407,9799,10183,10335
1992,9560,9560,9551,7208,9111,9335,9575,9759,7176,9447,9807,10359,10543
1993,9638,9638,9672,7276,8871,9335,9751,9775,7264,9399,9743,10127,10223
1994,9908,9908,9607,7468,9047,9311,9527,9703,7352,9351,9847,10303,10527
1995,9334,9334,9488,7492,8959,9263,9695,9727,7088,9399,9767,10287,10335
1996,9019,9019,9265,7056,8991,9271,9599,9663,7292,9359,9695,10271,10495
1997,10142,10142,9946,7116,9015,9247,9655,9703,7188,9319,9719,10023,10143
1998,9026,9026,9198,7376,9007,9279,9647,9679,7260,9375,9767,10239,10463
1999,9232,9232,9090,7252,8975,9287,9703,9911,7232,9487,9783,10167,10375
2000,10565,10565,10453,7064,8943,9239,9615,9951,7300,9343,9895,10471,10695
2001,9501,9501,9593,7076,8991,9255,9671,9863,7204,9407,9767,10151,10383
2002,9757,9757,9748,6892,8807,9407,9639,9663,6732,9407,9839,10391,10503
2003,9500,9500,9504,6520,8919,9255,9663,9719,6660,9359,9791,10191,10327
2004,9763,9763,9500,6528,9063,9303,9543,9735,6780,9423,9759,10239,10463
2005,9151,9151,9452,6484,9079,9335,9703,9751,6704,9495,9879,10303,10399
2006,9529,9529,9537,6516,9127,9343,9727,9775,6624,9343,9703,10071,10263
2007,9451,9451,9568,6776,9199,9583,9831,9879,6756,9471,9919,10295,10495
2008,10155,10155,9475,6880,9183,9407,9663,9679,6864,9743,10047,10535,10631
2009,8611,8611,8472,6592,9223,9439,9759,9775,6824,9687,10039,10415,10663
2010,8871,8871,9591,6908,9335,9575,9807,9975,6996,9711,10223,10719,10935
2011,9944,9944,9619,7080,9327,9567,9815,10015,6892,9615,10015,10415,10543
2012,9328,9328,9702,6876,9167,9391,9847,10015,6820,9703,10095,10663,10751
2013,9983,9983,9574,6984,9151,9519,9743,9791,6892,9623,9951,10303,10391
2014,9433,9433,9875,6988,9255,9495,9759,9959,6976,9543,9903,10231,10455
2015,10071,10071,9503,6992,9223,9503,9751,9983,6876,9687,9991,10391,10527
2016,9310,9310,9641,6716,9007,9239,9655,9687,6968,9503,9927,10431,10663
2017,9532,9532,9417,6824,9159,9407,9647,9839,6880,9607,9935,10279,10383
2018,9568,9568,9824,7020,9063,9327,9575,9751,7260,9431,9799,10215,10351
2019,9854,9854,9709,6916,8775,9239,9503,9687,7036,9127,9719,10319,10471
2020,9370,9370,9181,6804,8999,9223,9479,9879,6968,9375,9695,10039,10215
2021,9142,9142,9175,6988,9015,9279,9519,9695,7164,9447,9823,10279,10383
2022,9253,9253,9435,7084,8991,9215,9503,9711,7288,9479,9855,10231,10383
2023,10148,10148,9574,7144,8871,9271,9543,9743,7228,9327,9823,10367,10607
2024,9040,9040,9670,7132,9047,9263,9567,9727,7132,9375,9711,10183,10407
2025,9567,9567,9462,6812,8935,9367,9607,9823,6700,9575,10047,10439,10663
2026,9663,9663,9652,6752,8903,9343,9751,9791,7124,9319,9695,10199,10279
2027,9251,9251,9162,7132,9127,9471,9767,9975,7232,9567,9983,10599,10839
2028,8964,8964,9224,7312,9183,9439,9855,10063,7548,9599,9911,10295,10495
2029,8998,8998,9110,7160,9175,9415,9655,9879,7248,9487,9839,10303,10351
2030,9661,9661,9575,7376,9135,9399,9631,9847,7340,9543,9895,10447,10631
2031,10053,10053,9565,7320,8935,9367,9759,9815,7428,9383,9855,10519,10735
2032,8928,8928,9405,7400,9103,9383,9759,9807,7344,9567,9895,10295,10503
2033,9482,9482,9352,7504,9055,9327,9751,9783,7924,9351,9711,10135,10311
2034,9532,9532,9567,7272,8903,9327,9575,9751,7556,9191,9911,10439,10647
2035,9309,9309,9135,7496,9119,9351,9767,9791,7500,9599,10023,10471,10679
2036,9359,9359,9493,7412,9087,9535,9799,9847,7072,9519,9895,10391,10431
2037,9484,9484,9470,7140,8903,9351,9759,9983,7256,9519,10175,10663,10887
2038,9766,9766,9584,6988,8927,9359,9767,9815,7184,9599,9959,10471,10703
2039,9284,9284,9269,6984,8927,9327,9759,9991,7284,9415,9927,10679,10919
2040,9909,9909,9606,6980,9167,9399,9799,10007,7220,9607,9951,10375,10591
2041,9108,9108,9485,6968,9159,9431,9847,9879,6784,9399,9759,10207,10423
2042,10219,10219,10194,7112,9111,9399,9799,9887,7184,9679,10023,10503,10703
2043,9143,9143,9411,6872,9055,9287,9703,9719,6912,9295,9623,10095,10159
2044,10088,10088,10038,6852,8871,9311,9743,9775,6828,9415,9791,10455,10567
2045,9342,9342,9670,6628,9079,9431,9735,9759,6700,9575,9903,10319,10543
2046,10594,10594,10118,6360,9039,9327,9743,9959,6572,9455,9967,10519,10727
2047,9468,9468,9406,6588,9015,9255,9503,9719,6860,9335,9743,10151,10375
2048,9089,9089,9254,6936,8967,9247,9479,9671,7260,9335,9631,10015,10135
2049,9478,9478,9478,7100,8951,9207,9639,9655,7144,9447,9759,10215,10343
2050,9190,9190,9130,7280,8919,9167,9423,9607,7264,9439,9823,10343,10575
2051,9438,9438,9532,7264,8975,9191,9431,9623,7412,9327,9687,10015,10143
2052,9122,9122,9202,7256,9007,9223,9431,9647,7268,9239,9623,10039,10119
2053,9566,9566,9456,7512,8951,9207,9487,9663,7644,9415,9735,10135,10255
2054,9630,9630,9598,7516,8823,9199,9447,9479,7996,9191,9623,9943,10071
2055,9657,9657,9544,7528,9007,9247,9479,9647,7812,9471,9783,10167,10335
2056,9020,9020,9170,7504,8983,9423,9663,9863,7472,9463,9879,10415,10647
2057,9657,9657,9646,7328,9055,9303,9711,9911,7376,9447,9775,10119,10343
2058,9357,9357,9449,7092,8903,9335,9719,9743,7288,9215,9727,10447,10495
2059,10178,10178,9519,7344,9111,9343,9767,9815,7408,9543,9887,10167,10351
2060,9425,9425,10089,6908,9055,9327,9583,9751,6744,9407,9927,10463,10687
2061,10008,10008,9454,6896,8911,9343,9743,9799,7176,9455,9951,10383,10495
2062,9622,9622,10166,6712,9055,9335,9743,9951,6728,9615,10055,10679,10887
2063,10026,10026,9865,6468,8895,9303,9727,9943,6632,9391,9823,10343,10559
2064,9342,9342,9605,6400,9087,9295,9519,9703,6704,9535,9847,10151,10327
2065,9931,9931,9715,6424,9103,9351,9575,9751,6796,9479,9847,10327,10527
2066,9676,9676,9511,6688,9031,9263,9703,9767,6880,9351,9719,10047,10175
2067,9225,9225,9648,6752,8983,9231,9479,9687,6976,9407,9903,10367,10447
2068,9836,9836,9492,6768,8935,9207,9647,9831,7064,9351,9695,10039,10143
2069,9277,9277,9367,6884,8983,9207,9655,9831,7256,9359,9871,10455,10671
2070,7785,7785,7859,7284,9055,9375,9639,9783,7176,9607,9879,10263,10431
2071,9418,9418,9553,7436,9071,9335,9751,9791,7300,9415,9847,10327,10535
2072,9475,9475,9124,7604,9071,9383,9759,9831,7596,9471,9839,10303,10519
2073,9706,9706,9306,7668,8911,9343,9767,9807,7872,9391,9751,10175,10295
2074,9208,9208,9768,7720,9087,9351,9735,9783,7800,9519,9879,10351,10471
2075,9398,9398,9174,7736,8943,9383,9783,9807,8224,9359,9799,10287,10503
2076,9092,9092,9331,7728,9111,9407,9823,10023,7576,9407,9751,10463,10671
2077,10147,10147,9528,7928,8951,9383,9807,9871,8224,9399,9799,10263,10479
2078,9138,9138,9825,7500,9159,9423,9671,9863,7780,9671,9999,10471,10599
2079,9469,9469,9315,7440,9047,9455,9895,10095,7696,9527,10007,10807,11031
2080,9139,9139,9078,7156,9023,9271,9503,9679,7568,9487,9839,10183,10407
2081,9303,9303,9511,7400,9039,9303,9567,9743,7500,9455,9847,10175,10399
2082,9208,9208,9038,7396,9023,9415,9663,9791,7432,9671,9967,10471,10591
2083,9657,9657,9807,7392,9215,9623,9863,10071,6984,9655,10063,10399,10575
2084,9883,9883,9681,6956,8999,9431,9831,9863,7068,9575,9943,10351,10567
2085,9322,9322,9611,7152,9175,9415,9831,9863,6972,9567,9959,10223,10351
2086,10094,10094,9743,6936,9207,9423,9671,9855,7072,9735,10111,10551,10767
2087,9335,9335,9746,6896,9119,9423,9799,9823,6972,9471,9871,10207,10343
2088,10055,10055,9920,6676,9055,9335,9591,9743,7032,9535,9951,10511,10687
2089,10194,10194,9829,6956,9063,9319,9735,9759,6880,9223,9687,10175,10359
2090,9038,9038,9178,6692,9007,9247,9479,9663,6792,9463,9911,10335,10543
2091,9566,9566,9251,7004,8951,9239,9647,9671,6900,9391,9767,10159,10351
2092,9009,9009,9485,6996,8935,9191,9551,9615,7096,9383,9871,10359,10567
2093,9854,9854,9502,7204,8759,9175,9623,9647,7192,9263,9591,10135,10319
2094,9050,9050,9414,7268,8959,9207,9607,9703,7768,9415,9775,10327,10551
2095,9950,9950,9865,7168,8799,9167,9431,9631,7232,9159,9591,10143,10367
