TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
902,11090,11090,10571,11096,14791,15743,17007,17423,11648,14791,16431,17551,17983,node1
903,10017,10017,10269,10880,14855,15743,17375,17807,10800,15239,16303,18175,18367,node1
904,10522,10522,10440,10544,15119,15999,17343,17743,10304,14895,16495,18319,18591,node1
905,10537,10537,11001,10896,14959,15887,17295,17343,10880,15279,16119,17519,17951,node1
906,11143,11143,10359,10552,14927,15895,17295,17695,10736,15087,16511,18031,18175,node1
907,10083,10083,10963,10920,17615,0,0,0,10936,15159,15783,17823,18559,node1
908,10596,10596,10169,10584,15231,15767,17279,17327,11120,15111,16559,17775,18031,node1
909,11027,11027,10933,10704,14911,15727,17247,17295,11440,15287,16135,17919,18207,node1
910,10598,10598,10640,10824,14935,16039,17263,17295,11248,14935,16479,17967,18111,node1
911,10899,10899,10788,11096,14871,15375,17631,17711,11408,15167,16087,18351,18479,node1
912,10845,10845,10374,10664,14879,15727,17231,17631,11224,15479,16063,17311,18543,node1
913,10158,10158,10853,10872,14903,15735,17295,17343,11496,15111,16327,17935,18207,node1
914,10587,10587,10342,11072,15079,16055,16959,17679,11296,15111,16327,17151,18607,node1
915,10281,10281,10916,11456,14895,15487,17343,17727,11480,15151,15799,17551,17823,node1
916,10468,10468,10722,11248,14919,15479,17295,17663,11344,14951,16095,17791,18127,node1
917,10776,10776,10494,11536,14639,15535,17263,17711,11496,14767,15727,17455,18207,node1
918,11078,11078,10305,11360,14895,15679,17311,17375,11680,14919,15567,17647,18079,node1
919,10424,10424,11155,11232,14751,15311,16943,17327,11520,14839,15551,17887,18031,node1
920,9994,9994,10497,10928,14951,15367,17343,17375,11416,15103,15831,18143,18335,node1
921,11509,11509,10554,10592,14951,15711,17311,17759,10040,15391,15919,18255,18543,node1
922,10272,10272,10218,10392,15095,15759,17391,17839,10400,15223,16023,18367,18815,node1
923,10617,10617,10634,10848,15359,16151,17359,17727,11224,15519,16263,17743,18111,node1
924,9919,9919,10385,10624,15423,16087,17391,17791,10496,15159,16111,17839,18255,node1
925,10828,10828,10504,10648,15199,15895,17375,17471,10336,15519,16191,17679,18111,node1
926,10446,10446,10333,10512,15383,16031,17199,17823,10576,14919,16343,17967,18479,node1
927,9769,9769,10063,10368,15247,16231,17551,17951,10472,15447,16623,18351,18767,node1
928,11439,11439,10995,10736,15223,16351,17599,17999,10992,14943,16623,18559,18975,node1
929,10382,10382,10734,11128,15167,16367,17599,17983,10824,15239,16895,17871,18175,node1
930,10970,10970,10589,11088,15279,16735,17567,17615,11048,15503,16895,18015,18127,node1
931,8655,8655,8920,11024,15383,16591,18079,18159,11072,15511,17423,18495,18591,node1
932,9536,9536,10137,11160,15559,17055,17871,18207,11448,15399,16943,18559,18943,node1
933,11258,11258,10646,11392,15367,16559,17855,18223,11176,15823,16927,18639,19007,node1
934,11011,11011,10818,11520,15631,16959,17791,18175,11000,15903,17119,17935,18207,node1
935,10802,10802,10755,10720,15671,16815,17743,18111,11264,15887,17119,18319,18687,node1
936,10090,10090,10271,11096,15423,16735,17727,18111,11192,15319,17247,18207,18367,node1
937,10676,10676,10446,10640,15183,16895,17711,18159,10728,15527,17071,18191,18639,node1
938,10267,10267,10816,11096,15551,16527,17711,18111,10920,15711,16959,17855,18511,node1
939,9810,9810,10053,10760,15319,16911,17695,17727,11184,15607,16991,17823,18079,node1
940,10824,10824,10843,11144,15311,16591,17711,17743,11000,15447,16783,17919,18079,node1
941,10726,10726,10227,10312,15343,16527,17695,18143,10816,15479,17007,18143,18495,node1
942,10557,10557,10530,10728,15439,16463,17695,18111,10040,15519,16831,18543,18703,node1
943,10197,10197,10086,10416,15631,16831,17727,18095,10424,15567,17215,18367,18767,node1
944,10460,10460,10715,11176,15431,16799,17647,18015,11096,15551,16879,18591,18975,node1
945,10530,10530,10447,11024,15655,16463,17647,18079,11456,15631,16703,18543,18863,node1
946,9988,9988,10753,10792,15183,16543,17759,18143,10800,15375,16623,18735,19119,node1
947,10946,10946,10130,11008,15519,16767,17567,17807,10640,15431,16783,18047,18223,node1
948,10283,10283,10414,11400,15135,16367,18159,18207,11408,15727,17023,18495,18879,node1
949,10956,10956,10727,11760,15527,16703,17471,17983,11712,14919,17119,18015,18543,node1
950,10465,10465,10499,11504,15183,16383,17535,17935,11608,15239,17119,18351,18751,node1
951,10427,10427,10632,11120,15239,16671,17519,17887,11040,15431,16719,17983,18335,node1
952,10966,10966,10511,11168,15159,16135,17567,17935,11392,15327,16543,17823,18175,node1
953,10349,10349,10971,11848,15287,16375,17647,17679,11088,15503,16415,18047,18175,node1
954,10118,10118,10444,11456,15191,15615,17215,18047,10920,15303,16055,17263,18431,node1
955,10807,10807,10021,11104,15519,15967,17215,17631,11128,15551,16039,17711,18063,node1
956,10227,10227,10627,11016,15495,15943,17519,17567,11264,15495,16335,17567,18431,node1
957,10672,10672,10370,11176,15303,16247,17535,17919,11168,15519,15999,17983,18207,node1
958,10230,10230,10684,10904,15047,15879,17119,17535,11496,15079,16239,17455,17871,node1
959,10450,10450,10778,10960,15143,15583,17199,17583,11352,15247,16039,17743,18143,node1
960,11134,11134,10565,10560,15087,15847,17535,17567,10576,15327,16415,17919,18047,node1
961,10306,10306,10991,10376,15103,15527,17167,17871,10360,15271,15927,17887,18271,node1
962,10593,10593,9615,10664,15087,15847,17567,17999,10264,15023,15951,18287,18719,node1
963,9758,9758,10307,11480,15255,15879,17615,17983,10928,15423,15831,18591,18975,node1
964,10671,10671,10365,10864,15375,15943,17535,17935,11288,15455,16327,17807,18207,node1
965,10305,10305,10482,11200,15319,15799,17183,17567,11528,15303,15831,17919,18063,node1
966,10314,10314,10658,11040,15191,15919,17567,17919,11432,15255,16023,18303,18463,node1
967,10979,10979,10498,10664,15127,16159,17199,17919,10568,15431,16015,17887,18495,node1
968,10391,10391,10674,11024,15295,15903,17487,17567,10752,15583,16215,18223,18319,node1
969,11147,11147,10693,11064,15287,15839,17151,17535,11536,15399,16023,18063,18527,node1
970,10170,10170,10276,10424,15471,15903,17551,17583,10464,15655,16231,17743,18511,node1
971,11161,11161,10930,10824,15495,15975,17535,17935,10648,15287,16087,17759,18127,node1
972,10195,10195,10203,10656,15215,16223,17503,17871,10520,15535,16279,17839,18159,node1
973,10784,10784,10568,10488,15367,15983,17183,17599,10640,15431,16127,17615,18031,node1
974,9677,9677,10659,10336,15439,15999,17599,17999,10504,15391,16199,18239,18447,node1
975,10863,10863,10107,9752,15415,16247,17919,18031,10328,15631,16879,18143,18655,node1
976,10281,10281,10611,10248,15447,16687,17135,17503,10488,15399,16367,17791,17967,node1
977,10838,10838,10359,10664,15143,16327,17471,17887,10672,15559,16479,17631,18047,node1
978,10018,10018,10885,10312,15471,16327,17199,17599,10536,15431,16591,17631,17919,node1
979,10785,10785,10386,10232,15311,16543,17167,17535,10360,15695,16959,17903,18175,node1
980,10818,10818,10723,9792,15511,16639,17487,17903,10024,15839,16687,18255,18543,node1
981,10430,10430,10508,9616,15455,16271,17471,17503,10368,15743,16895,17583,17775,node1
982,10615,10615,10526,9944,15503,16639,17455,17471,10192,15559,17295,17967,18095,node1
983,10545,10545,10709,9960,15415,16231,17391,17775,10400,15319,16591,17775,17903,node1
984,10596,10596,10519,10520,15647,16655,17439,17471,10632,15503,16687,17999,18303,node1
985,10433,10433,10272,10568,15447,16623,17519,17871,10488,15695,16927,18223,18415,node1
986,10094,10094,10149,10072,15535,16735,17567,17967,9776,15983,17167,18239,18671,node1
987,10277,10277,10124,10424,15855,16719,17551,17935,10008,15847,16895,18479,18879,node1
988,9429,9429,9935,10368,15887,16591,17583,17951,10392,15711,16703,18159,18479,node1
989,10385,10385,9811,10960,15599,16799,17599,17967,11256,15959,16687,17999,18127,node1
990,10578,10578,10493,11720,15927,16751,17583,17967,11848,15735,17023,18175,18383,node1
991,9920,9920,10324,11920,15703,16799,17583,17631,11888,15591,17135,18287,18383,node1
992,8244,8244,8292,11928,15791,16959,17791,18159,12088,15735,17071,18159,18639,node1
993,10440,10440,10616,11936,15815,16575,17823,17855,12032,15791,16559,17999,18255,node1
994,11443,11443,10513,12056,15655,17007,17839,18239,12288,15991,17151,18639,19055,node1
995,9997,9997,10806,12328,15663,16895,17775,17807,12472,15783,16959,18223,18559,node1
996,10680,10680,10013,11872,15655,16511,17695,17743,11872,15591,17199,17935,18095,node1
997,10298,10298,10991,12032,15751,16927,17583,18095,12248,15607,17407,18159,18431,node1
998,10481,10481,10402,11560,16063,16927,17727,18095,11376,16183,17583,18303,18655,node1
999,10704,10704,10695,11512,15751,16607,17711,17759,11568,15791,16767,18351,18591,node1
1000,10018,10018,10207,11496,15759,17007,17759,18127,11776,15999,17087,18335,18735,node1
1001,10915,10915,10787,11104,15719,16927,17775,18127,11600,15615,16927,18095,18895,node1
1002,10885,10885,10729,10344,15679,16383,17743,17791,10464,15743,17183,17983,18495,node1
1003,10930,10930,10773,10736,15655,16959,17791,17807,10664,15895,16831,18415,18735,node1
1004,9593,9593,10432,10680,16079,16943,17791,18239,10560,15791,17167,18031,18463,node1
1005,10643,10643,10107,10640,15623,16927,17791,18191,10760,15823,17471,18287,18431,node1
1006,10815,10815,10868,10048,15711,16895,17759,18175,10584,15551,17055,18511,18895,node1
1007,10085,10085,10182,10440,15903,17263,18079,18111,10760,15807,16959,18543,18703,node1
1008,10845,10845,10549,10632,15479,16671,18047,18095,10624,15647,16959,18559,18943,node1
1009,10494,10494,10778,10648,15519,16559,17487,17679,10744,15679,16863,18143,18479,node1
1010,11156,11156,10666,10272,15519,16735,17551,17903,10232,15263,16815,17951,18111,node1
1011,10032,10032,10269,10304,15575,16375,17583,17631,10472,15711,16671,18015,18271,node1
1012,11160,11160,10702,9872,15559,16463,17263,17983,10112,15351,16511,18207,18639,node1
1013,10221,10221,10990,10024,15575,16399,17647,17679,9944,15447,16895,18495,18639,node1
1014,10958,10958,10215,10232,15607,16479,17599,17951,10304,15591,17279,17887,18047,node1
1015,10521,10521,10986,10624,15295,16351,17519,17839,10424,15391,16639,17935,18271,node1
1016,10791,10791,10691,9912,15503,16671,17471,17551,10272,15575,16511,17983,18303,node1
1017,10887,10887,10810,10472,15479,16271,17455,17871,10440,15367,16671,18159,18383,node1
1018,10261,10261,10362,10088,15415,16319,17103,17487,10304,15551,16447,18031,18175,node1
1019,10009,10009,10737,10416,15479,16655,17455,17535,10536,15415,17279,18239,18463,node1
1020,11191,11191,9955,10776,15351,16231,17503,17871,10728,15783,16831,18399,18751,node1
1021,10195,10195,10720,11352,15639,16511,17519,17919,10960,15783,16607,17935,18047,node1
1022,10022,10022,10537,10864,15375,16199,17375,17807,10824,15591,16783,17839,18127,node1
1023,11392,11392,10654,10712,15415,16559,17407,17775,10632,15215,16751,18239,18639,node1
1024,10161,10161,10910,11112,15471,16199,17071,17455,11384,15407,16879,17791,18175,node1
1025,11111,11111,10459,11328,15407,16591,17391,17423,11024,15271,16383,17951,18111,node1
1026,10479,10479,10415,10944,15295,16207,17455,17823,10872,15143,16591,18175,18367,node1
1027,11013,11013,10876,10816,15335,16527,17359,17823,11024,14927,16783,17935,18543,node1
1028,10192,10192,10460,10984,14967,16415,17359,17775,10856,15263,16783,17663,17935,node1
1029,10749,10749,10652,10600,15287,16159,17391,17807,10744,15031,16359,17647,18063,node1
1030,10829,10829,11058,10176,15039,16215,17183,17391,10504,14815,16351,17471,17855,node1
1031,10811,10811,10545,9808,15135,16639,17455,17791,10160,15623,16959,18079,18287,node1
1032,10342,10342,10646,9904,15503,16311,17423,17807,9560,15359,16879,17983,18463,node1
1033,11033,11033,10688,10152,15447,16639,17423,17807,10280,15559,17023,18255,18671,node1
1034,10276,10276,10789,10472,15151,16247,17407,17471,10528,14823,16279,17279,17487,node1
1035,11087,11087,10441,9888,14967,16287,17455,17503,10320,15063,16559,17663,17807,node1
1036,10468,10468,10808,9920,15071,16287,17455,17487,9520,14871,16575,17919,18063,node1
1037,10029,10029,10410,10200,15423,16263,17439,17551,9872,15271,16847,17775,18223,node1
1038,11158,11158,10480,9840,15127,16687,17119,17519,10088,15535,17151,17887,18015,node1
1039,10081,10081,10637,10024,15119,16703,17503,17535,10192,15511,16847,18095,18415,node1
1040,10951,10951,10665,10552,15823,16479,17503,17903,10136,15567,16511,17599,18463,node1
1041,10374,10374,10906,10120,15303,16359,17503,17535,10224,15383,16767,17615,17903,node1
1042,10791,10791,10596,10224,15159,16799,17535,17599,10328,16039,17295,18111,18255,node1
1043,10952,10952,10069,10656,15583,16735,17551,17599,10560,15343,17343,17951,18079,node1
1044,10237,10237,10943,10120,15095,16511,17535,17951,10376,15439,16863,18159,18447,node1
1045,10400,10400,10530,10544,15415,16527,17359,17935,10224,15503,16815,17711,18511,node1
1046,10716,10716,10658,10328,15439,16719,17359,17615,10432,15703,16927,18047,18415,node1
1047,10470,10470,10311,10712,15559,16799,17583,17983,10088,15599,17183,18047,18367,node1
1048,10192,10192,10848,10272,15479,17167,17647,17967,9936,15327,17311,18047,18303,node1
1049,10546,10546,10142,10072,15327,16879,17679,18031,9776,15663,16991,18159,18319,node1
1050,10408,10408,10560,9840,15591,16975,17695,18111,9640,15839,17679,18287,18575,node1
1051,9926,9926,10612,9952,15391,16607,17823,18207,10464,15711,16687,18575,18991,node1
1052,10769,10769,9947,10384,15479,17247,17919,18367,10856,15775,17183,18319,18847,node1
1053,9388,9388,8560,10576,15751,17391,17999,18383,10096,15911,17567,18671,19071,node1
1054,10038,10038,11531,9512,15911,17119,17999,18751,9536,16151,17407,18847,19439,node1
1055,10582,10582,10181,9960,15671,17103,17967,18415,9776,15687,17423,18143,19343,node1
1056,11592,11592,10789,10152,15727,17151,17935,18319,9944,15831,17343,18255,18527,node1
1057,10002,10002,10235,10336,15895,17343,17967,18335,10408,16127,17231,18783,19199,node1
1058,11035,11035,10719,10464,16255,17199,17935,17983,10672,16447,17423,18335,18735,node1
1059,10055,10055,10371,10496,15935,17103,17967,18351,10496,16191,17567,18223,18415,node1
1060,10334,10334,10545,10344,15927,17087,17567,18319,10368,16023,17167,18207,18639,node1
1061,10798,10798,10919,11064,15831,17103,17935,17967,10888,15815,17087,18479,18607,node1
1062,11170,11170,10475,10728,15943,16911,17839,17871,10680,15999,17167,18607,18735,node1
1063,9623,9623,10227,10224,15815,17071,17903,17951,10552,16111,17615,18527,18911,node1
1064,10594,10594,10170,10576,15775,17071,17839,18287,10728,15591,17503,18351,19263,node1
1065,10248,10248,10766,10960,15623,16879,17807,18143,10896,15751,16975,18543,18911,node1
1066,10850,10850,10283,10360,15615,16895,17615,17727,10720,15543,17327,18031,18095,node1
1067,10774,10774,11319,10840,15551,16815,17743,18095,10872,15399,17279,18255,18431,node1
1068,10650,10650,10322,9928,15119,16351,17679,18079,10376,15431,16783,18399,18719,node1
1069,10696,10696,10799,10464,15431,16607,17631,18031,10544,15663,16735,18479,18895,node1
1070,10362,10362,10569,10240,15431,16623,17487,17887,10216,15191,17295,18159,18287,node1
1071,10644,10644,10534,9752,15095,16687,17535,17855,9048,15543,16911,17823,17999,node1
1072,10672,10672,10483,9344,15439,16687,17855,17903,9400,15343,17391,18191,18367,node1
1073,11147,11147,11189,9672,15015,16591,17807,17855,10024,15295,16527,18383,18575,node1
1074,10618,10618,10689,8720,15375,16215,17439,17855,8464,15543,16607,18351,18767,node1
1075,10422,10422,9995,9168,15191,16279,17423,17839,9280,15615,16607,17647,18063,node1
1076,10106,10106,10972,8880,15623,16247,17407,17471,8520,15271,16703,17887,17983,node1
1077,11224,11224,10268,8984,15599,16591,17423,17807,9224,15991,16943,18159,18271,node1
1078,10430,10430,11070,9056,15511,16415,17135,17743,9032,15479,16671,17951,18511,node1
1079,10183,10183,10155,8912,15575,16735,17487,17535,8872,15759,16943,18063,18383,node1
1080,10864,10864,10385,9048,15847,16767,17631,18031,8720,15567,16911,18079,18207,node1
1081,10533,10533,11194,9088,15687,16831,17599,17663,9520,15783,16879,17887,17935,node1
1082,9189,9189,6062,9192,15647,16719,16831,16831,10024,14119,16119,17135,17135,node1
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,node1
1104,1928,1928,0,182,404,534,684,693,0,0,0,0,0,node1
1105,7928,7928,0,671,1347,1469,1683,1714,0,0,0,0,0,node1
1106,4734,4734,0,1730,2251,2293,2331,2331,0,0,0,0,0,node1
1107,9644,9644,2350,2540,2859,3063,3351,3417,3164,3315,3425,3485,3489,node1
1108,212,212,11072,3934,3937,3939,3939,3939,3514,4175,4327,4455,4467,node1
1109,2834,2834,16280,4972,5587,5843,6083,6131,4468,5247,5627,6059,6143,node1
1110,10230,10230,10077,6128,6631,6779,7059,7079,6180,6659,6939,7111,7159,node1
1111,8559,8559,8730,7040,7631,7875,7939,7975,7168,7679,7951,8147,8171,node1
1112,8866,8866,8767,7992,8551,8975,9159,9231,8176,8767,9111,9343,9391,node1
1113,8948,8948,9025,9192,9607,9727,10007,10071,9392,9815,9959,10151,10183,node1
1114,8695,8695,8960,9856,10343,10647,10751,10791,10184,10615,10815,11015,11055,node1
1115,8861,8861,8323,10856,11367,11679,11839,11871,10736,11583,11855,12127,12159,node1
1116,8276,8276,8748,10440,12287,12639,12871,12951,10944,12527,12847,13079,13191,node1
1117,8857,8857,8873,8488,13279,13711,13967,14023,8928,13487,13815,14215,14279,node1
1118,9062,9062,9081,8688,14039,14439,14839,14879,8800,14375,14775,15135,15183,node1
1119,9408,9408,8602,8808,14943,15479,15743,15799,8656,15311,15815,16151,16215,node1
1120,7542,7542,8322,8808,16071,16479,16719,16815,9048,16415,16751,17055,17119,node1
1121,8798,8798,9402,9080,16895,17119,17407,17455,9184,17295,17567,17791,17823,node1
1122,9791,9791,9609,9088,17615,17935,18287,18351,9064,18015,18399,18735,18831,node1
1123,9251,9251,8683,9304,18527,18847,19199,19439,9448,18975,19423,19695,19791,node1
1124,8798,8798,9176,9392,19199,19711,20399,20527,9816,19487,20111,20799,21039,node1
1125,8916,8916,9288,9608,19087,19935,21247,21407,10000,18815,20079,21823,21999,node1
1126,9065,9065,9008,9840,17023,19903,22303,22367,10176,17679,20575,22831,22975,node1
1127,9351,9351,9205,10040,17727,20495,22783,23183,10112,17471,21487,23279,23439,node1
1128,9776,9776,9430,10440,16959,18815,23215,23279,10456,16479,19935,23775,23855,node1
1129,8954,8955,8807,10352,16623,19743,23567,24015,10168,17007,20223,23903,24207,node1
1130,8783,8782,9480,10712,16863,19215,23327,23743,10360,17071,19231,24303,24719,node1
1131,8878,8878,8502,10952,17183,19391,22063,24143,11096,17135,19119,22639,23103,node1
1132,9107,9107,8978,11160,16783,18543,21343,22511,11112,17391,18447,20991,22271,node1
1133,9850,9850,9812,11512,16159,17967,21391,21503,11840,16359,18511,21423,21775,node1
1134,8749,8749,8979,11584,16479,18655,20511,20975,11312,16079,18207,20767,20991,node1
1135,8835,8835,8866,11616,15991,17391,20783,21407,11616,15775,17679,21087,21295,node1
1136,8861,8861,9055,11728,15367,18191,21151,21295,11520,15687,18479,21663,21999,node1
1137,9222,9222,8922,12184,15415,17887,19887,21679,12200,15791,18831,20799,21023,node1
1138,8875,8875,8687,11920,15447,17279,20751,20863,11608,15935,17775,21231,21487,node1
1139,8045,8045,8580,12128,15839,17263,20047,20479,11952,15943,17695,20799,20959,node1
1140,8734,8734,8582,12208,15919,17663,19295,20943,12144,15607,18015,19775,21247,node1
1141,8567,8567,8598,12344,15903,17327,19695,20095,12208,15783,18047,20223,20655,node1
1142,9505,9505,9248,11912,15463,17807,19519,19615,12208,15799,17519,19791,20111,node1
1143,9012,9012,9114,12152,15559,17359,20063,20479,12400,15839,16943,20271,20543,node1
1144,9656,9656,9423,12200,15919,17375,19759,19839,12312,16071,17423,19695,20031,node1
1145,8276,8276,8797,12128,15511,17343,19695,20271,12144,15847,17823,19871,20223,node1
1146,9150,9150,8904,12432,15903,17279,20143,20207,12752,16031,17919,20303,20383,node1
1147,8456,8456,8562,12160,15607,17791,19263,19727,12312,15839,18047,19903,20127,node1
1148,9114,9114,8823,12120,15647,17823,19631,20143,12176,15903,18159,20047,20191,node1
1149,9467,9467,9172,12464,15583,17391,19631,20047,12424,15751,17519,20319,20639,node1
1150,8991,8991,9260,12080,15647,17471,19247,19711,12416,15703,18335,20047,20079,node1
1151,8573,8573,8977,12440,15695,17935,20079,20527,12128,15895,17823,20079,20591,node1
1152,8522,8522,8744,12400,15199,17423,19711,19743,11624,15711,17567,20655,20751,node1
1153,8448,8448,8549,11984,15623,18015,20143,20543,12120,15687,17151,19871,20319,node1
1154,9516,9516,9045,11800,14935,16815,19887,20335,11928,15215,17695,20479,20863,node1
1155,9290,9290,8895,11696,14967,17375,19599,20047,11680,15151,17295,19967,20175,node1
1156,9215,9215,8718,11080,15079,17743,20655,20719,11440,15335,18015,20751,21103,node1
1157,7913,7913,8292,10848,15519,18319,20143,21199,10952,15999,18175,20831,21263,node1
1158,8846,8846,9125,10232,15679,18511,20671,21151,10512,15551,18703,21471,21887,node1
1159,8830,8830,7729,10128,16447,18767,20543,20559,10616,16847,18879,20991,21151,node1
1160,7441,7441,8872,10528,17295,18735,21391,21423,10424,17295,18767,21375,21695,node1
1161,8954,8954,8703,10000,16783,18703,21407,21455,9832,17407,19119,21807,22015,node1
1162,8625,8625,9291,10408,16415,18687,21407,21471,10208,16559,19375,20863,22207,node1
1163,9224,9224,8727,9960,16799,19183,21039,21487,9976,16431,19327,21375,21903,node1
1164,8910,8910,8670,10016,16623,18927,21151,21967,10288,16655,19167,21279,21855,node1
1165,9319,9319,8998,10128,16199,18175,21215,21711,10232,16671,18847,21007,22351,node1
1166,9338,9338,9019,10088,16479,18783,21055,21423,10224,16895,18975,21791,22111,node1
1167,7794,7794,8491,10104,16719,19231,21583,21967,10440,17023,19583,21279,22383,node1
1168,9101,9101,8890,10336,15951,19791,21999,22111,10400,16671,19039,22111,22175,node1
1169,8700,8700,8426,10048,17279,19471,22159,22607,10256,17791,20335,21935,22655,node1
1170,8835,8835,9156,9928,18047,20335,22111,22175,9816,17807,19951,22335,22575,node1
1171,8608,8608,8837,9936,18095,19935,21695,22255,10040,17823,20175,21887,22207,node1
1172,9492,9492,9096,10256,17759,19887,22095,22111,10208,17583,19967,22175,22559,node1
1173,9735,9735,9646,9744,17567,20351,21663,22127,9728,17391,19887,22351,22815,node1
1174,8544,8544,9017,9776,16847,19647,21327,22655,10104,16927,19855,21967,23263,node1
1175,9046,9046,8922,10304,16895,20111,22239,22271,10256,17231,20095,22511,22863,node1
1176,8822,8822,8716,10384,16751,19615,21679,22095,10616,16959,19087,22271,22735,node1
1177,8426,8426,8931,11112,16847,19391,22063,22511,11240,16959,19007,22159,22639,node1
1178,9166,9166,9181,11312,16847,19087,21679,21791,10872,16335,18591,21759,21951,node1
1179,9369,9369,9057,11272,16383,19183,21423,21903,11176,16399,19007,20783,22223,node1
1180,9306,9306,9112,11648,16143,18719,21247,21695,12040,16863,19119,21311,21823,node1
1181,8819,8819,9212,11808,16559,18687,20511,21007,11840,16959,19183,20847,21359,node1
1182,8150,8150,8341,11816,16215,19583,20959,21519,11776,16199,19679,20863,21471,node1
1183,8180,8180,7794,12424,16527,19871,20703,21183,12280,16623,18703,20943,20975,node1
1184,8587,8587,8946,12464,16247,18655,21087,21151,12648,16495,18527,20879,21279,node1
1185,8947,8947,9019,12152,16127,17759,20959,21007,12008,16103,17711,21119,21503,node1
1186,9601,9601,8712,12280,15687,17519,20015,21343,12288,16351,17663,19983,20463,node1
1187,8886,8886,9153,12632,15447,17663,20463,20495,12040,15887,17439,20479,20575,node1
1188,8691,8691,8379,11888,15487,16911,19775,20287,11680,15927,17519,20303,20831,node1
1189,8494,8494,8663,11552,15127,17423,19567,20703,11872,15423,17199,19919,21311,node1
1190,8592,8592,8576,11256,15887,18703,19935,20431,11320,15647,17839,20671,21215,node1
1191,9032,9032,8745,10872,15207,17935,20511,21039,10832,15871,18415,20479,21727,node1
1192,8055,8055,8770,10744,15895,18015,20367,20975,10016,16055,18175,20959,21247,node1
1193,9157,9157,8860,10032,16103,18543,21119,21535,10272,16639,18671,21423,21743,node1
1194,8474,8474,9003,9752,16623,18431,20239,20783,9424,16623,18911,20783,20959,node1
1195,8921,8921,8337,9440,16271,19119,21279,21743,9504,16687,19279,21343,21519,node1
1196,8989,8989,9209,9352,16735,19167,20831,20879,9288,17311,19695,21807,22031,node1
1197,8496,8496,8425,9448,17311,19663,21391,21839,9840,17327,20223,20975,22431,node1
1198,8329,8329,8691,9800,17311,19567,21503,21551,10160,17343,19583,21679,21999,node1
1199,8865,8865,8841,10120,17823,19631,21183,21983,10288,17807,19567,21919,22175,node1
1200,9312,9312,9071,10416,16815,19247,21647,22047,10648,17567,20303,21311,22447,node1
1201,8703,8703,8732,10656,17375,19247,21183,21551,10600,17167,19535,21743,21999,node1
1202,9866,9866,9313,11016,17247,19679,20559,20591,11296,17039,18895,20783,21007,node1
1203,8601,8601,8999,11256,16927,19231,21455,21535,11240,17167,18943,21487,21759,node1
1204,9118,9118,9161,11512,16911,18783,21007,21343,11456,17215,19327,21871,22063,node1
1205,8724,8724,9016,11576,17231,18783,21439,21807,11296,17039,18831,22223,22399,node1
1206,8781,8781,8714,11672,16591,19199,21503,21567,11472,16671,19567,21823,21919,node1
1207,8789,8789,8772,11896,16943,19519,21503,21999,11856,16543,19007,21663,22111,node1
1208,9502,9502,9122,12128,16343,18735,21567,21967,11760,16399,18143,21247,22367,node1
1209,8967,8967,9048,11536,15719,17983,21071,21455,11520,15991,18351,21855,22031,node1
1210,8744,8744,9387,11496,16063,17551,20719,21855,11296,16191,17743,20863,21023,node1
1211,8822,8822,8415,11904,15847,17967,21183,21647,12136,15815,18207,21327,21535,node1
1212,8983,8983,9158,11912,15807,17231,20159,20543,12064,16119,17551,20751,21039,node1
1213,9710,9710,9169,12328,15351,17615,19855,20495,11920,15399,17407,20111,20255,node1
1214,8973,8973,9148,11920,15663,17135,20271,20703,11768,15959,17407,20543,20863,node1
1215,8601,8601,8616,12016,15623,17151,20015,20063,11616,15735,17295,20543,21023,node1
