TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
731,8667,8667,9103,8180,16263,16927,20559,21039,8200,16511,17407,21199,21663,node2
732,8879,8879,8700,9096,15855,17407,20831,21471,9120,16399,18047,22015,22111,node2
733,8727,8727,8743,9104,16151,18351,21711,22207,9048,15879,17311,22479,22975,node2
734,8269,8269,8221,9544,15879,17791,21231,21695,9480,16183,17871,21887,21935,node2
735,8354,8354,8426,10008,15759,16703,22143,22191,10424,16183,16783,22367,22431,node2
736,8901,8901,8524,10664,15639,17551,21215,21647,10376,15927,17263,21343,21775,node2
737,9325,9325,9849,11096,15135,16495,20991,22047,10672,15455,17151,21615,22159,node2
738,9066,9066,8926,10504,15583,17711,21471,21903,10552,15895,18047,22095,22543,node2
739,8896,8896,8909,10512,15519,16911,20735,21167,10472,15831,17583,21519,21871,node2
740,9210,9210,9066,10288,15543,17279,20543,21599,10336,16055,17839,20799,22303,node2
741,9310,9310,9429,10720,15575,18047,20991,21407,10672,15591,17087,21199,21631,node2
742,8814,8814,8948,10424,15575,17759,19631,21855,10144,15943,18255,20543,22079,node2
743,9079,9079,9082,9936,15535,18639,20047,20495,9936,16215,19151,20975,21439,node2
744,8196,8196,8472,10384,15943,18831,20159,20543,10392,15743,19087,20399,20863,node2
745,9313,9313,8689,10392,15951,18783,20111,20191,10832,16047,19407,20383,20815,node2
746,8767,8767,8642,10408,15543,18351,20671,21135,10328,16095,18447,21311,21759,node2
747,8346,8346,8626,10328,15559,18767,20207,20255,10696,16031,18383,20639,20687,node2
748,8925,8925,8948,10872,15935,18319,20655,21119,10592,16015,19183,21103,21551,node2
749,9383,9383,9429,10456,15463,19183,20127,20575,10040,15743,19967,20591,20911,node2
750,9024,9024,8958,10488,15463,18735,20095,21055,9872,16183,19071,20431,21375,node2
751,9128,9128,8738,10080,15415,15831,20127,20159,9728,16047,19439,20687,20719,node2
752,8924,8924,8898,10112,16007,19023,20399,21151,10224,16007,18559,20815,21183,node2
753,9381,9381,9777,0,0,0,0,0,15304,15319,15327,15327,15327,node2
754,6107,6107,6072,10600,16047,18815,20735,20959,10472,16127,19583,21183,21503,node2
755,8923,8923,9008,11256,16255,19023,20063,21215,10728,16247,19679,20383,21663,node2
756,8159,8159,8118,10568,11055,11983,11983,20063,11384,11399,11407,11407,20399,node2
757,5556,5556,5446,11064,16559,19359,20543,21071,10912,16735,19903,21039,21407,node2
758,8255,8255,8361,11160,16359,19023,20303,20799,10952,16735,19151,20399,20895,node2
759,8200,8200,7913,10864,16879,18751,20479,20511,11424,16815,19183,20927,21087,node2
760,8200,8200,8288,0,0,0,0,0,15128,15135,15143,20143,20143,node2
761,7501,7501,7715,11592,17007,19759,20991,21487,11480,17295,20127,21583,22095,node2
762,8099,8099,8079,11952,17151,20063,21311,21823,12504,17231,20639,21487,21999,node2
763,8009,8009,8194,12648,17231,19599,21055,21103,13104,17391,19743,22031,22063,node2
764,7791,7791,7815,15832,15839,15847,16287,16287,16128,16143,16143,16151,16151,node2
765,7624,7624,7452,12904,17439,19903,20847,21647,12656,17567,20255,21743,22623,node2
766,8188,8188,8208,12432,17695,19567,21391,21807,12168,17919,20447,22335,22687,node2
767,8388,8388,8331,22272,22287,22287,22303,22303,23152,23183,23183,23199,23199,node2
768,7600,7600,7374,12968,17487,19887,21631,22431,12784,17647,20047,21951,22735,node2
769,7948,7948,7878,12424,17615,20447,21695,22127,12872,18175,20607,21951,22431,node2
770,7672,7672,7573,12464,17983,20527,22223,22703,12848,18031,21071,22319,22815,node2
771,7639,7639,7975,16736,16767,16767,16767,16767,17120,17151,17151,17151,17151,node2
772,8004,8004,8084,11976,17935,21039,22367,22431,12376,17759,21567,22815,22879,node2
773,7797,7797,7746,12464,17695,20335,21679,22159,12464,17919,20735,22415,23023,node2
774,8416,8416,8740,13032,17711,21183,22159,22191,12208,17807,21295,23119,23167,node2
775,8695,8695,8477,12720,17855,20575,22159,22735,12736,17967,21487,22303,23695,node2
776,8429,8429,8234,0,0,0,0,0,12304,13303,13311,13311,13311,node2
777,6269,6269,6441,11776,17439,20031,22687,23279,11400,17999,20687,22895,23359,node2
778,7745,7745,8045,12288,18047,20559,22751,23343,12440,18319,20607,23439,24031,node2
779,8586,8586,8439,20128,20143,20143,20143,20143,20288,20303,20303,20319,20319,node2
780,6491,6491,6256,12352,18063,20159,22719,23839,12128,18335,20383,23599,24527,node2
781,8344,8344,8538,11832,18111,20223,22271,23775,12176,18399,20303,22671,24639,node2
782,7873,7873,7727,12296,22735,22735,22751,22751,23136,23151,23167,23167,23167,node2
783,7766,7766,8025,11960,17999,20751,22463,23343,11736,18591,20975,22943,23695,node2
784,9808,9808,9255,12672,18367,20463,22095,23103,12576,18383,21263,22223,23567,node2
785,8663,8663,9031,13280,18079,20191,22703,23247,12304,19023,20543,22719,23279,node2
786,8455,8455,8210,0,0,0,0,0,16560,17583,20575,20591,20591,node2
787,4020,4020,4161,12776,18527,20159,22175,22687,12808,18591,20703,22303,22831,node2
788,8180,8180,8005,12384,18991,20655,22207,23215,12392,19263,21039,22847,23343,node2
789,8019,8019,7994,16912,16927,16943,16959,16959,17104,17151,17151,17151,17151,node2
790,8211,8211,8086,12448,18559,20447,22671,23183,11920,18799,20479,23359,23871,node2
791,8832,8832,9099,12504,19247,20287,21311,22751,12184,19359,20671,22143,23455,node2
792,9738,9738,9571,0,0,0,0,0,16448,16463,16463,21471,21471,node2
793,4800,4800,5023,12608,19119,19791,21839,22367,12720,19455,20335,22655,23199,node2
794,8346,8346,8099,13136,19135,20239,21935,22511,12904,19119,20751,22319,22879,node2
795,8812,8812,9043,19728,19743,19743,19759,19759,18240,18287,18303,21279,21295,node2
796,6042,6042,6451,12464,17935,20767,21455,22031,12992,18911,20831,22143,22607,node2
797,9322,9322,8727,13920,13943,13943,13943,13943,13240,14239,14239,14247,14247,node2
798,7078,7078,6899,13168,19215,20351,21455,22495,12760,18975,20575,21711,22735,node2
799,7641,7641,8256,19792,20271,20895,20911,20911,20112,21119,21135,21135,21135,node2
800,7959,7959,8138,12960,18575,20223,21295,21871,12840,19087,20591,21647,22287,node2
801,8400,8400,8073,12976,17935,20207,21279,21775,12920,18623,20511,21679,21887,node2
802,8600,8600,8372,0,0,0,0,0,18160,18191,18191,18191,20207,node2
803,7490,7490,7184,12976,17887,20191,21231,22047,12912,18143,20767,22047,22911,node2
804,7299,7299,7792,12816,18191,19967,21679,21887,12496,18207,20607,21935,21999,node2
805,8759,8759,8851,12624,18847,20095,21247,22207,12392,18991,20527,21359,22639,node2
806,10852,10852,10373,19040,19071,19071,19071,19071,19632,19647,19647,19647,19663,node2
807,3000,3000,3486,12664,18655,20175,21855,22383,12536,18271,20367,21919,22463,node2
808,8130,8130,8108,13176,18671,20143,21263,21807,12176,18799,19951,21567,22127,node2
809,8536,8536,8752,16016,18239,21295,21295,21295,16312,21327,21343,21343,21343,node2
810,6488,6488,6395,12568,18927,20351,21359,21407,12768,19039,20559,21759,22287,node2
811,8373,8373,8162,12992,18607,20383,21391,21407,12800,19023,20591,21743,21775,node2
812,7814,7814,7800,20720,20751,20751,20751,20751,21088,21103,21119,21119,21119,node2
813,8059,8059,8063,12464,19055,20719,21935,22431,12328,19071,21135,22367,22975,node2
814,9478,9478,9314,13104,18991,20143,21263,21295,13520,18271,20831,21999,22175,node2
815,7714,7714,7875,17760,18991,18991,20127,20143,18208,18239,18239,19215,19215,node2
816,7608,7608,7325,12528,18287,20511,21647,22223,12544,18255,20799,22095,22959,node2
817,7838,7838,7880,13176,18831,20415,22159,22207,13232,18095,20447,22607,22655,node2
818,8043,8043,8195,16736,16767,16767,16767,16783,17296,17327,17343,17343,17343,node2
819,6519,6519,6644,12784,18399,20479,22559,23151,11776,18367,21071,23151,23759,node2
820,8400,8400,8162,0,0,0,0,0,19120,19151,19151,19151,19151,node2
821,7800,7800,7851,11632,17951,20559,22095,23055,11384,18575,20703,22543,23311,node2
822,7747,7747,7943,12096,18463,20031,22559,22591,12408,18319,20735,22847,22895,node2
823,8045,8045,8200,19376,21551,21567,21583,21583,17056,22095,22111,22111,22127,node2
824,7624,7624,7600,11736,18463,20575,22639,23183,11592,18319,20719,23407,24047,node2
825,8432,8432,8491,11672,18111,19999,21743,22255,11680,18335,20303,22671,23183,node2
826,8152,8152,8319,16360,16367,16375,16375,16383,17216,17247,17247,17247,17247,node2
827,7591,7591,7414,11672,17423,20719,22719,23247,10712,17759,21391,23647,24175,node2
828,8060,8060,8344,11096,17439,20703,22479,22975,11208,17791,20895,23215,23711,node2
829,8549,8549,8235,16912,16927,17951,17951,17951,17104,18111,18127,18127,18127,node2
830,8200,8200,8083,11536,17503,21087,22271,23455,11256,17631,21391,22559,24207,node2
831,8826,8826,8714,11592,17519,20751,21759,22255,12064,17583,21327,22527,23023,node2
832,8366,8366,8006,18016,18031,18047,18047,20303,17248,17279,17279,17279,17279,node2
833,6608,6608,7021,11672,17583,20703,22735,23247,11544,17791,20751,23071,24015,node2
834,8200,8200,7849,12176,17599,21247,22399,23295,12104,17919,21247,23215,23567,node2
835,8232,8232,8524,12304,18095,21231,22943,23439,10800,18159,21567,23759,24271,node2
836,8279,8279,8380,11192,12831,12831,23455,23455,11288,24287,24287,24287,24287,node2
837,6746,6746,6629,11728,17679,20319,22879,23471,11288,17759,20783,23375,23967,node2
838,7787,7787,7991,11824,0,0,0,0,12520,17759,21311,23023,24495,node2
839,7812,7812,7774,12248,17727,20335,23071,23599,12136,18031,20351,23567,24095,node2
840,8155,8155,8005,16144,16183,16183,17727,17727,15240,16239,16263,22271,22271,node2
841,7091,7091,7135,11888,18191,20319,23023,24079,12608,18063,20879,23167,24575,node2
842,5538,5538,5097,15776,20207,20991,23871,24399,241,17215,21135,24191,24223,node1
843,10149,10149,12988,488,1612,19951,23695,24543,740,1814,20159,24079,24527,node1
844,10806,10806,10847,1636,15975,19807,22735,24111,1814,16799,19999,23279,23647,node1
845,10319,10319,10632,2782,15671,19295,22399,23151,2868,3763,19199,22463,22831,node1
846,11081,11081,10864,3724,15167,18719,21007,22767,3958,15375,18335,21247,21631,node1
847,10854,10854,10457,4544,14959,17999,21439,21839,4908,5835,17551,20895,22063,node1
848,10146,10146,10673,5568,14735,17391,20623,20975,6004,15007,17359,21263,21631,node1
849,11400,11400,11042,6396,14647,16943,20495,21311,6816,14431,17455,20367,20751,node1
850,10058,10058,10394,7296,8231,16343,19343,20911,7876,8775,14583,19519,19887,node1
851,11189,11189,11169,8400,13487,17087,19759,20159,9016,13967,16767,19919,20303,node1
852,10199,10199,9990,9200,10167,16247,18927,19327,9864,10815,16559,19439,19791,node1
853,10518,10518,10658,10280,12439,15527,18319,19647,10984,12375,15951,18575,18671,node1
854,11168,11168,10884,11232,12415,16287,18751,19055,11848,12823,15887,17855,18927,node1
855,10068,10068,10422,11752,12799,14343,18047,18159,11680,13415,15271,18095,18463,node1
856,10966,10966,11197,11688,13671,15447,17615,18431,11768,14415,15599,17231,17983,node1
857,10715,10715,10531,11648,14655,15111,16575,17199,12144,15191,15671,16399,17151,node1
858,11085,11085,11026,11640,15151,15447,16175,16207,11408,15311,15903,16527,16639,node1
859,11322,11322,10958,11608,14823,15239,15823,16031,11576,14903,15463,16183,16927,node1
860,10586,10586,11206,11600,14887,15239,15679,16047,11752,14927,15407,15943,16183,node1
861,10614,10614,10053,12000,15095,15551,16039,16247,11792,15423,15815,16287,16447,node1
862,10512,10512,10932,11984,15095,15399,15791,16143,11584,15015,15655,16479,16543,node1
863,10748,10748,10620,11536,15119,15391,15903,16167,11232,15231,15799,16687,16943,node1
864,10095,10095,10460,11528,15143,15727,16135,16207,11912,15327,16079,16671,16927,node1
865,10757,10757,11495,12120,15311,15575,16303,16543,12208,15319,15991,16879,17023,node1
866,9935,9935,8798,11824,15223,15631,16039,16375,12048,15695,16351,16799,17103,node1
867,10665,10665,10491,11816,15327,15623,16087,16415,12024,15567,16047,16543,17183,node1
868,10400,10400,10848,12280,15247,15663,16047,16079,12240,15191,16023,16863,16959,node1
869,11297,11297,10775,12072,15055,15719,16151,16479,12032,15023,15943,16703,17247,node1
870,8376,8376,10358,11856,15215,16015,16431,16495,12080,14559,16159,16703,17199,node1
871,12325,12326,10615,12128,14831,15975,16463,16815,12736,15807,16039,17071,17119,node1
872,10970,10969,10948,11592,15263,16023,16783,17167,11496,15399,16463,17135,17487,node1
873,9432,9432,10632,11216,15479,16367,16831,17135,10936,15775,16799,17423,17551,node1
874,10609,10609,9795,11664,15935,16359,16751,17071,11584,15679,16831,17359,17679,node1
875,10991,10991,10808,11920,15671,16015,16431,16447,11944,15103,16111,17135,17151,node1
876,10821,10821,10519,10192,15711,16447,17167,17247,10472,16143,16863,17551,17615,node1
877,10953,10953,10914,9840,16007,16431,17167,17567,10256,16135,16879,17455,17855,node1
878,10865,10865,10874,10248,12879,16495,16911,16911,10088,14927,17007,17055,17071,node1
879,10517,10517,10958,9024,15711,16527,17279,17343,8984,15647,16639,17679,17823,node1
880,10961,10961,10764,9328,15975,16623,17087,17407,9648,16159,16831,17503,17871,node1
881,9642,9642,10216,9400,12967,16263,17007,17407,10024,13959,15943,17087,17119,node1
882,10187,10187,10189,9032,15871,16655,17359,17663,9504,16183,17023,17727,18159,node1
883,11425,11425,10689,10168,15919,16687,17423,17439,9544,15983,16943,17807,18015,node1
884,10484,10484,10645,9632,13743,16543,16751,16751,9928,15951,17071,17119,17135,node1
885,10958,10958,10909,9984,15375,16655,17439,17791,10168,15639,17263,17887,18175,node1
886,11072,11072,11235,10688,14695,16159,17503,17903,10824,15023,16623,18127,18255,node1
887,10508,10508,10770,12200,15727,16543,17071,17071,12064,15991,17023,17103,17119,node1
888,11080,11080,11055,10400,14695,16607,17343,17743,10520,15191,17279,17775,18095,node1
889,10935,10935,10542,10864,15215,16623,17407,17791,10928,15447,17151,17935,18319,node1
890,10063,10063,10227,12584,15991,16023,17727,17727,11904,13079,16927,18095,18127,node1
891,10030,10030,10113,11592,15295,16655,17343,17759,11320,15303,17359,17919,18239,node1
892,11411,11411,10924,11128,15735,17039,17807,17903,10984,15159,17439,18415,18751,node1
893,10273,10273,10904,12016,16207,16687,16719,16719,12896,16911,17055,17119,17135,node1
894,9969,9969,9741,11120,15543,16831,17615,18063,11160,15391,17439,18127,18303,node1
895,9245,9245,9703,11376,15231,16959,17807,18239,10656,15327,17695,18559,18607,node1
896,10880,10880,10137,11048,16527,17343,17375,18207,11040,13999,18031,19007,19023,node1
897,10521,10521,10279,11048,15255,17247,17887,18671,11136,15191,17407,18495,19071,node1
898,10277,10277,10315,11872,14863,17279,18271,18703,11944,14927,17567,18223,18639,node1
899,9949,9949,10207,12328,13591,17247,17775,17791,12016,13143,17967,18063,18143,node1
900,10575,10575,10440,11824,14911,17311,18063,18111,11488,15199,17663,18607,18799,node1
901,10488,10488,10490,11776,15183,17279,18479,18863,11696,16767,18047,18655,19199,node1
902,10700,10700,10323,11720,14823,17263,18095,18095,12136,14087,17887,19119,19151,node1
903,10222,10222,10372,11792,15615,17359,18495,18911,11992,15559,17679,18767,19519,node1
904,10186,10186,10262,11760,15231,17343,18063,18927,11848,15431,17823,18735,18831,node1
905,10191,10191,10472,12064,14359,17279,18207,18287,11568,14431,17599,18351,18543,node1
906,10217,10217,10398,11560,14359,17375,18559,18607,11952,14751,17791,18959,19007,node1
907,9874,9874,10203,13664,14943,16975,18255,18255,12080,14055,18079,18111,19103,node1
908,11415,11415,10937,11784,14951,17455,18207,18671,11808,15599,17823,18655,18879,node1
909,9729,9729,10755,11408,16847,17407,18255,18511,11696,15567,17519,18575,19119,node1
910,11004,11004,10293,11424,15615,17327,17791,17823,11568,15735,17375,18495,18927,node1
911,10362,10362,10521,11816,15879,17295,18255,18271,11960,15191,18031,18943,18959,node1
912,10411,10411,10483,11496,15903,16799,17279,17759,10896,16015,17119,17823,17951,node1
913,9981,9981,9708,10472,15935,16863,17711,17743,9800,15967,17263,18127,18415,node1
914,10059,10059,9783,9656,16079,17295,17759,17807,10176,16383,17087,18623,18703,node1
915,10256,10256,10650,10112,13175,16895,18207,18207,10104,14023,19039,19119,19135,node1
916,11449,11449,10491,8496,16039,16927,17759,18207,8568,16415,17391,17919,19167,node1
917,10974,10974,11099,9240,16527,17071,17775,18127,9200,16959,17727,18207,18623,node1
918,9773,9773,10775,9296,9679,16975,18111,18143,9088,13975,17023,18111,18991,node1
919,10908,10908,9957,9104,16527,17391,17839,17919,9240,16591,17519,18255,18703,node1
920,9557,9557,10194,9136,16247,17103,17951,17967,8600,16415,17503,18191,18239,node1
921,9929,9929,10581,8672,17071,17103,17375,17487,8944,17087,18031,18127,18143,node1
922,10449,10449,10715,9056,16183,17279,18031,18159,9384,16559,17679,18511,18703,node1
923,10665,10665,10158,9768,16463,17279,18015,18095,9928,16351,17327,18047,18143,node1
924,11033,11033,9995,10584,16479,17231,17855,17871,9792,16071,16927,18175,18207,node1
925,10202,10202,10844,10080,16119,16863,17647,18207,10144,16367,17375,18271,18511,node1
926,10103,10103,10152,10520,15823,17295,17775,17823,10664,15959,17695,18367,18799,node1
927,9274,9274,9153,10720,16655,17439,17455,17455,11064,17103,17119,18095,18095,node1
928,10201,10201,10886,10728,16215,17407,17903,18271,10344,16207,17711,18479,18687,node1
929,11422,11422,10432,10728,16023,17391,17887,17967,11176,16031,17599,18383,18799,node1
930,10417,10417,10603,11160,14687,16543,17407,17407,10096,14943,16959,18031,18047,node1
931,10059,10059,10638,10392,15959,16959,17695,17839,10464,16263,17503,18415,18671,node1
932,11057,11057,10219,10008,16375,16879,17711,18143,10224,16039,17263,17871,18319,node1
933,10432,10432,11432,9664,15655,16943,17743,17791,9544,16095,17055,18255,18303,node1
934,11453,11453,10507,9264,14775,16895,17679,17695,9912,15111,17135,18063,18063,node1
935,10578,10578,11102,8632,15687,16943,17791,17855,8376,16143,17311,18063,18703,node1
936,10495,10495,10458,9200,15863,16975,17807,17903,9224,15559,17247,18351,18751,node1
937,11202,11202,10921,9624,16463,16735,17359,17375,10104,16015,17039,18079,18079,node1
938,10672,10672,11173,8456,15383,16943,17871,18271,8640,15751,17487,18255,18591,node1
939,11218,11218,10908,9248,14991,16863,17711,17839,9320,15543,17263,18479,18655,node1
940,10683,10683,11140,14024,16879,17183,17183,17183,14024,16031,16079,17119,17119,node1
941,11348,11348,10432,8768,15063,16975,17759,18031,8584,14815,17343,18287,18687,node1
942,10793,10793,11260,9568,15079,17183,17839,18175,9240,14879,17583,18575,18943,node1
943,10358,10358,10517,9568,16327,17455,17839,17855,10056,14919,17055,18127,18143,node1
944,11258,11258,10828,9952,14615,16815,17871,18255,10320,14695,17039,18399,18815,node1
945,10639,10639,10876,9848,14279,16863,17695,17759,10192,14471,17119,18015,18079,node1
946,10499,10499,10657,10304,14695,15935,16815,16831,11080,11119,16063,17055,18127,node1
947,10741,10741,11121,10128,14919,16895,17679,18111,9960,15007,17279,18047,18415,node1
948,11617,11617,10598,10576,13871,16927,17743,17807,10744,15351,17583,18031,18383,node1
949,9877,9877,10984,12912,16991,17759,17791,17823,12968,13071,16063,18111,18127,node1
950,10881,10881,10045,10688,15631,16927,17775,18175,10584,16263,17503,18367,18687,node1
951,10958,10958,10881,10688,15511,16863,17663,17759,10736,15543,17215,17983,18399,node1
952,11049,11049,10971,10336,13719,16799,17711,17743,11104,15943,17103,18047,18063,node1
953,10308,10308,11048,10312,15855,16767,17679,18143,9992,15903,17343,18191,18495,node1
954,11356,11356,10369,10416,15727,16703,17599,18047,10328,15927,16911,18383,18767,node1
955,10031,10031,11153,12160,13055,16687,16703,16703,13016,15999,17087,17119,17119,node1
956,11294,11294,10373,9984,15479,16767,17215,17983,10208,15615,16975,17727,17967,node1
957,10080,10080,10657,9968,15623,16863,17663,18079,10456,16055,17535,18159,18527,node1
958,11185,11185,10510,11120,16543,17279,17711,17759,9896,15903,17935,18175,18207,node1
959,10226,10226,11059,9552,16039,16943,17743,18095,9552,15959,17423,18351,18655,node1
960,11610,11610,11107,9544,15263,16943,17759,18159,9848,15687,17343,17951,18559,node1
961,10634,10634,10933,13400,15647,16959,17807,17823,10952,15119,16103,18047,18047,node1
962,11262,11262,10591,9528,15591,16943,17791,18223,9288,15935,17231,18335,19135,node1
963,9875,9875,10615,9552,15927,16959,17775,17855,10024,15975,17471,18111,18527,node1
964,10649,10649,10371,13288,15527,17343,17439,17455,10984,16143,16159,18175,18175,node1
965,10636,10636,10675,10040,15607,16927,17823,17855,9800,15695,17583,18415,18751,node1
966,10249,10249,10894,9976,15519,16943,17439,17855,10032,15423,17183,18303,18767,node1
967,10969,10969,10573,10056,15767,17023,17839,17871,9896,16263,17471,18399,18831,node1
968,10987,10987,11222,10112,11223,17423,17487,17487,11048,15007,17119,18047,18047,node1
969,11130,11130,11235,9960,15407,17071,17935,18271,9944,15455,17663,18671,18879,node1
970,10843,10843,10754,10048,15711,17103,17551,18351,9512,15415,17311,18415,19167,node1
971,11729,11729,11193,9664,14431,16151,17967,17999,9912,15031,17007,18063,18079,node1
972,10628,10628,10916,9704,15575,17071,17935,18335,9368,15671,17423,18463,18687,node1
973,10611,10611,10401,9144,14775,16847,17759,17823,9440,15687,17375,18223,18543,node1
974,10762,10762,10473,11648,15447,16879,18191,18207,9848,14911,17039,18927,18943,node1
975,10012,10012,10478,9480,15607,16815,17663,18111,9064,15807,17183,18159,18623,node1
976,10859,10859,10269,9416,15207,16815,17695,18063,9952,15127,17327,18495,18863,node1
977,10504,10504,10705,12360,15575,17167,17263,17263,12912,14951,17983,18111,18127,node1
978,10517,10517,10453,10088,15015,16735,17599,18031,10376,15175,16943,18079,18527,node1
979,10656,10656,10615,10496,15279,16735,17599,17663,10224,14991,17343,17951,18095,node1
980,9798,9798,10583,10448,14855,16247,17167,17231,11072,15143,17967,18047,18079,node1
981,11033,11033,10568,10456,15167,16607,17519,17583,10424,15151,16959,18207,18527,node1
982,11254,11254,10585,10488,15071,16591,17439,17471,11128,15423,16911,17583,17791,node1
983,10110,10110,10570,11288,14735,16063,17455,17471,11096,14119,16055,17999,18015,node1
984,10461,10461,10648,10912,15127,16511,17007,17439,10568,15511,16767,17615,17887,node1
985,10219,10219,10427,10952,15471,16527,17423,17503,10824,15743,16639,17519,17663,node1
986,10080,10080,10666,11888,15711,16559,17887,17887,11960,15127,17039,17935,18015,node1
987,9364,9364,8757,11064,15895,16991,17519,17567,11192,15671,17375,18031,18127,node1
988,11316,11316,10517,11216,15951,16655,17119,17535,11224,15679,17343,17887,18159,node1
989,10085,10085,10533,10912,15871,16639,17471,17503,11152,15871,16815,18095,18383,node1
990,11016,11016,10851,11296,15679,16703,17503,17535,10976,15903,17055,17935,17983,node1
991,10574,10574,10697,9992,15767,16735,17519,17903,10256,15911,17055,17775,18191,node1
992,11382,11382,10917,10392,15895,16687,17631,17983,10104,15831,17439,18047,18335,node1
993,10598,10598,11220,10336,15671,16671,17455,18015,10352,15535,17103,18127,18575,node1
994,10533,10533,11155,10728,15367,15375,16847,16863,12008,16071,17103,18095,18095,node1
995,10858,10858,10485,10008,15535,16767,17295,17615,10040,15311,17151,17983,18191,node1
996,11074,11074,11051,12088,14271,16847,17263,17263,10920,15103,17023,17999,18015,node1
997,11825,11825,11564,10168,15071,16863,17695,18063,9784,15031,17359,18287,18607,node1
998,10885,10885,11164,10192,14367,17231,17743,18207,9568,14367,17631,18479,18879,node1
999,11223,11223,11086,9912,11071,16511,17791,17791,10016,11151,17167,18079,18095,node1
1000,12095,12095,11735,9872,14239,16911,17759,18175,9960,14663,17535,18431,19151,node1
1001,10954,10954,11051,10232,14647,16991,17391,17775,10152,14967,17567,18207,18543,node1
1002,10721,10721,11001,10200,14383,16895,17759,18191,9992,14591,17679,18399,18703,node1
1003,10650,10650,10924,12816,16831,17295,17327,17327,10920,15023,17103,18127,18143,node1
1004,11488,11488,11044,10528,14103,16799,17647,18031,10384,14471,17199,18239,18927,node1
1005,11469,11469,11255,10488,14111,16607,17023,17823,9744,14463,17007,17823,18159,node1
1006,10681,10681,11530,10944,16639,17455,17487,17487,11056,13007,17023,18047,18063,node1
1007,11622,11622,11670,9792,13951,16687,17487,17983,9648,14175,17135,18351,18799,node1
1008,11040,11040,10889,9776,13399,16783,17615,17679,10008,13919,17055,17791,17983,node1
1009,10871,10871,10280,12904,16751,16831,16847,16847,12104,13135,17103,17135,18127,node1
1010,10018,10018,10830,10600,13303,16927,17439,17775,10288,13063,17215,17823,18095,node1
1011,11293,11293,11380,11184,12671,17023,17823,18303,11432,12711,17903,18271,18591,node1
1012,11176,11176,10595,11304,12679,17423,17871,17903,11536,12999,17615,18383,18815,node1
1013,10255,10255,11342,12680,12727,17519,17999,17999,11056,12095,13087,18095,18111,node1
1014,11303,11303,10654,10656,12655,17103,17951,18015,10920,12815,17599,18431,18815,node1
1015,11459,11459,10663,10792,12687,17119,17999,18047,10680,13287,17551,18639,18767,node1
1016,10155,10155,10964,11240,17615,17647,18431,18447,12072,13063,18111,19103,19119,node1
1017,10794,10794,10078,10464,12983,17247,18079,18463,10640,12967,17695,18831,18959,node1
1018,10841,10841,10633,10936,13119,17279,18127,18511,10584,13303,17663,18927,19327,node1
1019,10547,10547,11073,10984,16431,16911,18095,18095,10984,17055,17103,18127,18143,node1
1020,10797,10797,11034,11328,13359,17311,18159,18511,11200,13487,17791,18687,19231,node1
1021,10962,10962,10669,10776,13063,17423,18207,18271,10896,13255,17743,18831,19007,node1
1022,10193,10193,10131,11256,13063,13455,18639,18655,11032,13983,14023,19055,19055,node1
1023,10890,10890,10440,10784,13815,17535,18335,18687,11288,14391,17999,19103,19247,node1
1024,10801,10801,10872,11584,14239,17503,18383,18783,11520,14231,17839,18815,19439,node1
1025,9930,9930,11170,11600,11655,17967,17999,17999,11048,13007,18079,18127,18127,node1
1026,11303,11303,10666,11128,14183,17407,18335,18415,11480,14471,17903,18751,19263,node1
1027,10673,10673,11339,11440,14159,17439,18367,18799,11168,13927,17679,19151,19615,node1
1028,11199,11199,11027,11904,11927,18159,18255,18271,12072,14983,18143,19055,19071,node1
1029,11617,11617,10302,11152,14223,17471,17983,18703,11080,14359,17759,18607,19551,node1
1030,10044,10044,11083,10672,14295,17439,18335,18703,10400,14095,17887,18735,19183,node1
1031,10970,10970,11257,11064,13711,17279,18223,18639,10680,14047,17743,19055,19487,node1
1032,11609,11609,10957,11040,12367,17247,17711,18543,11032,13079,17919,18111,18127,node1
1033,10775,10775,10605,11384,14055,17263,18143,18559,11480,14207,17887,18751,18895,node1
1034,10701,10701,10646,11432,13663,16751,17599,18591,11728,14063,17039,18559,19135,node1
1035,10749,10749,10662,11456,12703,17967,18015,18031,11144,13103,17967,18063,18159,node1
1036,11346,11346,11245,11472,13919,17103,17983,18415,11464,13551,17311,18463,18911,node1
1037,10706,10706,11528,11168,13127,17055,17487,17967,11184,13519,17231,18015,18207,node1
1038,11901,11901,11530,11248,13047,17007,17951,18303,10944,13343,17279,17999,18431,node1
1039,11193,11193,11125,12944,14791,17007,17023,17039,12000,15063,17087,17119,17119,node1
1040,10295,10295,10791,11128,13399,17023,17807,18319,11320,13583,17439,18495,18719,node1
1041,10905,10905,10189,11544,13263,17295,17855,18223,11728,13775,17391,18047,18463,node1
1042,10529,10529,11055,11936,14607,16399,16879,18095,11896,14999,16927,17103,18111,node1
